% Model:              rhizosphere_equilibrium.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jan 27 2020, 10:14
% Dimension:          1
% Nodes:              1981
% Expressions:        15
% Description:        Abhängige Variable c
% R                       c (g/cm^3) @ t=0         c (g/cm^3) @ t=86400     c (g/cm^3) @ t=1.728E5   c (g/cm^3) @ t=2.592E5   c (g/cm^3) @ t=3.456E5   c (g/cm^3) @ t=4.32E5    c (g/cm^3) @ t=5.184E5   c (g/cm^3) @ t=6.048E5   c (g/cm^3) @ t=6.912E5   c (g/cm^3) @ t=7.776E5   c (g/cm^3) @ t=8.64E5    c (g/cm^3) @ t=9.504E5   c (g/cm^3) @ t=1.0368E6  c (g/cm^3) @ t=1.1232E6  c (g/cm^3) @ t=1.2096E6
0.8420000000000005        0.001                    9.99999999999989E-4      9.999999999999883E-4     9.999999999999885E-4     9.999999999999887E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999857E-4     9.999999999999603E-4     9.99999999999794E-4      9.999999999989518E-4     9.999999999950146E-4     9.999999999806412E-4
0.8430000000000005        0.001                    9.999999999999892E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999857E-4     9.999999999999616E-4     9.999999999998044E-4     9.999999999990034E-4     9.999999999952497E-4     9.999999999815237E-4
0.8440000000000005        0.001                    9.999999999999894E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999868E-4     9.999999999999632E-4     9.999999999998135E-4     9.999999999990526E-4     9.999999999954741E-4     9.999999999823661E-4
0.8450000000000006        0.001                    9.999999999999892E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999866E-4     9.999999999999638E-4     9.999999999998226E-4     9.999999999990995E-4     9.999999999956875E-4     9.999999999831704E-4
0.8460000000000006        0.001                    9.999999999999887E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999866E-4     9.999999999999658E-4     9.999999999998318E-4     9.999999999991433E-4     9.999999999958918E-4     9.999999999839393E-4
0.8470000000000006        0.001                    9.99999999999989E-4      9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999866E-4     9.999999999999666E-4     9.999999999998398E-4     9.999999999991854E-4     9.999999999960856E-4     9.999999999846722E-4
0.8480000000000006        0.001                    9.999999999999892E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999868E-4     9.999999999999684E-4     9.999999999998471E-4     9.999999999992255E-4     9.999999999962712E-4     9.999999999853722E-4
0.8490000000000006        0.001                    9.99999999999989E-4      9.999999999999885E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999883E-4     9.99999999999987E-4      9.999999999999694E-4     9.999999999998545E-4     9.999999999992632E-4     9.999999999964475E-4     9.999999999860414E-4
0.8500000000000006        0.001                    9.999999999999885E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999887E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999883E-4     9.99999999999987E-4      9.999999999999703E-4     9.999999999998615E-4     9.99999999999299E-4      9.999999999966156E-4     9.999999999866793E-4
0.8510000000000006        0.001                    9.999999999999892E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999883E-4     9.99999999999987E-4      9.999999999999712E-4     9.999999999998682E-4     9.999999999993337E-4     9.999999999967754E-4     9.999999999872884E-4
0.8520000000000006        0.001                    9.99999999999989E-4      9.999999999999883E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999883E-4     9.99999999999987E-4      9.999999999999725E-4     9.999999999998743E-4     9.999999999993664E-4     9.999999999969285E-4     9.9999999998787E-4
0.8530000000000006        0.001                    9.999999999999887E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999885E-4     9.99999999999987E-4      9.999999999999731E-4     9.999999999998803E-4     9.999999999993968E-4     9.999999999970733E-4     9.999999999884257E-4
0.8540000000000006        0.001                    9.999999999999885E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999872E-4     9.999999999999742E-4     9.999999999998857E-4     9.99999999999427E-4      9.99999999997212E-4      9.999999999889553E-4
0.8550000000000006        0.001                    9.99999999999989E-4      9.999999999999883E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999872E-4     9.999999999999747E-4     9.999999999998916E-4     9.999999999994549E-4     9.999999999973437E-4     9.999999999894616E-4
0.8560000000000006        0.001                    9.99999999999989E-4      9.999999999999883E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999887E-4     9.999999999999883E-4     9.999999999999874E-4     9.999999999999757E-4     9.999999999998964E-4     9.999999999994813E-4     9.999999999974706E-4     9.99999999989945E-4
0.8570000000000007        0.001                    9.99999999999989E-4      9.999999999999883E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999874E-4     9.999999999999764E-4     9.999999999999011E-4     9.999999999995067E-4     9.999999999975905E-4     9.99999999990406E-4
0.8580000000000007        0.001                    9.999999999999887E-4     9.999999999999883E-4     9.999999999999885E-4     9.99999999999988E-4      9.999999999999885E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999879E-4     9.999999999999773E-4     9.999999999999055E-4     9.99999999999531E-4      9.999999999977045E-4     9.99999999990846E-4
0.8590000000000007        0.001                    9.999999999999887E-4     9.999999999999883E-4     9.999999999999883E-4     9.99999999999988E-4      9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999879E-4     9.999999999999777E-4     9.9999999999991E-4       9.999999999995538E-4     9.999999999978132E-4     9.99999999991266E-4
0.8600000000000007        0.001                    9.99999999999989E-4      9.999999999999885E-4     9.999999999999883E-4     9.99999999999988E-4      9.999999999999885E-4     9.999999999999885E-4     9.999999999999887E-4     9.999999999999883E-4     9.999999999999877E-4     9.999999999999783E-4     9.999999999999144E-4     9.999999999995757E-4     9.999999999979168E-4     9.999999999916668E-4
0.8610000000000007        0.001                    9.99999999999989E-4      9.999999999999883E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999877E-4     9.999999999999786E-4     9.999999999999183E-4     9.99999999999596E-4      9.999999999980153E-4     9.999999999920498E-4
0.8620000000000007        0.001                    9.999999999999887E-4     9.999999999999885E-4     9.999999999999883E-4     9.99999999999988E-4      9.999999999999885E-4     9.999999999999883E-4     9.999999999999887E-4     9.999999999999885E-4     9.999999999999879E-4     9.999999999999794E-4     9.99999999999922E-4      9.99999999999616E-4      9.999999999981096E-4     9.99999999992415E-4
0.8630000000000007        0.001                    9.999999999999894E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999887E-4     9.999999999999883E-4     9.999999999999879E-4     9.999999999999799E-4     9.999999999999252E-4     9.999999999996346E-4     9.999999999981996E-4     9.999999999927634E-4
0.8640000000000007        0.001                    9.999999999999894E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999879E-4     9.999999999999803E-4     9.99999999999929E-4      9.999999999996522E-4     9.999999999982848E-4     9.99999999993096E-4
0.8650000000000008        0.001                    9.999999999999892E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.99999999999988E-4      9.999999999999807E-4     9.999999999999321E-4     9.999999999996691E-4     9.999999999983661E-4     9.999999999934137E-4
0.8660000000000008        0.001                    9.999999999999887E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999879E-4     9.999999999999812E-4     9.999999999999348E-4     9.999999999996854E-4     9.999999999984435E-4     9.999999999937166E-4
0.8670000000000008        0.001                    9.99999999999989E-4      9.999999999999885E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999887E-4     9.999999999999883E-4     9.99999999999988E-4      9.999999999999818E-4     9.999999999999376E-4     9.999999999997003E-4     9.999999999985175E-4     9.99999999994006E-4
0.8680000000000008        0.001                    9.99999999999989E-4      9.999999999999883E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999887E-4     9.999999999999883E-4     9.99999999999988E-4      9.999999999999822E-4     9.999999999999402E-4     9.999999999997147E-4     9.999999999985877E-4     9.99999999994282E-4
0.8690000000000008        0.001                    9.999999999999887E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999879E-4     9.999999999999825E-4     9.99999999999943E-4      9.999999999997285E-4     9.999999999986547E-4     9.999999999945452E-4
0.8700000000000008        0.001                    9.999999999999887E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999879E-4     9.99999999999983E-4      9.999999999999456E-4     9.999999999997413E-4     9.999999999987187E-4     9.99999999994797E-4
0.8710000000000008        0.001                    9.999999999999892E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999887E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999835E-4     9.999999999999473E-4     9.999999999997541E-4     9.999999999987799E-4     9.999999999950365E-4
0.8720000000000008        0.001                    9.99999999999989E-4      9.999999999999885E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999879E-4     9.999999999999835E-4     9.9999999999995E-4       9.99999999999766E-4      9.999999999988373E-4     9.999999999952655E-4
0.8730000000000008        0.001                    9.999999999999896E-4     9.999999999999885E-4     9.999999999999883E-4     9.99999999999988E-4      9.999999999999885E-4     9.999999999999883E-4     9.999999999999887E-4     9.999999999999885E-4     9.99999999999988E-4      9.999999999999842E-4     9.999999999999519E-4     9.99999999999777E-4      9.999999999988926E-4     9.999999999954835E-4
0.8740000000000008        0.001                    9.999999999999892E-4     9.999999999999883E-4     9.999999999999883E-4     9.99999999999988E-4      9.999999999999885E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999883E-4     9.99999999999984E-4      9.99999999999954E-4      9.999999999997882E-4     9.999999999989449E-4     9.999999999956923E-4
0.8750000000000008        0.001                    9.999999999999892E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999887E-4     9.999999999999885E-4     9.99999999999988E-4      9.999999999999846E-4     9.999999999999558E-4     9.999999999997975E-4     9.999999999989952E-4     9.999999999958913E-4
0.8760000000000008        0.001                    9.999999999999894E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999883E-4     9.99999999999989E-4      9.999999999999879E-4     9.999999999999844E-4     9.99999999999958E-4      9.99999999999807E-4      9.999999999990422E-4     9.99999999996081E-4
0.8770000000000008        0.001                    9.999999999999892E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999883E-4     9.99999999999989E-4      9.99999999999988E-4      9.999999999999848E-4     9.999999999999593E-4     9.999999999998166E-4     9.999999999990882E-4     9.999999999962617E-4
0.8780000000000008        0.001                    9.999999999999892E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999883E-4     9.99999999999989E-4      9.999999999999885E-4     9.999999999999885E-4     9.999999999999853E-4     9.999999999999606E-4     9.999999999998257E-4     9.999999999991316E-4     9.999999999964345E-4
0.8790000000000008        0.001                    9.99999999999989E-4      9.999999999999885E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999883E-4     9.99999999999989E-4      9.99999999999988E-4      9.99999999999985E-4      9.999999999999623E-4     9.999999999998337E-4     9.999999999991726E-4     9.999999999965989E-4
0.8800000000000008        0.001                    9.99999999999989E-4      9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999887E-4     9.99999999999988E-4      9.999999999999855E-4     9.999999999999638E-4     9.999999999998415E-4     9.99999999999212E-4      9.999999999967563E-4
0.8810000000000008        0.001                    9.99999999999989E-4      9.999999999999885E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999887E-4     9.999999999999885E-4     9.999999999999857E-4     9.999999999999647E-4     9.999999999998493E-4     9.999999999992493E-4     9.999999999969064E-4
0.8820000000000008        0.001                    9.999999999999892E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999887E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999887E-4     9.999999999999885E-4     9.99999999999986E-4      9.99999999999966E-4      9.99999999999856E-4      9.999999999992853E-4     9.999999999970495E-4
0.8830000000000008        0.001                    9.999999999999892E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999887E-4     9.999999999999883E-4     9.999999999999887E-4     9.999999999999887E-4     9.999999999999885E-4     9.999999999999864E-4     9.999999999999673E-4     9.999999999998628E-4     9.999999999993185E-4     9.999999999971859E-4
0.8840000000000008        0.001                    9.999999999999887E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999883E-4     9.99999999999989E-4      9.999999999999885E-4     9.999999999999885E-4     9.999999999999866E-4     9.999999999999684E-4     9.999999999998693E-4     9.999999999993512E-4     9.999999999973158E-4
0.8850000000000009        0.001                    9.999999999999894E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999887E-4     9.99999999999989E-4      9.999999999999887E-4     9.999999999999885E-4     9.999999999999868E-4     9.999999999999694E-4     9.999999999998751E-4     9.999999999993818E-4     9.999999999974402E-4
0.8860000000000009        0.001                    9.999999999999894E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999887E-4     9.999999999999887E-4     9.99999999999989E-4      9.99999999999989E-4      9.999999999999866E-4     9.999999999999707E-4     9.999999999998812E-4     9.999999999994106E-4     9.999999999975588E-4
0.8870000000000009        0.001                    9.99999999999989E-4      9.999999999999883E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999887E-4     9.999999999999887E-4     9.99999999999989E-4      9.999999999999887E-4     9.999999999999866E-4     9.99999999999972E-4      9.999999999998866E-4     9.999999999994386E-4     9.999999999976725E-4
0.8880000000000009        0.001                    9.99999999999989E-4      9.999999999999883E-4     9.999999999999885E-4     9.999999999999887E-4     9.999999999999887E-4     9.999999999999885E-4     9.99999999999989E-4      9.99999999999989E-4      9.999999999999887E-4     9.99999999999987E-4      9.999999999999727E-4     9.99999999999892E-4      9.999999999994655E-4     9.999999999977802E-4
0.8890000000000009        0.001                    9.999999999999887E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999887E-4     9.999999999999887E-4     9.999999999999887E-4     9.999999999999887E-4     9.99999999999989E-4      9.99999999999989E-4      9.999999999999872E-4     9.999999999999733E-4     9.999999999998968E-4     9.999999999994909E-4     9.999999999978832E-4
0.8900000000000009        0.001                    9.999999999999887E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999887E-4     9.999999999999887E-4     9.999999999999887E-4     9.999999999999887E-4     9.99999999999989E-4      9.999999999999887E-4     9.999999999999872E-4     9.999999999999749E-4     9.999999999999014E-4     9.999999999995145E-4     9.999999999979812E-4
0.8910000000000009        0.001                    9.99999999999989E-4      9.999999999999883E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999887E-4     9.999999999999887E-4     9.999999999999885E-4     9.999999999999894E-4     9.999999999999885E-4     9.999999999999874E-4     9.999999999999757E-4     9.999999999999057E-4     9.999999999995375E-4     9.999999999980747E-4
0.8920000000000009        0.001                    9.99999999999989E-4      9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999887E-4     9.999999999999887E-4     9.999999999999885E-4     9.999999999999892E-4     9.99999999999989E-4      9.999999999999872E-4     9.999999999999762E-4     9.999999999999102E-4     9.999999999995592E-4     9.999999999981636E-4
0.8930000000000009        0.001                    9.999999999999892E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999892E-4     9.99999999999989E-4      9.999999999999874E-4     9.999999999999764E-4     9.999999999999142E-4     9.999999999995804E-4     9.99999999998249E-4
0.8940000000000009        0.001                    9.999999999999887E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999887E-4     9.999999999999887E-4     9.999999999999883E-4     9.999999999999892E-4     9.99999999999989E-4      9.999999999999874E-4     9.999999999999777E-4     9.999999999999183E-4     9.999999999995997E-4     9.9999999999833E-4
0.8950000000000009        0.001                    9.999999999999892E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999892E-4     9.99999999999989E-4      9.99999999999989E-4      9.999999999999879E-4     9.999999999999781E-4     9.99999999999922E-4      9.999999999996197E-4     9.99999999998408E-4
0.8960000000000009        0.001                    9.999999999999892E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999887E-4     9.999999999999894E-4     9.99999999999989E-4      9.99999999999989E-4      9.99999999999988E-4      9.999999999999788E-4     9.99999999999925E-4      9.999999999996368E-4     9.999999999984815E-4
0.8970000000000009        0.001                    9.999999999999892E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999892E-4     9.999999999999894E-4     9.999999999999879E-4     9.999999999999794E-4     9.999999999999287E-4     9.999999999996533E-4     9.999999999985517E-4
0.8980000000000009        0.001                    9.999999999999887E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.99999999999989E-4      9.999999999999887E-4     9.99999999999989E-4      9.99999999999989E-4      9.99999999999988E-4      9.9999999999998E-4       9.999999999999317E-4     9.999999999996704E-4     9.999999999986192E-4
0.8990000000000009        0.001                    9.99999999999989E-4      9.999999999999883E-4     9.999999999999885E-4     9.999999999999887E-4     9.999999999999887E-4     9.999999999999887E-4     9.99999999999989E-4      9.999999999999892E-4     9.999999999999892E-4     9.999999999999883E-4     9.999999999999803E-4     9.999999999999348E-4     9.999999999996863E-4     9.999999999986831E-4
0.9000000000000009        0.001                    9.99999999999989E-4      9.999999999999883E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999887E-4     9.999999999999887E-4     9.999999999999887E-4     9.999999999999894E-4     9.999999999999894E-4     9.99999999999988E-4      9.999999999999812E-4     9.999999999999378E-4     9.999999999997006E-4     9.999999999987445E-4
0.9010000000000009        0.001                    9.99999999999989E-4      9.999999999999883E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999887E-4     9.99999999999989E-4      9.999999999999885E-4     9.999999999999894E-4     9.999999999999894E-4     9.999999999999883E-4     9.999999999999816E-4     9.999999999999404E-4     9.999999999997147E-4     9.999999999988024E-4
0.9020000000000009        0.001                    9.99999999999989E-4      9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999887E-4     9.99999999999989E-4      9.999999999999885E-4     9.999999999999894E-4     9.999999999999894E-4     9.999999999999883E-4     9.999999999999825E-4     9.999999999999432E-4     9.999999999997277E-4     9.999999999988581E-4
0.9030000000000009        0.001                    9.99999999999989E-4      9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999887E-4     9.999999999999887E-4     9.999999999999892E-4     9.999999999999894E-4     9.999999999999892E-4     9.999999999999883E-4     9.999999999999829E-4     9.999999999999454E-4     9.999999999997402E-4     9.999999999989113E-4
0.9040000000000009        0.001                    9.999999999999887E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999887E-4     9.99999999999989E-4      9.999999999999885E-4     9.999999999999894E-4     9.999999999999894E-4     9.999999999999883E-4     9.999999999999829E-4     9.999999999999475E-4     9.999999999997528E-4     9.99999999998962E-4
0.905000000000001         0.001                    9.999999999999892E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999887E-4     9.99999999999989E-4      9.999999999999894E-4     9.99999999999989E-4      9.999999999999896E-4     9.99999999999989E-4      9.999999999999829E-4     9.999999999999497E-4     9.999999999997645E-4     9.9999999999901E-4
0.906000000000001         0.001                    9.999999999999892E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.99999999999989E-4      9.999999999999894E-4     9.999999999999892E-4     9.999999999999894E-4     9.999999999999892E-4     9.999999999999835E-4     9.999999999999517E-4     9.999999999997754E-4     9.999999999990561E-4
0.907000000000001         0.001                    9.99999999999989E-4      9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999883E-4     9.99999999999989E-4      9.99999999999989E-4      9.999999999999892E-4     9.999999999999894E-4     9.999999999999894E-4     9.999999999999842E-4     9.999999999999536E-4     9.999999999997856E-4     9.999999999991E-4
0.908000000000001         0.001                    9.99999999999989E-4      9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.99999999999989E-4      9.99999999999989E-4      9.999999999999894E-4     9.999999999999894E-4     9.99999999999989E-4      9.999999999999844E-4     9.999999999999556E-4     9.99999999999795E-4      9.999999999991418E-4
0.909000000000001         0.001                    9.999999999999887E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999887E-4     9.99999999999989E-4      9.999999999999887E-4     9.999999999999894E-4     9.999999999999894E-4     9.999999999999892E-4     9.999999999999848E-4     9.999999999999573E-4     9.999999999998046E-4     9.999999999991814E-4
0.910000000000001         0.001                    9.999999999999887E-4     9.999999999999883E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999887E-4     9.99999999999989E-4      9.999999999999894E-4     9.999999999999894E-4     9.999999999999898E-4     9.999999999999894E-4     9.999999999999848E-4     9.999999999999593E-4     9.99999999999814E-4      9.999999999992196E-4
0.911000000000001         0.001                    9.99999999999989E-4      9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999887E-4     9.999999999999892E-4     9.999999999999892E-4     9.999999999999894E-4     9.999999999999898E-4     9.999999999999894E-4     9.999999999999853E-4     9.999999999999608E-4     9.999999999998224E-4     9.999999999992556E-4
0.912000000000001         0.001                    9.99999999999989E-4      9.999999999999885E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.99999999999989E-4      9.999999999999896E-4     9.999999999999892E-4     9.999999999999896E-4     9.9999999999999E-4       9.999999999999855E-4     9.999999999999616E-4     9.999999999998315E-4     9.999999999992907E-4
0.913000000000001         0.001                    9.999999999999892E-4     9.999999999999883E-4     9.999999999999885E-4     9.999999999999885E-4     9.99999999999989E-4      9.999999999999892E-4     9.999999999999892E-4     9.999999999999894E-4     9.999999999999896E-4     9.999999999999894E-4     9.99999999999986E-4      9.999999999999638E-4     9.999999999998385E-4     9.999999999993233E-4
0.914000000000001         0.001                    9.999999999999887E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999883E-4     9.99999999999989E-4      9.999999999999892E-4     9.999999999999894E-4     9.999999999999894E-4     9.999999999999898E-4     9.999999999999898E-4     9.999999999999861E-4     9.999999999999653E-4     9.999999999998463E-4     9.999999999993545E-4
0.915000000000001         0.001                    9.99999999999989E-4      9.999999999999885E-4     9.999999999999885E-4     9.999999999999885E-4     9.99999999999989E-4      9.999999999999894E-4     9.999999999999892E-4     9.999999999999894E-4     9.999999999999898E-4     9.999999999999894E-4     9.999999999999866E-4     9.999999999999666E-4     9.999999999998528E-4     9.999999999993844E-4
0.916000000000001         0.001                    9.999999999999892E-4     9.999999999999883E-4     9.999999999999887E-4     9.999999999999887E-4     9.99999999999989E-4      9.999999999999894E-4     9.999999999999896E-4     9.999999999999896E-4     9.999999999999898E-4     9.999999999999896E-4     9.999999999999868E-4     9.99999999999968E-4      9.999999999998595E-4     9.99999999999413E-4
0.917000000000001         0.001                    9.999999999999892E-4     9.999999999999885E-4     9.999999999999885E-4     9.999999999999887E-4     9.99999999999989E-4      9.999999999999894E-4     9.999999999999898E-4     9.999999999999894E-4     9.9999999999999E-4       9.9999999999999E-4       9.999999999999868E-4     9.99999999999969E-4      9.999999999998662E-4     9.9999999999944E-4
0.918000000000001         0.001                    9.999999999999887E-4     9.999999999999885E-4     9.999999999999887E-4     9.999999999999887E-4     9.999999999999892E-4     9.999999999999894E-4     9.999999999999898E-4     9.999999999999896E-4     9.999999999999898E-4     9.999999999999896E-4     9.999999999999872E-4     9.999999999999703E-4     9.99999999999872E-4      9.99999999999466E-4
0.919000000000001         0.001                    9.99999999999989E-4      9.999999999999885E-4     9.999999999999883E-4     9.999999999999887E-4     9.999999999999892E-4     9.999999999999894E-4     9.999999999999896E-4     9.999999999999896E-4     9.999999999999898E-4     9.999999999999898E-4     9.999999999999874E-4     9.99999999999971E-4      9.999999999998775E-4     9.99999999999491E-4
0.920000000000001         0.001                    9.99999999999989E-4      9.999999999999885E-4     9.999999999999885E-4     9.999999999999887E-4     9.99999999999989E-4      9.999999999999894E-4     9.999999999999896E-4     9.999999999999898E-4     9.9999999999999E-4       9.999999999999898E-4     9.999999999999874E-4     9.99999999999972E-4      9.999999999998836E-4     9.999999999995145E-4
0.921000000000001         0.001                    9.99999999999989E-4      9.999999999999885E-4     9.999999999999885E-4     9.999999999999892E-4     9.999999999999892E-4     9.999999999999894E-4     9.999999999999894E-4     9.999999999999898E-4     9.9999999999999E-4       9.999999999999898E-4     9.999999999999879E-4     9.999999999999731E-4     9.999999999998888E-4     9.99999999999537E-4
0.922000000000001         0.001                    9.99999999999989E-4      9.999999999999883E-4     9.999999999999887E-4     9.99999999999989E-4      9.999999999999892E-4     9.999999999999894E-4     9.999999999999896E-4     9.999999999999898E-4     9.9999999999999E-4       9.9999999999999E-4       9.999999999999883E-4     9.999999999999742E-4     9.999999999998933E-4     9.999999999995583E-4
