% Model:              rhizosphere_equilibrium.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jan 30 2020, 13:50
% Dimension:          1
% Nodes:              1981
% Expressions:        15
% Description:        Abhängige Variable c
% R                       c (g/cm^3) @ t=0         c (g/cm^3) @ t=86400     c (g/cm^3) @ t=1.728E5   c (g/cm^3) @ t=2.592E5   c (g/cm^3) @ t=3.456E5   c (g/cm^3) @ t=4.32E5    c (g/cm^3) @ t=5.184E5   c (g/cm^3) @ t=6.048E5   c (g/cm^3) @ t=6.912E5   c (g/cm^3) @ t=7.776E5   c (g/cm^3) @ t=8.64E5    c (g/cm^3) @ t=9.504E5   c (g/cm^3) @ t=1.0368E6  c (g/cm^3) @ t=1.1232E6  c (g/cm^3) @ t=1.2096E6
0.5029999999999983        0.001                    8.363704456261293E-4     7.76503408718583E-4      7.417750220651897E-4     7.147586356422654E-4     6.906493971864192E-4     6.679302125495445E-4     6.461120374566211E-4     6.250662469712791E-4     6.0472544679116E-4       5.850504226964143E-4     5.660080028492307E-4     5.475850121490391E-4     5.297610107469857E-4     5.125193813372329E-4
0.5039999999999983        0.001                    8.368174638774705E-4     7.769511289025557E-4     7.422113111603489E-4     7.151816358798594E-4     6.910589057203315E-4     6.683264638307421E-4     6.464954245293384E-4     6.254371684886687E-4     6.050842980836683E-4     5.853975948175193E-4     5.663438775893715E-4     5.479099577861244E-4     5.300753835548448E-4     5.128235245722661E-4
0.5049999999999985        0.001                    8.372632587276633E-4     7.773978009345208E-4     7.426466236868241E-4     7.156037026981918E-4     6.914675145575856E-4     6.687218456563747E-4     6.468779707591069E-4     6.258072766077737E-4     6.05442362448297E-4      5.857440056031967E-4     5.666790157828026E-4     5.482341908604368E-4     5.303890670058712E-4     5.131270008919811E-4
0.5059999999999985        0.001                    8.377078344280982E-4     7.778434285992632E-4     7.430809632291753E-4     7.160248395425466E-4     6.918752270245125E-4     6.691163612427433E-4     6.472596792568006E-4     6.26176574338001E-4      6.057996427965194E-4     5.860896578702088E-4     5.670134201546048E-4     5.485577140083504E-4     5.307020636506085E-4     5.134298127639029E-4
0.5069999999999985        0.001                    8.381511952065264E-4     7.782880156594116E-4     7.43514333350748E-4      7.164450498377494E-4     6.922820464276735E-4     6.695100137870253E-4     6.476405531147984E-4     6.26545064670865E-4      6.061561420224961E-4     5.86434554418567E-4      5.673470934136547E-4     5.488805298505639E-4     5.31014376024434E-4      5.137319626408845E-4
0.5079999999999985        0.001                    8.385933452672497E-4     7.78731565855614E-4      7.439467375938428E-4     7.168643369883336E-4     6.92687976054017E-4      6.699028064674272E-4     6.480205954071274E-4     6.269127505801259E-4     6.06511863003214E-4      5.867786980316656E-4     5.676800382527532E-4     5.492026409922229E-4     5.313260066476788E-4     5.140334529612214E-4
0.5089999999999985        0.001                    8.390342887913085E-4     7.79174082906711E-4      7.443781794798796E-4     7.172827043786957E-4     6.930930191710296E-4     6.702947424433378E-4     6.483998091896075E-4     6.272796350219297E-4     6.068668085986171E-4     5.871220914764149E-4     5.68012257348752E-4      5.495240500230426E-4     5.316369580257454E-4     5.143342861487675E-4
0.5099999999999985        0.001                    8.394740299366674E-4     7.79615570509909E-4      7.448086625095639E-4     7.177001553732581E-4     6.934971790268936E-4     6.706858248554663E-4     6.487781974999969E-4     6.276457209349488E-4     6.072209816517447E-4     5.874647375033672E-4     5.68343753362678E-4      5.498447595174297E-4     5.319472326492272E-4     5.146344646130478E-4
0.5109999999999985        0.001                    8.399125728384E-4        7.80056032340951E-4      7.45238190163048E-4      7.181166933166212E-4     6.939004588506332E-4     6.710760568260038E-4     6.491557633581296E-4     6.280110112405157E-4     6.075743849888603E-4     5.878066388468471E-4     5.68674528939859E-4      5.501647720346012E-4     5.32256832994021E-4      5.149339907493708E-4
0.5119999999999985        0.001                    8.403499216088712E-4     7.804954720542853E-4     7.456667659000921E-4     7.185323215337226E-4     6.94302861852269E-4      6.714654414587556E-4     6.4953250976606E-4       6.283755088427622E-4     6.079270214195862E-4     5.881477982250788E-4     5.690045867100451E-4     5.504840901187048E-4     5.325657615214453E-4     5.152328669389402E-4
0.5129999999999985        0.001                    8.40786080337918E-4      7.809338932832323E-4     7.460943931602262E-4     7.189470433299891E-4     6.947043912229661E-4     6.718539818392838E-4     6.499084397082004E-4     6.287392166287514E-4     6.082788937370335E-4     5.884882183403099E-4     5.69333929287532E-4      5.508027162989358E-4     5.328740206783528E-4     5.155310955489651E-4
0.5139999999999985        0.001                    8.41221053093028E-4      7.813712996401511E-4     7.465210753629053E-4     7.193608619914884E-4     6.951050501351772E-4     6.722416810350626E-4     6.502835561514566E-4     6.291021374686119E-4     6.086300047179264E-4     5.888279018789388E-4     5.696625592712798E-4     5.511206530896535E-4     5.331816128972436E-4     5.158286789327682E-4
0.5149999999999985        0.001                    8.41654843919516E-4      7.818076947166035E-4     7.469468159076677E-4     7.197737807850819E-4     6.955048417427928E-4     6.72628542095605E-4      6.506578620453679E-4     6.294642742156696E-4     6.089803571227362E-4     5.89166851511635E-4      5.699904792450335E-4     5.514379029904974E-4     5.334885405963759E-4     5.161256194298955E-4
0.5159999999999985        0.001                    8.420874568407006E-4     7.822430820835164E-4     7.473716181742898E-4     7.201858029585712E-4     6.959037691812825E-4     6.730145680526167E-4     6.510313603222364E-4     6.298256297065768E-4     6.093299536958014E-4     5.895050698934646E-4     5.703176917774405E-4     5.517544684865006E-4     5.337948061798789E-4     5.164219193662226E-4
0.5169999999999985        0.001                    8.425188958580778E-4     7.826774652913415E-4     7.477954855229389E-4     7.205969317408483E-4     6.963018355678404E-4     6.733997619201147E-4     6.514040538972687E-4     6.301862067614444E-4     6.096787971654572E-4     5.898425596640086E-4     5.706441994221694E-4     5.520703520482047E-4     5.341004120378594E-4     5.167175810540588E-4
0.5179999999999985        0.001                    8.429491649514917E-4     7.831108478702168E-4     7.482184212943261E-4     7.210071703420411E-4     6.966990440015236E-4     6.737841266945857E-4     6.517759456686994E-4     6.305460081839664E-4     6.100268902441573E-4     5.90179323447484E-4      5.709700047180227E-4     5.523855561317697E-4     5.344053605465134E-4     5.170126067922564E-4
0.5189999999999985        0.001                    8.433782680793048E-4     7.835432333301239E-4     7.486404288098562E-4     7.21416521953658E-4      6.970953975633951E-4     6.74167665355105E-4      6.521470385179302E-4     6.309050367615495E-4     6.10374235628598E-4      5.905153638528618E-4     5.712951101890545E-4     5.527000831790871E-4     5.347096540682306E-4     5.173069988663096E-4
0.5199999999999985        0.001                    8.438062091785694E-4     7.839746251610429E-4     7.490615113717776E-4     7.218249897487327E-4     6.974908993166605E-4     6.745503808634786E-4     6.525173353096527E-4     6.312632952654377E-4     6.107208359998379E-4     5.90850683473985E-4      5.716195183446837E-4     5.530139356178886E-4     5.350132949517029E-4     5.17600759548462E-4
0.5209999999999985        0.001                    8.442329921651905E-4     7.844050268331088E-4     7.49481672263329E-4      7.222325768819645E-4     6.978855523068056E-4     6.749322761643772E-4     6.528868388919817E-4     6.316207864508358E-4     6.110666940234182E-4     5.911852848896854E-4     5.719432316798049E-4     5.533271158618553E-4     5.353162855320298E-4     5.178938910978053E-4
0.5219999999999985        0.001                    8.446586209340939E-4     7.848344417967633E-4     7.499009147488861E-4     7.226392864898614E-4     6.982793595617349E-4     6.753133541854607E-4     6.53255552096581E-4      6.319775130570341E-4     6.114118123494842E-4     5.915191706638978E-4     5.722662526749018E-4     5.536396263107263E-4     5.356186281308195E-4     5.181863957603811E-4
0.5229999999999985        0.001                    8.450830993593896E-4     7.852628734829096E-4     7.503192420741074E-4     7.230451216908785E-4     6.986723240919032E-4     6.756936178375149E-4     6.536234777387889E-4     6.323334778075288E-4     6.117561936129012E-4     5.918523433457756E-4     5.725885837961569E-4     5.53951469350405E-4      5.359203250562981E-4     5.184782757692828E-4
0.5239999999999985        0.001                    8.455064312945319E-4     7.856903253030586E-4     7.507366574660757E-4     7.234500855855558E-4     6.990644488904501E-4     6.760730700145801E-4     6.539906186177436E-4     6.326886834101441E-4     6.120998404333723E-4     5.921848054698016E-4     5.729102274955607E-4     5.542626473530645E-4     5.362213786034068E-4     5.187695333447514E-4
0.5249999999999986        0.001                    8.459286205724845E-4     7.861168006494818E-4     7.511531641334423E-4     7.238541812566559E-4     6.99455736933334E-4      6.764517135940716E-4     6.54356977516509E-4      6.330431325571523E-4     6.124427554155538E-4     5.925165595559022E-4     5.73231186211021E-4      5.545731626772532E-4     5.36521791053906E-4      5.190601706942771E-4
0.5259999999999986        0.001                    8.463496710058749E-4     7.865423028953557E-4     7.515687652665657E-4     7.242574117692977E-4     6.998461911794607E-4     6.768295514369231E-4     6.547225572021911E-4     6.333968279253893E-4     6.127849411491686E-4     5.92847608109558E-4      5.735514623664686E-4     5.548830176679986E-4     5.368215646764748E-4     5.193501900126936E-4
0.5269999999999986        0.001                    8.467695863871536E-4     7.869668353949109E-4     7.519834640376538E-4     7.246597801710956E-4     7.002358145708141E-4     6.772065863876886E-4     6.550873604260673E-4     6.337497721763764E-4     6.13126400209124E-4      5.931779536219128E-4     5.738710583719657E-4     5.551922146569096E-4     5.37120701726811E-4      5.196395934822757E-4
0.5279999999999986        0.001                    8.471883704887517E-4     7.873904014835743E-4     7.523972636008983E-4     7.250612894922848E-4     7.006246100325852E-4     6.775828212746921E-4     6.554513899236998E-4     6.341019679564321E-4     6.134671351556177E-4     5.935075985698836E-4     5.741899766238085E-4     5.555007559622782E-4     5.37419204447729E-4      5.199283832728354E-4
0.5289999999999986        0.001                    8.476060270632324E-4     7.878130044781132E-4     7.528101670926153E-4     7.254619427458608E-4     7.010125804732988E-4     6.779582589101265E-4     6.558146484150603E-4     6.344534178967919E-4     6.138071485342561E-4     5.938365454162664E-4     5.745082195046354E-4     5.558086438891823E-4     5.377170750692577E-4     5.202165615418137E-4
0.5299999999999986        0.001                    8.480225598434471E-4     7.882346476767795E-4     7.532221776313778E-4     7.258617429277044E-4     7.01399728784939E-4      6.783329020901933E-4     6.561771386046431E-4     6.348041246137184E-4     6.141464428761602E-4     5.941647966098454E-4     5.748257893835259E-4     5.561158807295829E-4     5.380143158087385E-4     5.205041304343781E-4
0.5309999999999986        0.001                    8.484379725426858E-4     7.88655334359446E-4      7.53633298318152E-4      7.262606930167142E-4     7.017860578430758E-4     6.78706753595215E-4      6.565388631815854E-4     6.351540907086163E-4     6.144850206980762E-4     5.944923545854971E-4     5.751426886161059E-4     5.564224687624255E-4     5.38310928870919E-4      5.20791092083511E-4
0.5319999999999986        0.001                    8.488522688548258E-4     7.890750677877505E-4     7.540435322364288E-4     7.266587959749322E-4     7.021715705069868E-4     6.790798161897601E-4     6.568998248197805E-4     6.355033187681441E-4     6.148228845024834E-4     5.948192217642964E-4     5.754589195446486E-4     5.567284102537361E-4     5.386069164480488E-4     5.210774486101051E-4
0.5329999999999986        0.001                    8.492654524544827E-4     7.894938512052312E-4     7.544528824523564E-4     7.270560547476723E-4     7.025562696197814E-4     6.794520926227545E-4     6.572600261779939E-4     6.358518113643245E-4     6.151600367777023E-4     5.951454005536196E-4     5.757744844981737E-4     5.570337074567201E-4     5.389022807199738E-4     5.213632021230515E-4
0.5339999999999986        0.001                    8.496775269971565E-4     7.899116878374627E-4     7.548613520148704E-4     7.274524722636466E-4     7.029401580085214E-4     6.798235856276047E-4     6.576194698999778E-4     6.361995710546558E-4     6.154964799980011E-4     5.95470893347247E-4      5.76089385792549E-4      5.573383626118577E-4     5.391970238542294E-4     5.216483547193331E-4
0.5349999999999986        0.001                    8.500884961193779E-4     7.903285808921941E-4     7.552689439558237E-4     7.278480514350872E-4     7.033232384843417E-4     6.801942979223085E-4     6.579781586145819E-4     6.365466003822189E-4     6.158322166237003E-4     5.95795702525465E-4      5.764036257305863E-4     5.576423779470001E-4     5.394911480061316E-4     5.219329084841095E-4
0.5359999999999986        0.001                    8.504983634388521E-4     7.907445335594811E-4     7.556756612901131E-4     7.282427951578722E-4     7.037055138425679E-4     6.805642322095811E-4     6.583360949358639E-4     6.368929018757854E-4     6.161672491012757E-4     5.961198304551681E-4     5.767172066021419E-4     5.579457556774619E-4     5.397846553188696E-4     5.222168654908088E-4
0.5369999999999986        0.001                    8.509071325546039E-4     7.911595490118203E-4     7.560815070158075E-4     7.286367063116467E-4     7.040869868628374E-4     6.809333911769563E-4     6.586932814632037E-4     6.372384780499261E-4     6.165015798634651E-4     5.964432794899571E-4     5.770301306842107E-4     5.582484980061176E-4     5.400775479235961E-4     5.225002278012155E-4
0.5379999999999986        0.001                    8.513148070471169E-4     7.915736304042795E-4     7.564864841142733E-4     7.290297877599433E-4     7.044676603092135E-4     6.813017774969066E-4     6.590497207814088E-4     6.375833314051143E-4     6.168352113293688E-4     5.967660519702393E-4     5.773424002410239E-4     5.585506071234911E-4     5.403698279395166E-4     5.227829974655531E-4
0.5389999999999986        0.001                    8.517213904784753E-4     7.919867808746291E-4     7.568905955502988E-4     7.294220423503042E-4     7.048475369303026E-4     6.816693938269511E-4     6.594054154608262E-4     6.379274644278337E-4     6.171681459045502E-4     5.97088150223326E-4      5.776540175241434E-4     5.588520852078513E-4     5.406614974739788E-4     5.230651765225754E-4
0.5399999999999986        0.001                    8.521268863925042E-4     7.923990035434723E-4     7.572938442722169E-4     7.298134729143965E-4     7.052266194593682E-4     6.820362428097785E-4     6.597603680574448E-4     6.382708795906783E-4     6.175003859811359E-4     5.974095765635315E-4     5.779649847725551E-4     5.59152934425299E-4      5.409525586225596E-4     5.233467669996484E-4
0.5409999999999986        0.001                    8.52531298314905E-4      7.928103015143705E-4     7.576962332120286E-4     7.302040822681331E-4     7.056049106144456E-4     6.824023270733407E-4     6.601145811130074E-4     6.386135793524595E-4     6.178319339379186E-4     5.977303332922661E-4     5.782753042127634E-4     5.594531569298606E-4     5.41243013469154E-4      5.236277709128349E-4
0.5419999999999986        0.001                    8.529346297533946E-4     7.932206778739733E-4     7.580977652855229E-4     7.30593873211788E-4      7.05982413098454E-4      6.827676492309652E-4     6.604680571551145E-4     6.389555661583052E-4     6.181627921404542E-4     5.980504226981342E-4     5.785849780588823E-4     5.59752754863575E-4      5.4153286408606E-4       5.239081902669795E-4
0.5429999999999986        0.001                    8.533368841978383E-4     7.936301356921416E-4     7.584984433923973E-4     7.309828485301113E-4     7.063591295993082E-4     6.831322118814759E-4     6.608207986973257E-4     6.392968424397621E-4     6.18492962941156E-4      5.983698470570291E-4     5.788940085127283E-4     5.600517303565837E-4     5.418221125340648E-4     5.241880270557897E-4
0.5439999999999986        0.001                    8.537380651203854E-4     7.940386780220739E-4     7.588982704163768E-4     7.31371010992445E-4      7.067350627900288E-4     6.834960176092885E-4     6.611728082392648E-4     6.396374106148949E-4     6.188224486793961E-4     5.986886086322242E-4     5.79202397763909E-4      5.603500855272173E-4     5.4211076086253E-4       5.244672832619198E-4
0.5449999999999987        0.001                    8.541381759756021E-4     7.944463079004293E-4     7.592972492253313E-4     7.317583633528353E-4     7.071102153288532E-4     6.838590689845133E-4     6.61524088266726E-4      6.399772730883867E-4     6.19151251681601E-4      5.990067096744678E-4     5.795101479899152E-4     5.60647822482083E-4      5.423988111094742E-4     5.247459608570505E-4
0.5459999999999987        0.001                    8.545372202006004E-4     7.948530283474493E-4     7.596953826713924E-4     7.321449083501464E-4     7.074845898593422E-4     6.842213685630705E-4     6.618746412517697E-4     6.403164322516369E-4     6.194793742613445E-4     5.993241524220749E-4     5.798172613562081E-4     5.60944943316151E-4      5.426862653016588E-4     5.250240618019709E-4
0.5469999999999987        0.001                    8.549352012151735E-4     7.952588423670784E-4     7.600926735910695E-4     7.325306487081688E-4     7.078581890104884E-4     6.845829188867904E-4     6.622244696528265E-4     6.406548904828568E-4     6.198068187194424E-4     5.996409391010174E-4     5.801237400163078E-4     5.612414501128383E-4     5.429731254546681E-4     5.253015880466577E-4
0.5479999999999987        0.001                    8.553321224219199E-4     7.956637529470871E-4     7.604891248053631E-4     7.329155871357333E-4     7.082310153968237E-4     6.849437224835159E-4     6.625735759147952E-4     6.409926501471686E-4     6.201335873440453E-4     5.999570719250163E-4     5.804295861118819E-4     5.615373449440955E-4     5.432593935729926E-4     5.255785415303533E-4
0.5489999999999987        0.001                    8.557279872063735E-4     7.960677630591863E-4     7.608847391198802E-4     7.332997263268187E-4     7.08603071618524E-4      6.853037818671997E-4     6.629219624691448E-4     6.413297135966999E-4     6.204596824107345E-4     6.002725530956287E-4     5.807348017728308E-4     5.618326298704887E-4     5.435450716501089E-4     5.258549241816465E-4
0.5499999999999987        0.001                    8.561227989371313E-4     7.964708756591498E-4     7.612795193249449E-4     7.336830689606592E-4     7.089743602615129E-4     6.85663099538017E-4      6.632696317340076E-4     6.41666083170678E-4      6.207851061826091E-4     6.005873848023381E-4     5.810393891173738E-4     5.621273069412834E-4     5.438301616685606E-4     5.261307379185481E-4
0.5509999999999987        0.001                    8.565165609659765E-4     7.96873093686927E-4      7.616734681957103E-4     7.340656177018541E-4     7.093448838975688E-4     6.860216779824527E-4     6.636165861142814E-4     6.420017611955251E-4     6.211098609103808E-4     6.009015692226413E-4     5.81343350252134E-4      5.624213781945261E-4     5.441146656000387E-4     5.264059846485686E-4
0.5519999999999987        0.001                    8.569092766280049E-4     7.972744200667628E-4     7.620665884922711E-4     7.344473752004718E-4     7.097146450844242E-4     6.863795196734092E-4     6.639628280017219E-4     6.423367499849494E-4     6.214339488324606E-4     6.012151085221367E-4     5.816466872722225E-4     5.627148456571265E-4     5.443985854054581E-4     5.266806662687951E-4
0.5529999999999987        0.001                    8.573009492417483E-4     7.976748577073074E-4     7.624588829597695E-4     7.348283440921557E-4     7.100836463658682E-4     6.867366270703083E-4     6.643083597750376E-4     6.426710518400389E-4     6.217573721750497E-4     6.015280048546098E-4     5.819494022613231E-4     5.630077113449377E-4     5.446819230350385E-4     5.269547846659655E-4
0.5539999999999987        0.001                    8.576915821092947E-4     7.980744095017349E-4     7.62850354328506E-4      7.352085269982306E-4     7.10451890271849E-4      6.870930026191746E-4     6.646531837999884E-4     6.430046690493519E-4     6.220801331522273E-4     6.018402603621184E-4     5.822514972917722E-4     5.632999772628363E-4     5.449646804283797E-4     5.272283417165444E-4
0.5549999999999987        0.001                    8.580811785164105E-4     7.984730783278523E-4     7.632410053140465E-4     7.355879265258042E-4     7.108193793185721E-4     6.874486487527468E-4     6.649973024294754E-4     6.433376038890086E-4     6.224022339660397E-4     6.021518771750777E-4     5.825529744246443E-4     5.63591645404802E-4      5.452468595145389E-4     5.275013392867975E-4
0.5559999999999987        0.001                    8.584697417326622E-4     7.988708670482123E-4     7.636308386173285E-4     7.359665452678703E-4     7.111861160086019E-4     6.878035678905655E-4     6.653407180036344E-4     6.43669858622778E-4      6.227236768065841E-4     6.024628574123445E-4     5.828538357098294E-4     5.638827177539958E-4     5.455284622121078E-4     5.277737792328647E-4
0.5569999999999987        0.001                    8.588572750115313E-4     7.992677785102252E-4     7.640198569247669E-4     7.363443858034094E-4     7.115521028309559E-4     6.881577624390742E-4     6.656834328499279E-4     6.44001435502171E-4      6.230444638520966E-4     6.027732031813004E-4     5.83154083186118E-4      5.641731962828385E-4     5.458094904292861E-4     5.280456634008325E-4
0.5579999999999987        0.001                    8.592437815905364E-4     7.996638155462661E-4     7.64408062908358E-4      7.36721450697492E-4      7.11917342261207E-4      6.885112347917031E-4     6.660254492832379E-4     6.44332336766525E-4      6.233645972690383E-4     6.030829165779328E-4     5.834537188812763E-4     5.64463082953087E-4      5.460899460639581E-4     5.283169936268065E-4
0.5589999999999987        0.001                    8.596292646913459E-4     8.000589809737854E-4     7.647954592257848E-4     7.370977425013767E-4     7.122818367615751E-4     6.888639873289735E-4     6.663667696059533E-4     6.446625646430932E-4     6.236840792121778E-4     6.033919996869189E-4     5.837527448121282E-4     5.647523797159112E-4     5.463698310037646E-4     5.285877717369847E-4
0.5599999999999987        0.001                    8.600137275198962E-4     8.004532775954153E-4     7.651820485205167E-4     7.374732637526086E-4     7.126455887810268E-4     6.892160224185848E-4     6.667073961080618E-4     6.449921213471294E-4     6.240029118246754E-4     6.037004545817054E-4     5.840511629846334E-4     5.650410885119701E-4     5.466491471261776E-4     5.288579995477251E-4
0.5609999999999987        0.001                    8.603971732665057E-4     8.00846708199077E-4      7.65567833421915E-4      7.378480169751188E-4     7.130086007553672E-4     6.895673424155073E-4     6.67047331067236E-4      6.453210090819762E-4     6.24321097238168E-4      6.040082833245888E-4     5.843489753939629E-4     5.653292112714866E-4     5.469278962985741E-4     5.291276788656196E-4
0.5619999999999987        0.001                    8.607796051059872E-4     8.012392755580868E-4     7.659528165453315E-4     7.38222004679321E-4      7.133708751073353E-4     6.89917949662073E-4      6.673865767489237E-4     6.456492300391468E-4     6.246386375728469E-4     6.043154879667958E-4     5.846461840245794E-4     5.656167499143218E-4     5.472060803783045E-4     5.293968114875613E-4
0.5629999999999987        0.001                    8.611610261977626E-4     8.016309824312602E-4     7.663370004922085E-4     7.385952293622075E-4     7.137324142466979E-4     6.902678464880643E-4     6.677251354064343E-4     6.459767863984125E-4     6.249555349375448E-4     6.046220705485602E-4     5.849427908503102E-4     5.659037063500494E-4     5.474837012127685E-4     5.296653992008139E-4
0.5639999999999987        0.001                    8.615414396859713E-4     8.020218315630162E-4     7.667203878501788E-4     7.389676935074456E-4     7.140932205703391E-4     6.906170352108057E-4     6.680630092810232E-4     6.463036803278841E-4     6.252717914298125E-4     6.049280330992033E-4     5.852387978344249E-4     5.661900824780279E-4     5.477607606394817E-4     5.299334437830809E-4
0.5649999999999988        0.001                    8.619208486995845E-4     8.024118256834792E-4     7.67102981193164E-4      7.393393995854706E-4     7.144532964623544E-4     6.909655181352467E-4     6.684002006019818E-4     6.466299139840956E-4     6.255874091360013E-4     6.052333776372104E-4     5.855342069297104E-4     5.664758801874744E-4     5.48037260486149E-4      5.302009470025735E-4
0.5659999999999988        0.001                    8.622992563525121E-4     8.028009675085826E-4     7.67484783081471E-4      7.397103500535818E-4     7.148126442941391E-4     6.913132975540634E-4     6.687367115867153E-4     6.469554895120849E-4     6.259023901313394E-4     6.05538106170307E-4      5.85829020078543E-4      5.66761101357535E-4      5.48313202570732E-4      5.304679106180762E-4
0.5669999999999988        0.001                    8.626766657437098E-4     8.031892597401696E-4     7.678657960618892E-4     7.40080547356033E-4      7.151712664244812E-4     6.916603757477248E-4     6.690725444408349E-4     6.472804090454769E-4     6.262167364800145E-4     6.058422206955354E-4     5.861232392129645E-4     5.670457478573566E-4     5.485885887015193E-4     5.307343363790164E-4
0.5679999999999988        0.001                    8.630530799572915E-4     8.035767050660926E-4     7.68246022667786E-4      7.404499939241274E-4     7.155291651996466E-4     6.920067549845967E-4     6.694077013582341E-4     6.476046747065632E-4     6.265304502352498E-4     6.061457231993308E-4     5.86416866254755E-4      5.67329821546159E-4      5.488634206771935E-4     5.310002260255273E-4
0.5689999999999988        0.001                    8.634285020626305E-4     8.039633061603119E-4     7.68625465419202E-4      7.408186921763068E-4     7.158863429534711E-4     6.92352437521015E-4      6.697421845211759E-4     6.479282886063818E-4     6.268435334393799E-4     6.064486156575951E-4     5.867099031155029E-4     5.676133242733017E-4     5.491377002869E-4        5.312655812885159E-4
0.5699999999999988        0.001                    8.638029351144693E-4     8.043490656829972E-4     7.690041268229437E-4     7.411866445182433E-4     7.162428020074453E-4     6.92697425601378E-4      6.700759961003719E-4     6.482512528447972E-4     6.271559881239302E-4     6.06750900035771E-4      5.870023516966787E-4     5.67896257878356E-4      5.494114293103135E-4     5.315304038897255E-4
0.5709999999999988        0.001                    8.641763821530213E-4     8.047339862806217E-4     7.693820093726789E-4     7.415538533429268E-4     7.165985446708008E-4     6.930417214582308E-4     6.704091382550649E-4     6.485735695105758E-4     6.274678163096899E-4     6.070525782889163E-4     5.872942138897056E-4     5.681786241911727E-4     5.496846095177046E-4     5.317946955418032E-4
0.5719999999999988        0.001                    8.645488462040762E-4     8.051180705860606E-4     7.697591155490267E-4     7.419203210307583E-4     7.169535732405999E-4     6.933853273123382E-4     6.70741613133109E-4      6.488952406814692E-4     6.2777902000679E-4       6.073536523617756E-4     5.875854915760296E-4     5.684604250319501E-4     5.499572426700057E-4     5.320584579483604E-4
0.5729999999999988        0.001                    8.649203302791025E-4     8.055013212186867E-4     7.701354478196504E-4     7.42286049949634E-4      7.173078900018169E-4     6.937282453727789E-4     6.710734228710486E-4     6.492162684242857E-4     6.280896012147761E-4     6.076541241888539E-4     5.878761866271896E-4     5.687416622113017E-4     5.502293305188771E-4     5.323216928040383E-4
0.5739999999999988        0.001                    8.652908373753492E-4     8.058837407844663E-4     7.705110086393478E-4     7.426510424550343E-4     7.17661497227424E-4      6.940704778370206E-4     6.714045695941985E-4     6.495366547949709E-4     6.283995619226834E-4     6.079539956944864E-4     5.88166300904887E-4      5.690223375303238E-4     5.505008748067697E-4     5.325844017945695E-4
0.5749999999999988        0.001                    8.65660370475946E-4      8.062653318760522E-4     7.708858004501414E-4     7.430153008901111E-4     7.180143971784758E-4     6.944120268910027E-4     6.717350554167216E-4     6.498564018386809E-4     6.28708904109109E-4      6.082532687929102E-4     5.884558362610529E-4     5.693024527806608E-4     5.507718772669926E-4     5.328465865968407E-4
0.5759999999999988        0.001                    8.660289325500053E-4     8.066460970728765E-4     7.712598256813678E-4     7.433788275857719E-4     7.183665921041902E-4     6.947528947092203E-4     6.72064882441705E-4      6.501755115898575E-4     6.290176297422844E-4     6.085519453883359E-4     5.88744794537918E-4      5.695820097445713E-4     5.510423396237729E-4     5.331082488789534E-4
0.5769999999999988        0.001                    8.663965265527202E-4     8.070260389412457E-4     7.716330867497659E-4     7.437416248607666E-4     7.187180842420329E-4     6.950930834547956E-4     6.72394052761241E-4      6.504939860723048E-4     6.293257407801494E-4     6.088500273750152E-4     5.890331775680782E-4     5.69861010194994E-4      5.513122635923219E-4     5.333693903002863E-4
0.5779999999999988        0.001                    8.667631554254626E-4     8.074051600344303E-4     7.720055860595626E-4     7.441036950217723E-4     7.190688758177987E-4     6.954325952795605E-4     6.727225684565004E-4     6.508118272992614E-4     6.29633239170422E-4      6.091475166373104E-4     5.893209871745629E-4     5.701394558956118E-4     5.515816508788957E-4     5.336300125115543E-4
0.5789999999999988        0.001                    8.671288220958813E-4     8.077834628927567E-4     7.723773260025641E-4     7.444650403634751E-4     7.194189690456907E-4     6.957714323241362E-4     6.73050431597808E-4      6.511290372734731E-4     6.299401268506698E-4     6.094444150497645E-4     5.896082251709013E-4     5.704173486009166E-4     5.518505031808588E-4     5.338901171548699E-4
0.5799999999999988        0.001                    8.674935294779974E-4     8.08160950043697E-4      7.727483089582379E-4     7.448256631686524E-4     7.197683661284009E-4     6.961095967180198E-4     6.733776442447167E-4     6.514456179872665E-4     6.302464057483776E-4     6.097407244771678E-4     5.898948933611858E-4     5.70694690056271E-4      5.521188221867441E-4     5.341497058638019E-4
0.5809999999999989        0.001                    8.678572804723026E-4     8.085376240019585E-4     7.731185372937997E-4     7.451855657082602E-4     7.201170692571925E-4     6.964470905796345E-4     6.737042084460878E-4     6.517615714226206E-4     6.305520777810224E-4     6.100364467746248E-4     5.901809935401407E-4     5.709714819979733E-4     5.523866095763149E-4     5.344087802634348E-4
0.5819999999999989        0.001                    8.682200779658513E-4     8.08913487269573E-4      7.734880133642986E-4     7.455447502415082E-4     7.204650806119742E-4     6.967839160164349E-4     6.740301262401564E-4     6.520768995512386E-4     6.308571448561387E-4     6.103315837876217E-4     5.904665274931837E-4     5.712477261533194E-4     5.526538670206245E-4     5.34667341970426E-4
0.5829999999999989        0.001                    8.68581924832357E-4      8.09288542335984E-4      7.738567395127001E-4     7.459032190159452E-4     7.20812402361381E-4      6.971200751249667E-4     6.743553996546098E-4     6.523916043346171E-4     6.311616088713849E-4     6.106261373520931E-4     5.907514969964912E-4     5.715234242406641E-4     5.529205961820769E-4     5.349253925930656E-4
