,day,sur_P0,sur_P1,sur_P2,sur_P3
688,17.0,149.67754572792154,142.9280126489933,187.26880363835505,186.73075312203787
689,18.0,160.5954232785041,153.44967511777872,204.17163675622385,199.97492002707025
690,19.0,171.3945951443147,163.70670954576755,222.30579942212665,216.07648451847712
691,20.0,182.15751129949047,176.2795279538508,240.2059576860736,230.2315228336505
692,21.0,191.6687015167287,188.97321495720527,255.66876551742578,246.4563767024316
693,22.0,199.6672024119897,199.5448141343748,269.02033064743745,260.821699155616
694,23.0,208.57828853723356,209.7774329356254,283.3382975213854,273.6148837922265
695,24.0,217.3504636232949,220.87188901505502,293.7607780878077,287.19543875793727
696,25.0,225.4582231921849,232.35822494368693,303.8152551045839,300.8192971307858
697,26.0,233.57771634639698,241.7971377364575,313.90297005407285,314.58935980776334
698,27.0,243.26974936846483,252.2412036262453,323.8992960787147,327.1203016955864
699,28.0,251.6407377571362,261.86862388253155,334.11051927102545,339.74623242004446
700,1.0,1.5303695960612649,1.6796743040048594,2.0826239860213698,3.032757561593697
701,2.0,3.2383101387727438,3.62825256320984,4.517213452150704,6.237717291128151
702,3.0,6.505625400877237,7.023374799246149,8.606880166429276,10.766161933902504
703,4.0,11.740444238790035,10.269033269573939,13.24061717165902,16.153432573942204
704,5.0,17.5962526298638,16.164850964246263,19.312097967219678,24.801197911084305
705,6.0,25.912846646690234,24.01285594289515,27.527036044826243,35.93080516835951
706,7.0,36.03651330265026,34.336455769922864,38.759396601489684,49.90664171183139
707,8.0,48.88464262748607,46.34633336881148,50.6028963697533,66.96846094625317
708,9.0,61.96251282864346,58.175852291620956,63.32115239679863,84.40942558989677
709,10.0,76.0692595383085,69.62106805840683,81.56909382935173,101.69704391206739
710,11.0,89.42616118001041,81.27440310624138,98.99084128305542,120.42519973060922
711,12.0,102.21661069533448,93.14810088801619,114.87369612583882,140.18571980959902
712,13.0,114.79611304816959,104.13624710142196,130.17020654272858,156.2744765963214
713,14.0,125.5578548082878,114.92676386713681,143.01879678876963,171.63825144436092
714,15.0,135.79570919787506,125.81243007904993,158.19091414197686,186.66271676702047
715,16.0,146.74445971398504,138.55250992244305,172.16257168905764,200.31300971660895
716,17.0,157.37096797017813,151.88934153675535,184.4882135719961,213.3809970264033
717,18.0,167.9366197910149,163.6772127080532,196.5650236800965,227.48750782568314
718,19.0,178.20065305698097,175.17852675373194,207.86802827710102,239.36615277358868
719,20.0,188.31431076850563,186.55648142091619,219.11648931328534,252.62577549514046
720,21.0,198.91985729461805,195.6398253314488,228.1496050603203,264.0985049887351
721,22.0,210.3702704005994,205.38742574038662,238.7582518995405,276.7314517140934
722,23.0,221.06492948254532,217.18012802446873,247.24874311774335,289.0667739577835
723,24.0,230.91073009087654,228.09988330439745,256.6241758629942,301.46183291656473
724,25.0,240.2721256741351,240.45655176276762,268.5071282414773,312.8349557676749
725,26.0,249.0112127598694,249.9906626724862,281.51724303594597,323.8575160264687
726,27.0,257.31533109923413,260.2500109488868,291.627574566728,333.64273654717306
727,28.0,265.1564993946291,270.3295456004431,301.78667393272747,344.2273106398803
728,1.0,1.0910116301232273,1.5513913019000234,1.8533196571093324,2.731566008442399
729,2.0,2.452262359398405,3.7290007429301415,4.403533767535863,5.425170164361132
730,3.0,5.435268756702527,6.056715659821831,9.129035866087683,8.604919761618598
731,4.0,8.561745390032437,9.442669854890752,13.595971041336373,14.06410101360484
732,5.0,13.015946201531937,15.250541331096626,20.692234200554452,21.86670024103688
733,6.0,19.792060733493724,21.748503773031317,28.753740757504907,33.09490422344352
734,7.0,29.03000686496676,30.67601716849018,39.91451475500364,45.10767259167527
735,8.0,39.23176374057972,40.81121812869734,54.960282747112004,60.51350461433047
736,9.0,51.65770023144196,53.53943864509323,70.20286694169361,78.25889499411686
737,10.0,63.502320013777556,64.81839844332565,84.60580813086958,94.33015653618543
738,11.0,76.12725686334593,77.62378790421518,98.1974939617154,109.7097166639804
739,12.0,88.71244829365651,90.94497876833071,112.850211584346,126.24188058938785
740,13.0,100.77307043155096,101.9854932701333,129.39038506359498,141.04096436438482
741,14.0,112.50021359485154,112.13351055674384,141.9317389739287,156.3259165530885
742,15.0,127.50680615332796,123.02929139878377,156.4493547014941,168.87214036041593
743,16.0,140.62417585451877,134.25610288435843,170.4520979538332,183.5280980354081
744,17.0,153.16942194101253,143.62418622034338,183.178728053023,197.7980463220664
745,18.0,164.9586296180829,154.1564046275388,196.44190693008386,211.64273298063864
746,19.0,177.64573637410308,164.8961910411352,208.29057969476457,225.2912708514412
747,20.0,189.4289505753242,175.59567012693796,219.9152205678052,239.30535620187305
748,21.0,199.87240629645117,185.08311318255454,232.12637841605002,253.18732244723313
749,22.0,209.02937086693206,194.2377208819438,242.9161419063298,268.23435885308913
750,23.0,219.4999797602191,202.98768177214833,252.45846448623217,283.6861605179354
751,24.0,228.86260405409232,212.23302153888937,263.91445965151524,300.3826226538645
752,25.0,238.26197796965263,220.06784161593043,274.5735978492413,312.7107353103445
753,26.0,246.06962466052863,227.2002642638598,283.8695679181926,324.92470451082363
754,27.0,254.52504011326553,234.05222773860731,294.3035661660514,336.31186893755273
755,28.0,262.59225416604016,243.46773206420775,305.0226143335574,346.1961566422341
756,1.0,1.002267705437684,1.6375883988094975,2.036572693108335,2.3611487840892735
757,2.0,1.977054228922671,3.3903386643034326,4.372015965513827,4.891327017163724
758,3.0,4.152377027473503,6.003482396059634,7.236314926765476,8.375311075804062
759,4.0,7.885022553888673,8.980313415368302,11.233302188599184,13.83568124139507
760,5.0,12.065022545759136,13.906521861063826,16.32587290036372,20.951349813416503
761,6.0,17.388103055233724,21.468176300498563,23.556077966906148,30.32152497560114
762,7.0,25.19158218910144,33.417513177749626,34.572741007234775,40.39475468531096
763,8.0,35.24599380713829,46.53269987597596,48.18922167308681,54.100302065393045
764,9.0,46.93730333100999,59.22934923466865,62.888932455061784,70.1029852639835
765,10.0,58.09494231817803,74.63859075589768,76.8302864620253,84.69383116599025
766,11.0,71.00231931789892,88.30612610964374,91.42378930921984,100.02677848870195
767,12.0,84.8556699053859,101.98387442034804,106.31982861088161,113.3823003615113
768,13.0,96.89559521293114,116.51532546401039,120.50060470941824,127.25493511822074
769,14.0,108.27345516756839,129.17429487693707,133.39223446915787,142.77898311805814
770,15.0,120.60431588696113,140.75675982265082,147.30144894227766,157.94400109232544
771,16.0,132.62837636035636,153.2696952060894,160.19259627529877,171.99094046502324
772,17.0,141.75413965413298,166.289999911409,172.6256003142061,186.26226785618738
773,18.0,151.40994590702456,180.8087159250976,184.27963884097977,200.02507892815268
774,19.0,159.98665365051164,195.232600617151,197.49317660436202,214.11812642398263
775,20.0,169.44544105877628,208.22585386298033,207.9149023011956,227.01954701787344
776,21.0,179.8638981705032,220.5670025963338,217.32033956401244,240.96965715597042
777,22.0,188.39262792007784,233.2187566994817,227.14034456067787,253.3688392228916
778,23.0,196.03331261066737,244.82731756839138,236.79874642923053,265.49559901517557
779,24.0,204.22339478254167,255.66769706376184,245.4877831628305,277.131234364479
780,25.0,212.4836988317829,268.02190700516735,253.5775007969553,290.22590424997486
781,26.0,220.32638560422936,279.5632375711642,263.9342804476453,301.3057636859146
782,27.0,227.42573364851586,290.71118026716977,273.6221428066366,312.0601485056988
783,28.0,236.0613853255477,299.89951122697295,283.99499902220873,321.39710966830836
784,1.0,1.5444653999444324,1.375148852513657,2.0515085880952832,3.042676384694378
785,2.0,3.301419238316313,3.019007196987213,3.9958636634718006,6.306926404344115
786,3.0,6.097405111617594,5.2656730284809985,7.948036130436971,10.277927222758544
787,4.0,9.825305573514836,10.285694112845759,13.10148021101355,17.183722040412633
788,5.0,15.45950734018431,15.28682909284704,19.858599478211996,25.61988198747018
789,6.0,23.16060141761075,22.262152930389856,28.122709461641932,36.210269222180095
790,7.0,34.19459007760639,31.832788263125575,38.91619204557595,51.65138032515668
791,8.0,45.67492414298871,44.38432889610386,53.186401567753364,67.83293100764998
792,9.0,58.80010687424111,58.26429347605732,67.99947453252021,86.59810983990255
793,10.0,72.68828123565432,72.00040021346459,83.40233875161127,104.2712712800892
794,11.0,85.9518159343858,86.9510693262921,97.47296765731794,120.40865294667125
795,12.0,98.28998474729468,101.04644834890308,112.25976083010733,136.39599697748253
796,13.0,112.49411304122877,113.10102003716813,128.21527781318667,153.2307093836089
797,14.0,126.56634067607713,125.56072281287705,143.58167517902473,169.1590641079967
798,15.0,139.9232061155187,138.86076076101727,157.07731228314867,185.81522246940375
799,16.0,152.71921331007377,152.35627066050228,169.71823001068782,200.72858066923146
800,17.0,166.37742863257336,163.39973574186124,181.38149021327118,217.89698507562858
801,18.0,177.9504158159411,175.0479530683182,192.28612770091758,233.87057917605784
802,19.0,190.41311769197353,186.11766187907287,203.6174075910625,249.84467384243368
803,20.0,202.34958650834903,196.8826833056408,214.59061983354832,263.62856048699473
804,21.0,214.01466598859912,206.3899510770819,223.64342231228102,276.58111501052633
805,22.0,224.62766306804446,216.27268959052165,232.7221993139521,290.56264485902915
806,23.0,235.46222658274283,226.5743785237145,243.1598835705406,305.2640071118865
807,24.0,245.09442332180964,237.34048697662917,252.59250028738725,317.7899692950306
808,25.0,257.4743064371071,244.9563055887943,261.05955339990624,331.1755331823479
809,26.0,269.3498653111418,252.9461500597265,270.5475354222024,345.22998352920945
810,27.0,280.4830723180829,261.7402139994784,279.1899006567182,357.13215603725996
811,28.0,290.2797822078605,270.6571548079234,288.57186567855047,369.981236404989
812,1.0,1.2208664344881037,1.7271621071577448,2.266433540564474,2.626701608649608
813,2.0,3.161819385837777,4.837118169463952,4.455105493955031,5.417503765046298
814,3.0,5.5532829122057725,7.539927538677815,7.017394261906451,8.454676708382701
815,4.0,9.815352040484635,11.912175586725324,11.680248831284207,13.437234978510952
816,5.0,14.763381424666653,16.92988470537487,18.504215777895745,20.803328781143964
817,6.0,22.40120174200212,23.860489977234938,28.082968418496417,30.12900204575139
818,7.0,31.961712754827435,34.02909085472831,39.33304281791027,43.17833525456976
819,8.0,42.12466052711021,45.1814320832546,51.99343284287986,58.48002389205046
820,9.0,53.286822877060246,56.680603474660636,67.43021686951799,74.48095136266134
821,10.0,64.44397375923194,69.92298993531939,79.96972998483147,90.45624188841231
822,11.0,77.98028570051176,81.62204814231632,94.78026142313274,106.28685663048293
823,12.0,89.07362593644578,95.50544223909674,107.63630989643195,121.1117582874968
824,13.0,99.59031690545974,108.81204621428068,122.26745957402483,136.55393332163854
825,14.0,110.02020397363103,122.4549371537679,136.26033332716077,151.64866163034108
826,15.0,120.17076152999749,135.316496556939,148.9803354243057,165.05744618065398
827,16.0,130.30378855176622,146.81285879725544,162.17518324434,178.7290015744108
828,17.0,140.68693477546907,157.2035656079747,176.33217432558223,192.15270354617553
829,18.0,150.62932388725648,168.07804751877006,191.18394485053426,203.91058296678483
830,19.0,159.81126045094322,178.57295029455315,203.5200057515833,216.76196065157626
831,20.0,168.97979010400212,188.74275661853397,214.5973188737764,229.0436489296992
832,21.0,178.61128495387246,199.63256919379089,225.66615645970106,244.10700756326293
833,22.0,187.3848971778705,207.8335718431585,237.64274907104897,257.7702570939994
834,23.0,194.65037654878148,217.51111106920575,248.66136846771155,271.4753967832672
835,24.0,202.87627246036521,226.65419797167766,259.3665068386519,284.909904630268
836,25.0,212.60111197400153,235.42088465711151,268.6932517061053,296.91331427696514
837,26.0,221.64620997356633,243.67491075353158,277.6511992916898,307.9299333914952
838,27.0,229.51067502077825,252.6898122673046,287.1266619391218,318.410955608717
839,28.0,236.235631960224,261.7380969450549,295.4369013968579,328.33224767928857
840,1.0,2.2394599746615946,1.442099407383478,1.7521432803274184,2.7063828890429273
841,2.0,5.042822129360415,3.5320868360915973,3.556691888099777,5.919275537747766
842,3.0,9.428707864976273,6.284805934150923,6.532168260792772,11.087181751037782
843,4.0,14.245170065004256,9.181808110638245,11.11232573815813,15.931980438805144
844,5.0,19.763487930795893,14.037693377711106,19.811648800189214,23.172893628872735
845,6.0,26.15102120089348,20.94598538809646,30.2517333978032,33.112711482151916
846,7.0,36.40037900935627,31.378642973889992,42.47840522505097,45.773429175316494
847,8.0,50.01969374039321,43.75758536338768,55.24728397057058,59.30523268800745
848,9.0,61.987243000007126,55.761210735384005,68.84513716525268,73.51662357904364
849,10.0,74.23577738267895,67.506366888725,81.79051585692818,88.4181751523457
850,11.0,85.88625860160971,79.98624674367252,94.16731269702123,102.71124666330661
851,12.0,99.03486479705194,94.33909010788696,106.97987333599926,116.61346431943075
852,13.0,113.15971317607813,109.68928179889998,119.98663827219102,129.89247099183189
853,14.0,125.00563177223287,125.2733845580997,132.41577790440095,145.31593250192765
854,15.0,137.54440007115355,139.51879041485546,145.00826525954068,161.41112334853096
855,16.0,150.54464807254243,152.00301369180568,157.1361359633276,174.7603105123569
856,17.0,162.44891834753338,163.78581076563444,168.27407112132562,188.8166452657665
857,18.0,175.22590745236118,175.47726455818696,181.32207356024145,202.58753061934738
858,19.0,186.0341770250109,185.95983464444788,194.59066965682632,214.15800916862887
859,20.0,197.4780139795373,198.19020147647836,206.66676607279686,227.78467770833757
860,21.0,209.96723500256275,210.94680244566638,220.057031781146,239.58600369386966
861,22.0,221.26125503284402,221.07435043695043,231.099171436589,250.752443621998
862,23.0,233.69270146852148,230.34594591245087,243.65826104795028,261.4144767862615
863,24.0,244.45703072757678,240.59806100574048,255.41736500973832,273.3000246301869
864,25.0,254.32813064196233,250.38782290826452,266.4334935884816,284.1253680223237
865,26.0,264.463958833456,259.6175140417663,275.2135311126731,294.7030035969866
866,27.0,272.7597885585923,270.37161417639277,284.3848937689636,304.0056292608149
867,28.0,281.3270062088683,281.19032824544627,293.225995259681,313.5405984794272
868,1.0,1.3995080363186503,2.5395000314597413,2.438203365266972,2.9005724720984336
869,2.0,2.8746770913539366,5.03240829039376,5.092553039254347,5.831984572964033
870,3.0,5.111456925493171,9.273418219908944,8.791539197109413,9.787748954639815
871,4.0,9.371384432259207,14.536689755174907,13.580731790311258,16.08190563907383
872,5.0,14.644694130802622,21.72545923442823,20.615216363269475,23.717248092667
873,6.0,21.27571678796681,31.26738954862687,28.515830454442934,32.37767770552083
874,7.0,29.66664471463051,42.990183229559705,42.826527971523966,44.41148943434482
875,8.0,40.192794161814604,57.24199711400252,55.71242339984647,59.74427454393666
876,9.0,53.05125695517851,71.0233668743166,70.44726753631652,75.72104499515368
877,10.0,65.42264194837009,85.34498185823345,84.90841571062595,91.27298489961214
878,11.0,77.28156257019438,100.28568490268391,98.16861993104428,106.15610241485143
879,12.0,89.58670836038792,115.04401626008263,112.21440821957513,121.77523668561788
880,13.0,100.80719271554196,129.28666895860164,123.99933598147985,136.89917388532
881,14.0,112.35718005821639,141.9563191676601,138.88423675900248,153.36855468180158
882,15.0,122.73468364345952,156.0364232388016,151.52572441332578,168.70958174213658
883,16.0,133.12908797329396,168.9851221044008,162.75721232629115,182.4683124276149
884,17.0,142.50172417405741,180.0410992611038,174.95136414349494,196.64778831855068
885,18.0,153.35878141862844,190.71313687136288,186.68247391430975,210.81052185376052
886,19.0,165.31062659216852,202.41161267866394,197.66989515870628,224.3604945541823
887,20.0,175.33016930655856,214.5376699506561,208.98936038279518,238.8719563050771
888,21.0,183.588725878996,224.2982736099744,218.97467235797023,252.21906650942435
889,22.0,192.7857369104086,235.10270431278605,228.68974939390282,265.65219258388623
890,23.0,201.03659415768195,245.34186034906025,237.85931302270274,278.32987273568517
891,24.0,210.47263950220957,255.0069072774016,247.09167412325255,290.5833217254198
892,25.0,217.80932260994183,264.43992110108593,255.95121122818261,302.43933065218715
893,26.0,225.76888974216575,273.9164740465394,265.0986801874722,313.48436063719066
894,27.0,232.9351394320156,282.09600320980104,274.41126391380743,324.17483404889555
895,28.0,239.91365651914708,290.76951656463007,283.4964772658241,335.0138889968059
896,1.0,1.5988496240996548,1.4463763036591104,1.5545691183004635,3.310201690913543
897,2.0,3.2649150615032965,2.771065960395412,3.556323127569002,6.71180453948743
898,3.0,6.05309423187273,5.077947734132713,5.756379578960334,11.678533100548211
899,4.0,10.3708595955505,8.838479555442094,9.58531619552525,17.8745428323364
900,5.0,15.268815304867518,13.733822439175057,15.405124817620898,27.03062144104618
901,6.0,23.6896090463063,20.73639483069992,22.885909477693676,38.99598138657639
902,7.0,33.32548745941546,30.393590174509917,32.645355272089546,52.74905148307838
903,8.0,45.247969758561155,40.691418489387154,46.260592417686524,66.91675453293881
904,9.0,56.23601010851336,52.34282683870042,59.22855234762715,83.08886639205517
905,10.0,66.98097454863967,66.2477779714219,71.67282857113292,99.90696257017035
906,11.0,79.85720129160386,79.54739319511273,84.91799298634211,117.1893326974447
907,12.0,92.62545405873563,92.3912681583858,97.1932524352622,135.33899018509712
908,13.0,104.03154726427415,105.07601392822147,109.78743365180662,152.82186317829226
909,14.0,116.22778153243635,118.22164565299579,121.14018193857609,171.4073996888886
910,15.0,126.27618044913642,130.51266102820188,132.41475338098348,190.9323351262318
911,16.0,137.88204462760064,141.73434518550832,143.1238489033027,208.94109777303274
912,17.0,150.36848468569923,153.7319292001756,154.80469978275914,225.25766856217354
913,18.0,162.3570112186633,164.24178333105021,165.79392597031256,240.81265816357777
914,19.0,173.60779491893408,174.474211688156,176.6171223408534,254.64612512045264
915,20.0,183.9778038674094,184.3284888476784,188.48822772771328,269.95186192153454
916,21.0,194.28089461986266,195.12172259170342,198.1046878120682,287.3370668327409
917,22.0,204.8233720078045,204.70132753542947,207.68005300094546,303.3224545185292
918,23.0,213.4758370277916,213.73813517483674,218.82278493296593,319.30756899156415
919,24.0,222.76190232860142,224.4383221871884,228.53047579410043,331.48751406094436
920,25.0,231.61810069023292,233.18927306440708,237.89129496116044,342.73205223955705
921,26.0,239.53954321152878,241.93153152997462,247.0691470033862,353.59001139654714
922,27.0,248.29276152759385,251.28982284799304,255.61534706064106,364.87221790743644
923,28.0,256.501240732433,262.2135883992674,264.2265364836668,375.0249675844998
924,1.0,1.4332989167440218,1.8622858484592113,1.8542909330899309,2.813784614958992
925,2.0,3.0334215550727097,4.016770496904641,4.586657384139665,5.692950906968905
926,3.0,6.532053816497189,6.5209522967778595,8.1594975253013,10.867284274813546
927,4.0,10.792344747071716,10.407697449880043,12.230448796510476,15.979536608412166
928,5.0,16.044371447815433,17.791888471790195,18.160995793087828,23.137788421428972
929,6.0,24.48666261581943,25.31363151771457,28.381344454892297,31.82188299140809
930,7.0,34.62068629087452,35.49986292832669,40.43293455950007,44.45926043054671
931,8.0,48.51390073522462,50.21483610445017,54.14626339892885,58.4442054716944
932,9.0,61.99272309322319,63.94934612602751,69.26086998622777,72.14699753892643
933,10.0,75.23575298388323,77.61997821790615,81.44701221575153,85.8031055592287
934,11.0,88.08264730250511,90.40986586898411,96.05682539764317,98.309489417956
935,12.0,101.56455455021477,104.49129241987735,110.83271754802549,110.80650488545736
936,13.0,118.16030739293765,120.9055577540784,123.96310809644284,123.94541156348942
937,14.0,132.54370135350217,134.07795525544316,138.51996042925245,139.76929473443016
938,15.0,145.62581478100603,147.95610851400244,153.67404740136027,153.74384850805347
939,16.0,160.25836214279292,160.55776704325964,166.93004745051016,167.74671252286447
940,17.0,173.67888184229474,173.51820103049573,179.40648147698198,181.47435741581486
941,18.0,185.33853249826254,188.11072900575618,191.61269171772926,194.7910531894288
942,19.0,195.78707731908935,198.75339279708356,202.67456338316688,207.16762887615155
943,20.0,206.07379060842413,210.32733167929376,214.85386780173008,218.40922129818574
944,21.0,217.3539575914486,220.90272483049108,225.97255310933102,229.52369783408489
945,22.0,227.5916306302692,230.54340070427702,235.88801081788876,242.49042034114584
946,23.0,238.23493591827233,240.94699764873306,245.65959849057072,256.1762296251137
947,24.0,249.50546611255209,250.18648287263622,253.76171677777666,267.8259048792854
948,25.0,260.74186573772516,260.2397239731148,263.8182250254206,278.8641430109511
949,26.0,271.2634865890539,269.5795779339023,272.5878816854298,290.03990632472664
950,27.0,282.06439142625436,279.43777540810606,280.85830369148823,300.16418163241815
951,28.0,292.43546482829197,288.0367845085685,288.9502354148825,309.27596946230733
952,1.0,1.1762239018640768,1.8259759802204274,1.967385351296666,2.8740390140658127
953,2.0,2.3202664392428938,3.700516247110793,4.406093011626162,6.30819545455667
954,3.0,5.455751180125157,6.289726428829806,8.80241254752474,10.912341392828274
955,4.0,8.684484953488667,9.458771569899614,12.524290500959227,16.57567334166654
956,5.0,13.812177922174813,15.490263992535427,19.203418423232463,25.005715566073654
957,6.0,21.321931308237936,22.585262529751557,28.574626180972526,36.649974403135396
958,7.0,29.687213823904305,32.86435573276357,40.502070793244926,50.211873078101036
959,8.0,40.00024170957324,44.51483042864906,54.036979650806174,66.69922202847417
960,9.0,51.61825274154991,58.50909480999405,70.31495204423518,83.87595552907572
961,10.0,63.321040686486455,72.54477622952595,83.32693951500613,100.98478226462404
962,11.0,74.4181737348633,85.79894586061637,98.0470054636953,118.09036900421417
963,12.0,87.69833321655936,99.88275204724798,111.15626646284325,133.8450876021128
964,13.0,101.51496694995333,112.7140025475084,123.62520084392102,148.59089451762176
965,14.0,116.48692254245191,125.9600676817989,136.4616142868897,162.59414742748206
966,15.0,132.70881211866035,138.83022080770746,147.99834665691682,176.98597045907644
967,16.0,146.64190182259387,150.68268133660075,160.16684456888942,189.90797575381467
968,17.0,161.37789548782257,163.37971845261592,174.0475672051989,203.96460692104728
969,18.0,173.1259194670925,175.1596566307796,188.69063644354543,217.0300939796483
970,19.0,184.78224905089968,185.82909753572252,200.56264994885186,229.6525362725331
971,20.0,194.96196743002957,195.86891969903542,212.34054630083006,242.80592730128444
972,21.0,205.64401730481526,207.23425636780004,224.49677488180984,257.84774156647404
973,22.0,214.68632267448262,216.68781043630528,238.17490020497078,272.5191751460397
974,23.0,224.53621717344055,226.30370277343363,249.17251208750451,287.40097206298515
975,24.0,235.25582067775127,237.21977899051,259.46256174172777,302.05672871402874
976,25.0,246.29152905660246,246.41616417001836,270.06428078315673,313.953923088269
977,26.0,256.6835778367182,255.32380117036044,278.4826637822476,325.56338300252594
978,27.0,266.93206697513307,264.65645547102326,287.16546215100965,335.8836889074997
979,28.0,275.2653562348212,273.19215019398973,294.9184327596018,347.59185776042204
980,1.0,1.62197103223674,2.3190200601993087,2.2786933122160167,2.3592471124618326
981,2.0,3.252654775167144,4.743058799642327,4.360812944611142,5.303407770340106
982,3.0,6.198723940751359,8.136739288423119,7.895790014273027,9.432921587961989
983,4.0,10.783738968843618,12.731464752152863,11.960372836246902,14.757416862008073
984,5.0,16.426674709180684,20.008894936998487,18.53738370599241,23.296420516806297
985,6.0,24.336265700539965,29.12212216371442,26.662531475341847,35.259681067015
986,7.0,33.70609691366918,41.144320906323046,37.63128075244934,49.67237620569222
987,8.0,45.1775801225687,53.35130041801859,50.65429313867688,63.722567232739976
988,9.0,60.13245666079558,65.55092067665379,64.07487384325675,81.64993047302407
989,10.0,72.35721012035876,79.71763198728817,77.16534393691711,99.29585170048718
990,11.0,85.06204599020958,94.87067957142884,91.41519800458677,114.93367475909565
991,12.0,97.81338109602817,110.08746064939152,105.60626032187375,130.7913693752101
992,13.0,111.77639162329393,126.61238481972217,120.7027739523052,147.29148410114192
993,14.0,124.43202502273556,141.80893028564896,135.57547939606025,162.48833515739832
994,15.0,138.84481437751194,155.5087949187813,150.38202854063115,178.83404116132724
995,16.0,152.11594105259883,168.0598749518532,165.40455650146325,193.50265256529522
996,17.0,164.06848544420905,178.34544819366312,178.67016524196248,207.8343505188883
997,18.0,175.27075106946074,191.1540466171733,193.60593941898844,222.78319858982297
998,19.0,186.27607827017624,201.54538731235002,206.33822383411135,238.70908373104865
999,20.0,197.03173382077384,211.9727800533098,218.88262839741412,253.79864101959788
1000,21.0,207.40975202985524,222.9230275485827,229.50806749541567,269.7466630318405
1001,22.0,217.2661901309886,233.53867715777363,241.9885258525265,285.01823987582316
1002,23.0,227.47411996030164,244.24319383652323,252.17243165121334,300.0794934842153
1003,24.0,236.7453486114322,255.4290020365208,263.01272802983914,316.20309327566287
1004,25.0,247.1126717526024,265.89074247866057,276.64857817383813,331.1152669994606
1005,26.0,258.42321159757466,275.0230575271406,289.655841810496,343.9390833475817
1006,27.0,268.7311189207039,285.5995640809473,304.18485589512113,356.91463998490553
1007,28.0,278.74280394603466,295.11483117461233,314.94529475676785,368.0352625915344
1008,1.0,1.673699224595569,1.7351425192587417,2.0745272766648517,2.158256675972786
1009,2.0,4.204155764576877,3.6775442429581684,4.308740825268225,4.472451009093961
1010,3.0,7.945211816995779,6.513386795066307,7.849318570263794,7.700350071163846
1011,4.0,12.330816360507017,10.954543555664383,12.131853247243011,11.993672467879666
1012,5.0,17.95908714148232,17.064949105690356,19.49253402556234,18.730554286306948
1013,6.0,25.142087339054658,26.01152444686836,30.032608132273726,26.239205829349622
1014,7.0,34.764392557401415,36.30106272700819,41.43542519868449,38.97626884252588
1015,8.0,45.675220849727665,50.161506211834094,55.33251251259362,52.532738678352914
1016,9.0,56.6221911559463,63.410350241144165,72.96263313677414,68.6714494300701
1017,10.0,68.07830504347879,77.2228778152182,89.59427932323128,85.14869264620172
1018,11.0,80.06575426873077,91.90831806812805,105.93721018344196,101.04100532404291
1019,12.0,92.75946670913831,105.92735237608493,121.6573636899125,115.00485853489718
1020,13.0,104.3654850271415,119.23803609602282,137.241359927124,129.42331911169208
1021,14.0,116.1928335249224,131.97228917244632,154.28543783484508,144.5427618438853
1022,15.0,131.98000761395798,145.95520584534705,168.97228604278592,160.61989755621693
1023,16.0,148.0885104740561,159.17062738857834,181.9797158083988,174.99874707151133
1024,17.0,160.72241784798888,172.83355776422601,193.19669183883514,188.5619630376617
1025,18.0,174.41639131848336,184.82963499965155,205.5628502840778,202.01666558279027
1026,19.0,187.16912373204588,196.27995233551812,215.87154397088494,216.08164341018554
1027,20.0,196.5697575840564,206.57753270434807,226.175509956666,230.1279975550828
1028,21.0,206.3669953529841,217.21596634971556,236.8898406264393,243.54978510085502
1029,22.0,215.74523391154364,227.6904368474092,246.7377219796321,257.6825124836282
1030,23.0,224.41948839149023,235.7474379246849,256.83556068233406,270.83567645864815
1031,24.0,233.11847186398023,245.34109153625678,267.52223592405295,284.5968711181668
1032,25.0,241.35136515573137,255.376975085573,277.76962371358724,297.4102588971348
1033,26.0,250.29040984046355,264.9487259712919,287.4876595645394,309.7346846696711
1034,27.0,259.395949761707,275.60277416721823,297.67714555815706,320.64350788626535
1035,28.0,268.5387781875411,285.6264701712633,309.3200701399535,330.6415805922369
1036,1.0,1.183043216456567,1.1753912782463003,2.248607622259633,2.968146672951403
1037,2.0,2.564841022996298,2.368773759304749,5.15046687813577,6.080221152572058
1038,3.0,4.5229687852824245,4.993149206281067,9.553038756645892,10.229021837437946
1039,4.0,8.609553536955433,8.414005224737537,14.866418749868064,15.87962238602376
1040,5.0,14.066105745559408,12.806775138751135,21.956412459391654,23.735886873439625
1041,6.0,20.93897368331591,20.364995012528922,30.276017251257194,33.3133143605403
1042,7.0,30.138483544353182,31.136134196539775,40.679958366966524,45.949689716998876
1043,8.0,40.79955120547913,42.9219587260467,55.561774812616,60.43514914013075
1044,9.0,52.18730528128848,55.39343925910544,73.3931479078202,79.10736812180109
1045,10.0,64.38836860685949,69.57793859938113,91.28742845585063,94.79129622879765
1046,11.0,76.29247074557202,83.01651253698653,109.27514530629244,108.73627041371071
1047,12.0,88.44455939692978,96.20403609452269,124.31526823035193,122.51956070361247
1048,13.0,100.81448508402187,109.37825860781666,139.11374562611917,135.19492201951152
1049,14.0,110.78934058214386,121.0940462996461,152.39576731128346,148.6373726873523
1050,15.0,123.56143138862666,131.5361977635005,165.8585616467539,161.93330343111757
1051,16.0,133.97008527398305,143.1780081692086,177.47784419564314,175.20007922500233
1052,17.0,145.12562334062676,154.22932339941258,190.9378126528113,190.01717399321234
