,day,vol_P0,vol_P1,vol_P2,vol_P3
1748,13.0,2.170553652571991,3.223899639274596,3.0362261903438013,5.476164360092184
1749,14.0,2.3861324317174013,3.599335987189052,3.361170300101972,6.010147628449047
1750,15.0,2.6272940952506554,3.934806358231115,3.7061718929432166,6.533486517832382
1751,16.0,2.8614437947106732,4.256854611545828,4.012670732787829,7.022409614430959
1752,17.0,3.111338014207403,4.6000324288286585,4.296698100361291,7.5269216969553066
1753,18.0,3.350495160106777,4.909937023801881,4.566140955347294,7.987758137220506
1754,19.0,3.577826825779657,5.188617965915899,4.853270131109514,8.451948197828353
1755,20.0,3.8110476441076537,5.482351852911306,5.140254329782943,8.874742782142874
1756,21.0,4.03415616198588,5.7827307932685255,5.401874223225225,9.298264149946096
1757,22.0,4.249262510078697,6.068543173392413,5.666058002629136,9.704094631378432
1758,23.0,4.4374004105897304,6.345909326645252,5.916309403199298,10.099879080198097
1759,24.0,4.6502167511684815,6.615895522736044,6.164549766627349,10.492359071373327
1760,25.0,4.82976625524555,6.870897784109756,6.4080019667888095,10.856661403259263
1761,26.0,5.01848301745192,7.112436669200346,6.656014868080889,11.186680333186239
1762,27.0,5.198420787722594,7.345281840608909,6.8773181086097885,11.508846864429191
1763,28.0,5.368862216347227,7.5680098099301,7.100986355885446,11.833873542389696
1764,1.0,0.022247155740696776,0.07254317354787543,0.08944973354081766,0.14920350109220354
1765,2.0,0.048655585192334,0.15026753146348737,0.1861825043633186,0.3077659642151704
1766,3.0,0.0992045246385783,0.2510304565959441,0.2878294811900071,0.4924422082651408
1767,4.0,0.14853579928311195,0.3628987162813493,0.4246841606459185,0.7147151898216468
1768,5.0,0.22439910254232642,0.5032664892688458,0.6150742483124308,0.9884209617225206
1769,6.0,0.338706441419022,0.7162978180805132,0.834054115403063,1.3181611748888895
1770,7.0,0.5066771338394175,0.9874543430090769,1.1355118294205675,1.7498468090369013
1771,8.0,0.7109490609904559,1.3041763817041083,1.4647357637453537,2.2225031682311407
1772,9.0,0.9157285860826304,1.672103094959488,1.794433027546015,2.738218557857919
1773,10.0,1.1336837991920399,2.0417734369522504,2.1291264656608733,3.2218463204020082
1774,11.0,1.3374320119827754,2.4369890040905213,2.4403164464027616,3.7697305003162027
1775,12.0,1.553316992404325,2.821956099590338,2.776446105521698,4.276398209756833
1776,13.0,1.730484897945956,3.171370437280099,3.0890488649951733,4.759712524808074
1777,14.0,1.9456963147106103,3.5489837938891586,3.4057569890189967,5.237464635839634
1778,15.0,2.1340442227544427,3.890502252684763,3.7317607161404607,5.733721375444677
1779,16.0,2.293051184121585,4.256696955410282,4.036114093736237,6.1758553064440385
1780,17.0,2.4805781722070677,4.560482574938192,4.323371353856628,6.634873762259446
