,day,len_P0,len_P1,len_P2,len_P3
1421,22.0,920.8750403703207,962.9534383317497,941.3275906803171,855.9124659001807
1422,23.0,959.8891607089886,1002.7342334589384,984.2715591103733,894.1587841200294
1423,24.0,1003.2864399008399,1043.408715262306,1022.7572212517698,937.8713137739942
1424,25.0,1045.0374405339987,1086.1264978666272,1060.3749547206662,989.5274033195967
1425,26.0,1096.951699893816,1127.7129208506803,1095.4828588949424,1031.110939525276
1426,27.0,1144.3597400348358,1170.4600433920716,1124.8470857647812,1070.035422833519
1427,28.0,1193.1614511502503,1205.9206258355596,1159.4770582681995,1107.7745247034707
1428,1.0,5.274752619820468,4.285402533331922,4.700361876437278,5.34407263624653
1429,2.0,10.487596923103109,12.088719822446178,9.153648364029202,11.608697530249204
1430,3.0,22.60998249869431,22.898119259911464,25.542291473707376,25.525377164691577
1431,4.0,40.53604331755827,37.38517265627985,39.710091362216076,43.69629631394244
1432,5.0,60.15300126172798,57.94543528674181,67.39061112693008,65.15489556758527
1433,6.0,89.8221464975418,93.72773359602455,97.18182031814443,98.45859442914214
1434,7.0,126.06061075773033,137.10887219383721,134.60692482951882,139.89307209108566
1435,8.0,171.4995188391668,182.9534760137867,171.7030060145985,184.33773018675902
1436,9.0,218.08944294588963,229.28568659289752,216.8301517355775,244.35339005404418
1437,10.0,280.3222227260219,282.9388759720355,274.68094290762303,304.1207292410667
1438,11.0,335.9727778641853,328.08693137938155,337.2673901767244,365.28516951318784
1439,12.0,393.8278459934772,373.76106597711936,388.8996328392338,420.78787270564146
1440,13.0,447.33579243607716,422.1380972869376,446.7463045036033,466.064254952599
1441,14.0,503.68864955866434,473.80872282575365,504.3358610336502,514.15115552008
1442,15.0,560.0368272379222,523.1300580809868,550.4881244967755,568.4185303473822
1443,16.0,623.9636343283967,573.9758498332576,595.3679375762504,607.286403578358
1444,17.0,682.2759010018768,625.9540623413507,637.4853839535565,652.3736377854242
1445,18.0,738.1243656602287,677.3281508788132,681.3825493539961,701.8345318286592
1446,19.0,799.2320632740762,737.4757858901343,732.6279594956269,755.7118159904489
1447,20.0,851.5695986899093,794.1745958695761,776.386592574167,814.1705138909117
1448,21.0,904.0943799149311,838.4892616141041,823.0631342580098,879.9095585190406
1449,22.0,959.6769722943197,882.1679413180946,865.8765883618894,939.558530216049
1450,23.0,1012.9809905691269,928.2051069192175,904.7259759518341,1000.0192362928865
1451,24.0,1071.8462017381653,972.1959837706228,951.3344803933387,1058.1738600799126
1452,25.0,1110.7927886591447,1013.3800138890074,987.0243716272053,1113.0441571998203
1453,26.0,1157.0881221399886,1054.7730669356795,1023.3117228132933,1170.1037770155315
1454,27.0,1202.2936798493627,1093.2669746318468,1054.9779699041858,1218.4140143872119
1455,28.0,1257.945487372262,1126.3632244459652,1092.9149950909232,1261.2886125473726
1456,1.0,5.344132291458698,4.0,5.480970073023756,4.188402331202824
1457,2.0,13.183987996994587,8.048509008606715,15.794706306848834,12.47001598941494
1458,3.0,28.785462401220574,18.097504455356948,30.329798630144424,21.286868853619147
1459,4.0,46.955986745409845,32.93147773863791,47.895993570285356,33.880377048681254
1460,5.0,67.90522721530893,51.88888561737001,66.90588167341954,59.507813675428054
1461,6.0,101.05168021104964,80.02396065300266,98.20098300182488,97.05463649383883
1462,7.0,134.91785693353185,121.8757589342894,139.69491774910125,138.62454766834722
1463,8.0,179.09809497502584,161.0713447452233,182.09580484270631,189.0054811888457
1464,9.0,223.27516401196726,216.49151273431272,232.3553941353288,239.73854262590797
1465,10.0,273.23606412388403,268.8167192507596,278.0209806749884,290.84776635219197
1466,11.0,330.4683778220381,326.45020685846845,321.5060939739318,352.29166144850774
1467,12.0,387.399902212925,383.9284220524868,368.70218733804296,409.80389050721806
1468,13.0,449.348755152135,430.76404771017417,409.4735081482147,464.16745982037946
1469,14.0,499.619679851514,480.3894807025682,453.62941809629456,518.7076368749078
1470,15.0,553.1149021671918,523.0722510248688,493.0509667105347,567.1925841776932
1471,16.0,600.0163881288438,566.78251861648,538.6606710098902,617.4842330568661
1472,17.0,639.1714401892802,611.227423450433,580.4729330045657,665.9309953752979
1473,18.0,675.3139479055103,664.5314141899921,619.8625848041987,711.7879859465321
1474,19.0,720.2395432830406,717.3837725407991,661.9136280520073,762.8201530589554
1475,20.0,763.8402265591934,769.3290613036198,696.5801451680035,817.4924004607499
1476,21.0,806.1700084402723,818.7955849468452,739.716367384344,861.6308837714057
1477,22.0,842.654132973417,867.4800571816143,774.7210922564548,904.3473972972029
1478,23.0,880.4440046628845,914.1191043993815,809.2098411527643,950.4891189198942
1479,24.0,929.3174470569571,951.7821130302464,843.8104396135361,994.9566466330112
1480,25.0,966.2835891372173,987.4965797240475,887.6256562627841,1034.540933066547
1481,26.0,1006.2589924745964,1029.6770743946604,927.6936109469289,1072.08429247331
1482,27.0,1045.4282277419468,1066.3952778760558,959.9058798234669,1111.2849520966297
1483,28.0,1086.7731699336205,1109.8635206077179,991.0689472325805,1159.3428705130978
1484,1.0,4.818302289015623,4.070763788330694,4.384232338091222,4.658145783516851
1485,2.0,10.469282507451,11.145398078458,10.382651641800368,9.419828403418387
1486,3.0,22.419568481120365,21.31458329438699,19.8368039423328,18.5920570042076
1487,4.0,38.393291948548374,34.41305418109094,36.32987408273816,34.74296674613757
1488,5.0,57.920402706599674,55.84347949769283,54.25958889552852,63.10410974190101
1489,6.0,85.77712913934643,80.95371997541352,82.71736404793067,97.10212478049388
1490,7.0,130.98919759035346,129.61595699155177,112.38295446808618,135.31633982266928
1491,8.0,186.0880123486706,176.74778319505683,160.10536766691317,180.86783917436603
1492,9.0,250.68039991763618,223.64799186934675,206.49276482390633,235.39801443482835
1493,10.0,308.62115854523927,278.5744791046161,260.424548084164,292.01333498627275
1494,11.0,357.53935935798796,341.20773193478846,315.24051949631416,342.3784067333545
1495,12.0,417.6425960086315,407.5003651832176,369.8982694108914,392.25426554012597
1496,13.0,472.90926036232497,462.21312743109365,430.57947578522237,445.3505994541655
1497,14.0,534.0404501883062,533.6965123372973,478.0147722016042,493.5088887790489
1498,15.0,592.1620449034398,586.9388656307783,523.7686945218057,536.2403116039167
1499,16.0,648.6886697539933,637.8203432308468,575.8231987580423,579.2782707400909
1500,17.0,697.3277265000006,695.6345108253768,622.4721372375502,616.9885858167454
1501,18.0,746.9527925074501,743.5839908041946,676.824283771226,663.9506236594027
1502,19.0,786.7414380352229,789.2209779361203,727.9216482420878,708.8163950687104
1503,20.0,835.6635234699951,836.9149271568123,784.4997353090132,755.9480479531478
1504,21.0,889.950509351795,887.8843698028368,842.7553979323714,801.83568451667
1505,22.0,938.8451592511058,941.3958034420652,900.2030317511927,845.0744144680997
1506,23.0,982.50144286918,986.3664380147803,949.4238878139981,893.0890773745382
1507,24.0,1025.5564581814635,1028.4311748639125,991.4745084884873,933.3096755927888
1508,25.0,1068.7943162812694,1067.9462790009272,1037.6344854103158,969.4859171393887
1509,26.0,1112.912635886933,1108.665255964685,1080.849155022191,1008.3628181643669
1510,27.0,1163.3617710638632,1153.5419319742687,1116.4731338925433,1044.1921130171818
1511,28.0,1209.1496306976824,1198.5788919810875,1151.8032725202524,1077.365315933801
1512,1.0,4.185900352477811,6.105449558725455,5.140339274719528,4.635751761417056
1513,2.0,10.785988691887935,16.295329699637314,13.754591041097578,13.289570309641627
1514,3.0,20.487605984295243,29.44295132154163,26.696590747192648,29.84142993426951
1515,4.0,31.555447028217348,49.213764279810235,39.69468613692222,40.50847605202416
1516,5.0,52.15038983205871,79.10063261383057,67.29272539147901,61.22016822176812
1517,6.0,78.30948698725044,111.40036059086313,93.97515470721157,96.24597943868771
1518,7.0,105.81627552233819,163.49306028769996,129.47080018918362,135.9794482714557
1519,8.0,152.24301136734962,217.0660116084457,172.58882869315752,194.23060914638742
1520,9.0,197.63614477765142,284.820384668824,232.49374751391096,251.0145400318743
1521,10.0,255.08077315915,353.8818238199888,284.0079608754005,317.17687750840184
1522,11.0,308.85720620936604,414.3596988200156,335.3248720273988,371.0117691992774
1523,12.0,356.6606627518321,469.74147727429374,393.9770165647217,428.5647137801772
1524,13.0,402.03773969195856,520.8070395064483,444.38125983705277,490.04017949631145
1525,14.0,446.4662810543222,573.4927128095198,495.58431406302907,548.0130045351734
1526,15.0,488.6947787448727,630.4075591295634,550.2247058457316,602.6152130015962
1527,16.0,533.4283298760029,690.3633572944257,599.2007650343784,646.7964881995815
1528,17.0,588.3784868767982,742.0798730120878,648.1745824464379,692.5561153482465
1529,18.0,637.1064222444486,791.5629829906292,693.2602857492549,737.5694614052429
1530,19.0,689.2150598406208,835.5455637638587,747.9854220300062,791.116816390633
1531,20.0,735.4372074371777,883.8051601943112,790.6415133511227,844.7211183297426
1532,21.0,770.2269058546154,929.7952530163097,838.2585064177765,900.4328139825166
1533,22.0,811.5867109117024,964.5912548147141,883.8288142636028,954.9985648668247
1534,23.0,852.435556315515,1008.2777675628885,925.0582937492777,991.2462363814077
1535,24.0,892.1334819573444,1048.5678450954556,970.8227794212785,1037.99912772639
1536,25.0,928.8589391488101,1086.9796569860719,1005.718773035877,1078.7854937069992
1537,26.0,965.8518777888883,1123.4523070598188,1042.196006339452,1118.940699987193
1538,27.0,1002.7966872768153,1156.0237598523834,1083.92119657492,1158.7263770287973
1539,28.0,1040.6367983273988,1187.6287552693425,1126.8840595849206,1194.2108062280154
1540,1.0,4.203157591454253,3.815259722116946,4.0,5.0405282987264
1541,2.0,12.570974039103042,9.631709552176787,8.343661810659784,11.249216454722534
1542,3.0,23.95190096107696,19.394976470625735,18.109958532739114,24.81578054262833
1543,4.0,40.8052904128277,29.676908780614824,34.25702903791496,43.75825908656957
1544,5.0,65.0826275787219,56.85302996455377,56.41560179045954,67.23615021440705
1545,6.0,93.86261146905265,95.39201078283504,90.86492802095141,103.3005380428343
1546,7.0,127.51723527138356,140.04753525042514,145.67367756840406,144.69407529826677
1547,8.0,176.561374498738,185.63188258255278,204.63234522643512,183.0504004930554
1548,9.0,223.02967179762126,244.5119694772436,265.291697214584,235.3317406538025
1549,10.0,273.50860248807584,305.2938301925085,330.98899414266776,296.3015972406373
1550,11.0,339.9742946552781,364.38990624559653,389.77677763201837,354.69581544132535
1551,12.0,396.3745785735,423.7142785908047,453.75139672834985,406.3135170680858
1552,13.0,456.9846342071984,493.5244780228397,517.0407898825398,454.3195980889029
1553,14.0,521.8257791322417,556.2270310138233,573.7668243860426,503.79984855424414
1554,15.0,583.3259777537319,613.7769141819108,624.1376077005295,561.9547654810544
1555,16.0,644.2279108147341,669.2039012609819,683.1705646657864,619.8485788311287
1556,17.0,702.1622699360685,719.5322329366234,737.8432524020157,682.15344414531
1557,18.0,754.3794865662794,770.7463486220516,785.2113493183049,736.7720276984944
1558,19.0,802.9759635752913,823.2519788150568,824.5007673549165,786.1094429196154
1559,20.0,847.4109869423935,867.8111320393471,864.593014306963,829.6457961750507
1560,21.0,891.9752702040334,913.8440718312415,902.1666259770568,869.5036495526986
1561,22.0,937.4486847207063,959.1024045722319,952.8735502143347,908.4091324829265
1562,23.0,975.8965432125499,1009.3393792366056,993.0500434244377,948.5054799511537
1563,24.0,1021.6507109140375,1058.1852907369343,1032.4099277824134,987.4487948708045
1564,25.0,1064.136546262191,1101.803111778575,1073.1866848017787,1023.0411507801807
1565,26.0,1101.3038302810664,1154.3295139767908,1117.324747224646,1058.0563227353261
1566,27.0,1139.2616707764837,1201.3217685143718,1161.9522255563757,1104.8297094262116
1567,28.0,1167.224554612304,1255.383223094043,1191.8778662514046,1150.1951018130394
1568,1.0,4.129738486593412,4.8524485081306,4.368350065225911,3.624088711206169
1569,2.0,13.272809264355603,12.39510737129172,8.59880913101846,12.472441033443816
1570,3.0,25.664953268838698,24.471789093524535,14.55969602106851,25.558247694360578
1571,4.0,45.448718637364365,42.8758523990021,31.280735054917116,38.61192407063809
1572,5.0,69.03208018435559,67.41707086729672,51.12180991897711,57.84130399658555
1573,6.0,99.22665282017692,94.59688560791004,77.40879937181664,96.77242157697782
1574,7.0,136.81807818545877,131.08832575419083,120.30113846222741,143.83012582394932
1575,8.0,176.5798700263517,179.9758131717555,169.04569825130613,190.356821299401
1576,9.0,220.830304928259,225.7852638654826,221.7485133422704,238.8397565341702
1577,10.0,270.78481423666045,278.85092660634456,279.2695926839717,285.2934101075092
1578,11.0,321.8253287201419,331.586544916923,329.6739040736355,340.8513258798252
1579,12.0,377.69900546980244,382.839515613554,376.9735275600424,397.3943958950183
1580,13.0,432.18399903540876,435.9100820633129,430.2759040908489,461.6282322396947
1581,14.0,473.9830295774767,483.404182131708,476.5392242393493,516.2361931544394
1582,15.0,523.0259031749592,534.973163617114,523.9479921460588,566.9719462373707
1583,16.0,571.8949202976246,585.4630312072782,574.4333604813961,610.8119128857581
1584,17.0,624.4067204395644,631.2299915358956,630.0313475103775,651.6759440387837
1585,18.0,678.6609918002225,668.4720030851495,677.9595160382507,697.0782162728997
1586,19.0,739.3930565315948,712.3255152324342,721.6661338270012,748.1536684744642
1587,20.0,790.8009653079794,759.8335221741311,761.4141051449641,794.7168311275188
1588,21.0,837.2190726452698,804.1207353302395,803.5391334426333,837.8581882219672
1589,22.0,890.8476295636051,860.2717436187594,847.5312908067109,887.0815186174402
1590,23.0,935.9175581345293,902.4270961343594,884.4137176434042,925.5735415711529
1591,24.0,986.816366193835,944.5848310337964,921.3581909972754,966.4861244006584
1592,25.0,1045.2891713164786,983.3823127322167,969.6369788844747,1008.3666116578102
1593,26.0,1081.5344528013097,1024.5451453284231,1003.6975082065061,1054.9273803583924
1594,27.0,1121.6297486210356,1064.5373643703097,1048.2850542047881,1101.8712998908281
1595,28.0,1158.3319980449705,1101.487848374226,1081.192958656608,1137.354227101865
1596,1.0,4.627693828932069,4.579103571610718,5.343353763177675,5.145148673363329
1597,2.0,10.706404378206384,14.232297275655267,13.91473789858572,14.520240443002315
1598,3.0,22.943380750536452,28.994090584935137,27.045962661249412,29.917972140747843
1599,4.0,39.142169977324436,40.30796022545294,45.163019152907964,44.70196780418279
1600,5.0,58.453404219617845,65.21120800409584,72.20079602700719,68.80039047350813
1601,6.0,81.66714268391353,91.44310409185805,97.2824588543386,106.59778656387508
1602,7.0,129.15880122736468,122.05853971890534,133.06761100324903,150.88851805185556
1603,8.0,178.24471768777582,162.28474305464835,176.6817679510927,211.50087982337337
1604,9.0,232.85241814828183,203.48525486652042,226.63713884369102,272.5911227364744
1605,10.0,296.44283900626004,257.1509138896735,279.4265495182137,343.4472067743423
1606,11.0,348.7906242676805,308.09554489516916,323.49733045560083,397.35615951358557
1607,12.0,416.1719741718606,351.86826750326895,378.07609068259137,455.80183031767746
1608,13.0,468.57402127503696,401.9944883434055,440.5561638467839,511.74181999311384
1609,14.0,518.2666111110173,456.5581333477469,492.38579242731925,568.2983022645295
1610,15.0,578.2263802303087,509.8608819788227,553.1296383510761,612.2569936880038
1611,16.0,625.2705742885616,570.4905313946173,601.2231949369127,668.8386786214894
1612,17.0,673.8594971220411,624.6422981331825,649.5379045013469,709.8999559919166
1613,18.0,720.2204121487415,671.3064929293964,689.0542232497901,757.2546681454133
1614,19.0,772.3008564722799,723.3234331658621,722.0250391161567,815.6692936533866
1615,20.0,818.8625342954118,762.7314615455116,763.1434221413737,870.2035960767504
1616,21.0,870.3928509103196,802.5092164576588,802.7168174088622,931.9286713800605
1617,22.0,915.6606860310635,852.8574544706601,851.9428790920756,978.2752495029698
1618,23.0,955.7396571071179,901.4672479225476,899.0640932030944,1025.7665871826307
1619,24.0,999.6153677205099,958.774755706978,949.6818077578123,1062.4494417204849
1620,25.0,1040.048469041525,1004.8146713110443,1009.6202265748641,1095.8528785580029
1621,26.0,1084.772629682911,1044.605269279915,1057.0679788809298,1132.0121509315316
1622,27.0,1123.014969151087,1085.8145831055112,1102.8883600332256,1160.0390121797755
1623,28.0,1153.9371574766762,1128.2188592165671,1139.4767982875085,1196.7925170034332
1624,1.0,5.268072717728351,4.081037293971524,4.3789134233134455,3.81555641267068
1625,2.0,14.384101273974395,8.179813819467,8.467819318464223,11.498365542688664
1626,3.0,29.653987299982436,14.692036995100333,17.92481631416799,22.48328681565719
1627,4.0,53.735761864749406,28.45059312344235,28.716981762995143,35.92109870343255
1628,5.0,77.70279110521234,53.265150688165534,49.41470896574981,53.562907065775455
1629,6.0,112.33781814289476,86.50556990869903,74.19850975195007,81.91214159161481
1630,7.0,149.40578423822674,122.96790573763855,110.66670109540686,127.93275702964877
1631,8.0,201.54688250650213,171.20969278802363,157.95532458449213,174.9709721500165
1632,9.0,260.1464524067141,224.4208159225869,218.7699504738384,230.8927579698332
1633,10.0,312.5256145790487,276.9097042021406,277.12002948043084,281.9879452712811
1634,11.0,367.33779537964074,329.7493678574715,333.98224798253284,353.94682732226215
1635,12.0,428.63234432912924,381.83440834766725,393.34778715025243,432.1484650200324
1636,13.0,487.50271741680956,430.03714046319124,462.7119838789934,505.16492345528945
1637,14.0,551.8638395169835,485.9095300010404,521.3098209489997,570.7843216353203
1638,15.0,613.5900320633058,546.3446791738058,582.1555625163312,637.5307095414373
1639,16.0,672.7811049343454,593.119389093437,630.0209919731262,694.7440021702002
1640,17.0,729.593065869798,638.8402306253181,686.7859458367909,756.7501293061365
1641,18.0,785.3647458794027,689.8639294137752,751.5396413599788,810.1654256410809
1642,19.0,841.8901297038587,731.560123091191,805.6761044897936,854.3580798308298
1643,20.0,903.0341466572282,776.7397684421431,860.3064644145779,899.9985576605269
1644,21.0,969.0782693113023,823.8775631442411,911.4127673073478,957.8909396147983
1645,22.0,1023.3452822354269,871.5061742662688,959.9796865006947,1004.7895470213988
1646,23.0,1071.2634270952422,910.5615938258325,1005.1961262647878,1048.7230252296001
1647,24.0,1119.0737312590977,951.3378087881199,1049.2092891556802,1090.3258868023759
1648,25.0,1167.7351240928178,987.2889114864674,1099.3714653542493,1135.3061723717615
1649,26.0,1222.2213434938444,1022.830997506752,1146.5494206254411,1174.787273766769
1650,27.0,1269.7335863710935,1064.5316878694807,1187.512513511856,1213.4735451368697
1651,28.0,1309.9609468750828,1109.0446293684201,1225.2227459221294,1259.2794730992377
1652,1.0,4.846243309179903,4.244070769323564,5.163075984719841,3.9587980078811165
1653,2.0,15.251168595877857,11.169427469653627,13.195615532545068,10.150896112325569
1654,3.0,25.826706595369707,20.93682550880623,26.126442367761122,20.774395882840356
1655,4.0,40.6396144465357,33.02069188527266,43.05950171430323,35.62459248747649
1656,5.0,61.35225933715349,51.36171252553729,69.12239754903476,55.7568011588366
1657,6.0,88.89905503322639,81.68089817381366,96.3623592038276,82.90284773695873
1658,7.0,137.37811553228028,115.56448314193358,134.9537663837271,114.57969857511107
1659,8.0,195.13586659536074,152.36328681021112,183.9767263545185,168.24895544209608
1660,9.0,251.75709251229165,192.93661136063605,246.3709064559808,215.9473804242213
1661,10.0,308.02161086148067,238.6321748058715,311.367907191521,267.8904950044115
1662,11.0,364.7406736035149,285.8489532102914,375.4806216784626,319.09131551932626
1663,12.0,427.58016117111947,335.54807321584906,433.9451928919947,382.0865563521881
1664,13.0,485.39735716830535,388.78168287335984,492.76836058046047,426.5265065188937
1665,14.0,538.0812075260237,439.15501964758414,541.9697350801431,474.40815303181347
1666,15.0,593.0897014220543,496.96922336232905,586.9630301077119,523.992357072547
1667,16.0,644.7331478975806,540.8698426556145,630.264920251997,568.8021261579037
1668,17.0,690.9806431004781,583.7689177140354,672.2682171878098,611.2864687326025
1669,18.0,741.546206185896,624.6293898744082,714.3563896086408,665.1982053115518
1670,19.0,785.3988346152905,670.0671628401499,756.3877598637,721.2739437587471
1671,20.0,831.2604906906331,708.634632930061,792.2247941259282,766.7031422520718
1672,21.0,877.4891322545188,749.0081228935001,822.9801684924759,818.467206839483
1673,22.0,924.1631066599551,786.7632186850071,863.0172644284331,863.1296453778717
1674,23.0,963.5343589821578,827.7069040969668,906.0733122916273,899.5502920469982
1675,24.0,999.7526157084154,865.5121808343529,959.5934940027792,943.5166806918196
1676,25.0,1033.3821550860603,897.0297021238532,999.5631894635345,979.1159364643107
1677,26.0,1064.5356859471285,929.2555566607433,1038.6965396630117,1013.9780862357142
1678,27.0,1102.3798922993408,961.4146868760351,1075.9095010451376,1049.6264549097077
1679,28.0,1140.7096702306783,988.2655694017432,1112.5309152040784,1089.6536739724306
1680,1.0,4.381012951937093,4.511566169139013,3.8172195469315935,5.344769758016443
1681,2.0,9.81687696794113,9.938560275919176,7.468582863907531,11.26592519001816
1682,3.0,21.062527708383946,21.3978138282646,11.51507786158895,22.9707391584065
1683,4.0,32.36598263608431,38.867382598057794,29.07714241749386,39.07581028393268
1684,5.0,51.96837275107407,60.24936105436481,47.79170476617956,61.27155445239161
1685,6.0,81.92907383683644,87.04390898660392,73.59185948240606,91.86415607055265
1686,7.0,114.80561397801964,125.250895948819,102.0009011154756,129.8674891174886
1687,8.0,158.59725065344185,169.52396113555614,143.33286885667627,178.52081847414806
1688,9.0,207.96636685433995,214.95597460025775,183.30341526295788,224.65616260692357
1689,10.0,257.06933621622363,262.58655561469897,237.4523545700546,268.73047655719427
1690,11.0,309.6946485988002,315.98505489984797,287.7808612835378,321.4914965908232
1691,12.0,362.2284852724851,373.6174459967274,338.08890528059,378.57818555975086
1692,13.0,422.6181876219276,430.6563791295121,390.6361371065194,428.17223802132526
1693,14.0,474.0983563018917,481.2751057180966,443.0287592217014,474.0222956414988
1694,15.0,534.9856738578076,532.4319100258663,497.48718447058695,518.8814209025111
1695,16.0,586.5374082730976,581.85208754206,547.57026590919,574.9679373101137
1696,17.0,638.8818967498268,641.842864994108,593.2248776050021,626.7817745855621
1697,18.0,690.7458073734392,699.0405209295719,638.9611165068102,672.943278208382
1698,19.0,749.1199496255846,753.1103687488443,682.5136880540754,716.5198410930573
1699,20.0,809.1032562391558,817.7324190540648,725.2992527491788,766.1724838281132
1700,21.0,859.8367864273598,870.4866806386586,760.5631457844472,808.8076721358917
1701,22.0,901.6402297625679,930.2941707589983,800.801881894674,867.5697409217518
1702,23.0,941.6348541170519,986.1097125311819,844.7802940453074,917.6359386128836
1703,24.0,987.7822935448168,1035.1821433560585,880.3595301579866,956.5998183915591
1704,25.0,1023.2336915071625,1087.4526530698536,915.7271774039077,994.7409587648585
1705,26.0,1060.9203427393034,1146.4768373811712,949.2268439915485,1034.219323491095
1706,27.0,1100.4201987223512,1196.4013077362051,982.9014993203688,1072.5795458439407
1707,28.0,1135.085998510137,1247.1936637864474,1015.6155786303686,1109.245508821156
1708,1.0,6.134150048011511,4.332849875781497,4.350928824706055,3.8158271362114298
1709,2.0,16.987983347695817,11.059673456546237,8.56376007019582,9.148356540668997
1710,3.0,34.059812456634354,23.20458611772116,14.061077731615521,14.671566778427175
1711,4.0,46.26547194296768,35.109591106213465,37.36620511318046,29.335955457303495
1712,5.0,67.03355035522262,52.69332295900702,60.457035858555,52.70823613215944
1713,6.0,99.02760457743061,82.22417078609571,86.87509035141349,81.82917817295984
1714,7.0,134.42141961666084,124.13795047137272,126.33025990202317,114.98357251337227
1715,8.0,178.5481423694205,176.36952586558297,171.55114325236798,163.2172449324647
1716,9.0,228.40673209896372,229.74820527634793,224.0586000649646,217.37173364638915
1717,10.0,286.54078161492555,285.8894406725999,279.13952277689157,284.2584539194049
1718,11.0,335.9797077094034,351.4213382281599,340.3089125754511,342.52358060381914
1719,12.0,392.9010437081578,422.1539036925843,399.3716081970889,405.193322366477
1720,13.0,451.27489836752636,484.342571759375,454.20140265939244,461.7030551990277
1721,14.0,514.3415784986967,539.6714812468879,499.9427512087097,521.6593038773786
1722,15.0,581.849895523941,591.0477692937634,550.6267261538139,578.580758001162
1723,16.0,641.0686483700172,645.0491823555228,602.9845588742708,633.6398233846827
1724,17.0,713.0249622564155,694.604170199042,655.64064573668,689.1588658302694
1725,18.0,782.4189581464102,744.0853150639275,712.7344276487318,746.1237166435753
1726,19.0,841.1945188831971,793.3662949434694,762.05865497185,799.9585409624698
1727,20.0,889.3377808577019,844.8503416435193,813.5154628337214,854.3275747436688
1728,21.0,941.3882272597542,889.3862656364679,864.91771611187,903.5134862248362
1729,22.0,988.2236401100422,932.6236245260859,909.0152787448635,949.3163878529905
1730,23.0,1032.947934601783,975.9256704557671,953.3398404574585,999.0837665028537
1731,24.0,1074.3081594767987,1019.3981534648649,986.3900981669465,1045.1820194299949
1732,25.0,1110.122349806511,1062.4295831731022,1027.326318928624,1087.451128194287
1733,26.0,1153.0302951056906,1108.9388652155205,1059.5787686169203,1134.1062037727902
1734,27.0,1189.0942625586852,1157.0710678077617,1096.3585042022064,1180.9520721542365
1735,28.0,1233.3818785562216,1198.7290114747739,1128.2938782811257,1229.8401625149954
1736,1.0,3.8443236762848016,4.503603540338133,4.293669081963445,5.043253151668804
1737,2.0,9.559528325766635,12.840634275838674,9.80924650126973,9.903860683990434
1738,3.0,21.294322729113713,24.467065068382666,18.009878856447646,21.78029115775744
1739,4.0,34.34920464982428,40.25729800330331,26.323451145462123,38.005422541384846
1740,5.0,52.45079495445659,64.12372125409453,41.61191449817292,63.97605724250913
1741,6.0,73.94133641346572,93.36369294971644,70.80332915470066,99.19204065320794
1742,7.0,111.84395574423066,137.73045064293868,103.28719618319857,143.93997977632085
1743,8.0,161.2054831057897,189.59109479806293,135.29352763911692,201.2033901756719
1744,9.0,217.06161651993855,247.53710822039585,178.7016263530728,258.3865516891461
1745,10.0,269.0411852945718,312.8538254793945,230.26878400770292,332.36800889178323
1746,11.0,322.6243333235769,386.93525668321706,292.3866424789139,396.90450049233397
1747,12.0,380.78509805257056,456.36261767479243,349.4011306497407,455.0555324711313
1748,13.0,442.1149773081721,514.9314828573001,396.85142538475105,512.4658931242327
1749,14.0,490.09243080957094,583.090974425723,445.93730296282536,576.0068200963985
1750,15.0,544.067007736292,637.5633508746432,501.4374340515766,634.3745663088075
1751,16.0,596.2812694810291,694.6025454015825,545.6764047704307,692.4066751626124
1752,17.0,653.3067061467973,758.1137985500412,585.1926799882851,749.7942353949195
1753,18.0,708.727524365527,814.8870006142173,622.3197978536675,802.1421565373589
1754,19.0,761.9541748180411,862.4662662698886,667.9020253300521,853.8943333702746
1755,20.0,814.877497558291,914.6068243163401,715.5652021403569,896.7392968813547
1756,21.0,866.9396608236699,967.6868066765718,756.7266869289399,945.0006639887401
1757,22.0,916.4743815047732,1016.4999230815562,797.8034212994808,989.7875235480831
1758,23.0,958.4597327015198,1064.3852043477896,836.646124970287,1034.4126690967864
1759,24.0,1007.5666706152928,1110.416259839637,880.050514027055,1081.170184689121
1760,25.0,1052.1125143779873,1156.6914578173783,917.0088872255058,1122.4005629863432
1761,26.0,1098.4905599673143,1199.0586563807624,955.0919831067952,1154.179444811312
1762,27.0,1145.0196892563195,1239.095367321107,988.5107519945846,1185.361808920071
1763,28.0,1184.352793118514,1278.753557697998,1021.0506856316408,1219.7083237736513
1764,1.0,4.05408236987487,3.8152205438028615,4.77514344951031,5.181983571261235
1765,2.0,8.96624925948296,11.296476431229749,15.208584921633598,13.880220845803754
1766,3.0,21.695118834844834,23.662884311420207,27.044033847735946,31.93673606239438
1767,4.0,32.96937265689938,40.631166031378385,47.40546986012959,52.58783754829544
1768,5.0,48.12423277848812,60.17019682273013,70.40499357900462,69.90651300676103
1769,6.0,70.93797754372544,91.38908925453043,94.89153919132715,95.41836093758704
1770,7.0,103.02523792961493,120.0647478198091,131.19144511041134,135.01121872718142
1771,8.0,149.75162739335337,158.36644302163944,175.86263364634854,177.52532000040776
1772,9.0,198.36871299564706,210.94690821263404,228.5671554364106,228.30596080580037
1773,10.0,249.50702962037806,265.0685645841265,283.8384677677512,277.9530735040548
1774,11.0,299.60049246521953,324.40915040175133,331.9704997728038,342.2442573909866
1775,12.0,352.02406465846843,392.46080510360486,386.4402306975629,403.1269757319668
