SP,num,Seq,ILU,ILURes,SORC
-4474.078964951993,-4324.4888838928755,-4927.489350079368,-4416.259474812466,-4346.698352269915,-4608.718764010498
-4459.4771517182035,-4310.785709357422,-4911.720978399796,-4402.202905847421,-4332.0318830339675,-4593.813000556196
-4444.767653470608,-4296.97935652396,-4895.826697618493,-4388.043196582973,-4317.265877478292,-4578.799246542597
-4429.951882938586,-4283.0710948773,-4879.808066453157,-4373.781645774497,-4302.401754221491,-4563.678931681565
-4415.031268401872,-4269.06220913079,-4863.666659682325,-4359.419565727713,-4287.4409436383885,-4548.453494078665
-4400.007249493275,-4254.95399604327,-4847.404070133973,-4344.958281909527,-4272.38488765968,-4533.124385135212
-4384.881281663851,-4240.747765673059,-4831.021906733768,-4330.399130001769,-4257.235038865175,-4517.693069577095
-4369.654830018691,-4226.444842540734,-4814.521791231702,-4315.743461291852,-4241.992860375603,-4502.161022598803
-4354.3293758891705,-4212.046561730685,-4797.905363104172,-4300.992638027662,-4226.659825888274,-4486.529732680266
-4338.9064108068715,-4197.554273223843,-4781.174276579153,-4286.1480339536,-4211.237420531329,-4470.800697012972
-4323.387440242584,-4182.969337727565,-4764.330199957059,-4271.211035909298,-4195.727137947603,-4454.975427846852
-4307.773980848867,-4168.29312937834,-4747.374817197005,-4256.183043386048,-4180.130482452649,-4439.055445066746
-4292.067561507771,-4153.527034614008,-4730.30982607128,-4241.065464909058,-4164.448967956907,-4423.042283147859
-4276.269723274892,-4138.672451164023,-4713.136938455837,-4225.859722184425,-4148.684119361939,-4406.937483687674
-4260.382017849453,-4123.730788419841,-4695.857881704999,-4210.567248680116,-4132.837467599557,-4390.74260191869
-4244.406008179219,-4108.703467789886,-4678.474394317684,-4195.1894872655985,-4116.910555081772,-4374.459201557499
-4228.343269671988,-4093.591922118299,-4660.988230423181,-4179.727893638606,-4100.904932743695,-4358.088856693435
-4212.1953868210185,-4078.39759552408,-4643.401157063954,-4164.183932555975,-4084.822159190243,-4341.633153288876
-4195.963955383392,-4063.121942015675,-4625.714953101729,-4148.559079355099,-4068.6638020814753,-4325.0936851197
-4179.650581277612,-4047.7664277601325,-4607.931409590382,-4132.854821527076,-4052.4314369185404,-4308.472055894764
-4163.256879623,-4032.332528258307,-4590.052332837063,-4117.072654173286,-4036.126647056812,-4291.769880153444
-4146.784477380413,-4016.821731465871,-4572.079539301816,-4101.21408397134,-4019.7510240064134,-4274.988778696879
-4130.235008940305,-4001.2355321828736,-4554.014856004532,-4085.2806256580457,-4003.3061654242147,-4258.1303847595
-4113.610119296427,-3985.575437964097,-4535.860124359836,-4069.2738055949844,-3986.793678283384,-4241.196338069168
-4096.911461022416,-3969.8429644820376,-4517.6171955760865,-4053.195157556685,-3970.2151744944185,-4224.188287712492
-4080.140697277348,-3954.039637877213,-4499.287932187126,-4037.0462254207982,-3953.5722730211132,-4207.107890456363
-4063.2994980002263,-3938.1669929811546,-4480.874206581196,-4020.828560893799,-3936.866600694976,-4189.956812344284
-4046.3895429443273,-3922.226573266086,-4462.377902421326,-4004.5437258128545,-3920.0997894437487,-4172.7367261813015
-4029.41251805407,-3906.219931973676,-4443.800913731709,-3988.19328871146,-3903.273477480817,-4155.449312692424
-4012.370119091502,-3890.1486305936114,-4425.14514352191,-3971.7788271032027,-3886.3893092125495,-4138.096260441282
-3995.2640471532204,-3874.0142376908293,-4406.412504314391,-3955.301926059824,-3869.4489342750053,-4120.67926553205
-3978.0960117044315,-3857.818331909535,-4387.6049190290805,-3938.7641803775355,-3852.454006340561,-4103.200029525852
-3960.867729103377,-3841.562498955454,-4368.724318252314,-3922.1671886497484,-3835.4061875917937,-4085.6602626965514
-3943.5809217327233,-3825.2483313573207,-4349.7726409562265,-3905.5125595749973,-3818.307141938471,-4068.061679614801
-3926.237319720246,-3808.8774306864125,-4330.751835797779,-3888.8019079537617,-3801.1585392832008,-4050.4060036519422
-3908.8386576806515,-3792.45140349221,-4311.663858297988,-3872.036855568716,-3783.962053869283,-4032.6949613354195
-3891.386676609947,-3775.971865500404,-4292.510672720277,-3855.21903120051,-3766.7193638264334,-4014.9302879164375
-3873.8831232710427,-3759.440437966144,-4273.294248367285,-3838.350068848483,-3749.432151092072,-3997.1137225208936
-3856.329749861543,-3742.858747668785,-4254.016563506572,-3821.431609535412,-3732.1021021126244,-3979.247010173875
-3838.7283132151288,-3726.2284293238476,-4234.679602502119,-3804.465299888096,-3714.7309066359085,-3961.3318997998513
-3821.0805750238396,-3709.551122722652,-4215.285357097677,-3787.4527920470796,-3697.3202563699897,-3943.3701469844395
-3803.388301828051,-3692.828473756451,-4195.835822683598,-3770.395744232492,-3679.8718484716965,-3925.3635105344756
-3785.653263440326,-3676.0621321253216,-4176.333002780649,-3753.295819397158,-3662.38738049751,-3907.313754623367
-3767.877234859985,-3659.253755392605,-4156.778904841251,-3736.154684631375,-3644.868554124152,-3889.222646603892
-3750.0619939135972,-3642.405003847033,-4137.175542333861,-3718.974013493903,-3627.3170726136377,-3871.09195794595
-3732.209322041108,-3625.5175434811567,-4117.5249332009425,-3701.7554826461155,-3609.734642098655,-3852.9234649029677
-3714.3210040381623,-3608.593044544243,-4097.829098702028,-3684.5007732025997,-3592.12296985712,-3834.718945064134
-3696.39882641379,-3591.633181159869,-4078.090065209977,-3667.211570191968,-3574.4837644153818,-3816.4801801862086
-3678.4445805737737,-3574.6396320432646,-4058.309863461038,-3649.8895630538013,-3556.8187378564644,-3798.2089550439327
-3660.460057707566,-3557.614078929282,-4038.4905259621946,-3632.5364448119017,-3539.1296004326664,-3779.907057106914
-3642.447052331757,-3540.5582071678905,-4018.6340902176544,-3615.1539103050227,-3521.418066273235,-3761.5762754199154
-3624.4073604272166,-3523.4737054376446,-3998.742594352384,-3597.743659204568,-3503.685848752771,-3743.218402390501
-3606.3427804578178,-3506.362265067525,-3978.8180799982356,-3580.30739208349,-3485.9346608472256,-3724.835230430692
-3588.255110529719,-3489.2255806806374,-3958.862591780417,-3562.846814143895,-3468.166218486448,-3706.428555541231
-3570.1461500555943,-3472.065348088819,-3938.8781747566272,-3545.3636308949285,-3450.382235604458,-3688.000174136777
-3552.017700044988,-3454.883266498433,-3918.866876053561,-3527.859552085286,-3432.5844262821784,-3669.551883313523
-3533.8715618713595,-3437.6810364014527,-3898.8307436762952,-3510.336287292325,-3414.7745048060724,-3651.0854823823743
-3515.709535437531,-3420.4603600219443,-3878.7718259035146,-3492.7955478013187,-3396.9541850529463,-3632.602769671773
-3497.533422589235,-3403.222940886138,-3858.692173462188,-3475.2390483910494,-3379.1251792282815,-3614.1055447549147
-3479.3450241775636,-3385.970484268384,-3838.593834908214,-3457.668502004552,-3361.289199001937,-3595.5956072240265
-3461.1461394073895,-3368.7046952731434,-3818.478859733609,-3440.085624860354,-3343.4479547389096,-3577.074756720475
-3442.9385675254284,-3351.4272808857963,-3798.349296687278,-3422.4921324456072,-3325.603155935799,-3558.5447918212244
-3424.7241074046,-3334.1399469905737,-3778.207194185772,-3404.889740923118,-3307.7565095616155,-3540.0075116742796
-3406.5045553410646,-3316.844400830941,-3758.0545984029823,-3387.2801669070886,-3289.9097212349425,-3521.46471295572
-3388.281705174537,-3299.542349947879,-3737.8935551418726,-3369.6651259809514,-3272.0644941200358,-3502.9181921470595
-3370.057351653755,-3282.23549938504,-3717.726108128412,-3352.0463344853924,-3254.222529551794,-3484.369744573132
-3351.833284188332,-3264.925556271215,-3697.5542991673856,-3334.4255078911274,-3236.3855262968113,-3465.8211631633903
-3333.6112928879206,-3247.6142248054575,-3677.3801669274644,-3316.804361054271,-3218.555179765638,-3447.2742392372897
-3315.39316200363,-3230.3032093593583,-3657.205747533436,-3299.184606722851,-3200.7331834162187,-3428.7307623778875
-3297.1806751795,-3212.9942118901176,-3637.0330750313656,-3281.56795768615,-3182.9212267196035,-3410.192520390816
-3278.9756129029442,-3195.6889340195075,-3616.8641800424607,-3263.9561241674037,-3165.120996807677,-3391.6612964746746
-3260.779751423315,-3178.3890749084017,-3596.7010876655963,-3246.3508154408078,-3147.334176292895,-3373.1388726125824
-3242.5948629184577,-3161.0963311884307,-3576.5458219346633,-3228.753738355128,-3129.5624442580993,-3354.6270269722963
-3224.422717070558,-3143.81239796069,-3556.4004000528207,-3211.1665980241432,-3111.8074768811516,-3336.1275354165286
-3206.2650787941407,-3126.5389680046387,-3536.266836439236,-3193.5910960051856,-3094.070944963048,-3317.6421691250957
-3188.1237077310757,-3109.277730308498,-3516.1471401141143,-3176.028932149001,-3076.354515315426,-3299.172695560396
-3170.000361330718,-3092.0303720229313,-3496.0433150200815,-3158.4818042359475,-3058.6598499647253,-3280.720879157469
-3151.8967901062206,-3074.7985759980206,-3475.957359574539,-3140.9514047601674,-3040.9886084113523,-3262.288479342286
-3133.814740597382,-3057.5840223528544,-3455.891266599979,-3123.439424586032,-3023.342441142114,-3243.8772511635525
-3115.7559538726464,-3040.38838729497,-3435.847023132891,-3105.947550298267,-3005.7229975700825,-3225.4889446320803
-3097.722165076852,-3023.2133436393683,-3415.826610060003,-3088.477465162458,-2988.131920549805,-3207.125305369539
-3079.7151046474632,-3006.060559084879,-3395.832001170628,-3071.0308476144564,-2970.5708463935607,-3188.788074466262
-3061.7364964105145,-2988.9316973538685,-3375.865164390728,-3053.6093730791285,-2953.041406080165,-3170.4789858395998
-3043.788058248148,-2971.8284179747643,-3355.9280597409434,-3036.214711680547,-2935.545226041611,-3152.199768848249
-3025.871501778229,-2954.7523758722937,-3336.022640573814,-3018.84852862421,-2918.0839259164004,-3133.952147808985
-3007.988532381306,-2937.7052202950285,-3316.1508519945387,-3001.51248596063,-2900.659119033479,-3115.7378394301663
-2990.1408482291818,-2920.6885952761063,-3296.314632314345,-2984.2082382271324,-2883.272412369702,-3097.558555561127
-2972.3301408534694,-2903.704140756793,-3276.515910753984,-2966.937437008256,-2865.9254071301557,-3079.4160006319344
-2954.5580943127666,-2886.753488647781,-3256.7566086180714,-2949.7017262295913,-2848.6196968973913,-3061.3118729463404
-2936.8263858376545,-2869.8382670160026,-3237.0386390570557,-2932.5027463934025,-2831.3568689325907,-3043.247863755577
-2919.136684697461,-2852.9600974392397,-3217.3639050608285,-2915.3421305088823,-2814.138503231302,-3025.2256574742714
-2901.490653309247,-2836.1205950194817,-3197.734302157377,-2898.2215054560425,-2796.966173066022,-3007.246930808417
-2883.889945313515,-2819.3213683822523,-3178.1517155899087,-2881.142493914667,-2779.841443155886,-2989.313353247611
-2866.336205827999,-2802.5640191659168,-3158.618021788367,-2864.106708810023,-2762.765872417253,-2971.4265869962846
-2848.831073208432,-2785.8501437456644,-3139.135086708858,-2847.1157597271767,-2745.741011183676,-2953.588286049104
-2831.3761757358698,-2769.1813292849624,-3119.704766312333,-2830.1712465010037,-2728.7684022550275,-2935.8000961285907
-2813.9731349225817,-2752.559157534827,-3100.328907175648,-2813.274764246034,-2711.849579463073,-2918.0636543868854
-2796.623560898792,-2735.985201584402,-3081.0093449122996,-2796.427899597872,-2694.98606980319,-2900.380591427125
-2779.329057800819,-2719.4610281835035,-3061.7479046084554,-2779.6322320793656,-2678.1793916217157,-2882.752527371197
-2762.0912186688197,-2702.988195476124,-3042.5463996576996,-2762.889333531112,-2661.431054561436,-2865.181073500507
-2744.9116273927943,-2686.568253624595,-3023.4066349688087,-2746.200768151857,-2644.742560253558,-2847.6678339785917
-2727.791859154211,-2670.202744962881,-3004.33040050304,-2729.568092437085,-2628.115400962633,-2830.2144018099843
-2710.7334791054927,-2653.8932030538713,-2985.3194779211644,-2712.9928541604595,-2611.5510607135675,-2812.822361887016
-2693.7380423173922,-2637.6411546929608,-2966.3756358375035,-2696.4765936788067,-2595.0510135124987,-2795.4932894009253
-2676.8070938617216,-2621.4481160141013,-2947.5006313027893,-2680.0208422859296,-2578.616726013426,-2778.2287497086727
-2659.9421701681003,-2605.315594579479,-2928.6962094868545,-2663.627122099801,-2562.249653923778,-2761.0302983530564
-2643.144795404892,-2589.245090606669,-2909.964103169733,-2647.2969476768913,-2545.9512444243055,-2743.899481608975
-2626.416484915527,-2573.2380941020438,-2891.306033170334,-2631.0318245641743,-2529.722935396498,-2726.8378347323155
-2609.758742367634,-2557.2960858269157,-2872.7237070361766,-2614.8332480252457,-2513.5661537846627,-2709.8468835755166
-2593.1730614241965,-2541.420536599927,-2854.2188199171596,-2598.702705109855,-2497.4823187095567,-2692.9281417414345
-2576.6609252770313,-2525.6129091879698,-2835.7930553466667,-2582.6416733881097,-2481.472838136325,-2676.083115440558
-2560.2238059821766,-2509.874655515505,-2817.448082311173,-2566.6516198378054,-2465.5391098046894,-2659.313297556173
-2543.8631631306403,-2494.20721758894,-2799.185556878616,-2550.7340038446823,-2449.682522492616,-2642.6201704941673
-2527.5804476682783,-2478.612028643505,-2781.007122670644,-2534.8902727410778,-2433.9044538560092,-2626.0052071424725
-2511.377096909647,-2463.090510241372,-2762.9144078884583,-2519.1218652142147,-2418.2062713808564,-2609.4698680377114
-2495.254538631232,-2447.6440744264414,-2744.909029872867,-2503.4302093946153,-2402.5893324542103,-2593.0156022673564
-2479.2141879450346,-2432.274122833781,-2726.9925902546065,-2487.8167233339677,-2387.054983262157,-2576.6438488216877
-2463.257448716642,-2416.9820464708173,-2709.1666777423775,-2472.282814085235,-2371.6045603155435,-2560.356033617916
-2447.3857127306187,-2401.7692261461193,-2691.43286706745,-2456.829879691131,-2356.239388250217,-2544.153572442239
-2431.600359958426,-2386.637030959619,-2673.7927173149556,-2441.4593060327857,-2340.960781580334,-2528.0378682450437
-2415.9027590610503,-2371.5868203574905,-2656.2477756696503,-2426.172468302744,-2325.7700440118315,-2512.010312801068
-2400.2942656084956,-2356.619941654061,-2638.7995729166296,-2410.9707322480813,-2310.668467027754,-2496.072285795775
-2384.776224461017,-2341.7377315586696,-2621.449627074087,-2395.8554508551942,-2295.6573325319196,-2480.225154407272
-2369.3499659805034,-2326.941515152748,-2604.199439997927,-2380.8279669121152,-2280.737910262406,-2464.470274166727
-2354.016810929498,-2312.232607309076,-2587.0505003068397,-2365.889612349486,-2265.911458620461,-2448.808988314103
-2338.7780654798134,-2297.612310041189,-2570.0042806279057,-2351.041706754515,-2251.1792250320345,-2433.2426268406493
-2323.6350237904426,-2283.0819142586192,-2553.062239551982,-2336.285559030557,-2236.542444862236,-2417.7725087170675
-2308.5889682798793,-2268.642699553664,-2536.225820756576,-2321.622466394959,-2222.0023429194985,-2402.3999395759565
-2293.64116751825,-2254.295934165235,-2519.496451938756,-2307.0537137281603,-2207.5601312926287,-2387.126211556703
-2278.7928779694294,-2240.0428732462974,-2502.8755457385755,-2292.5805751470793,-2193.2170106138155,-2371.952605835883
-2264.0453436286944,-2225.8847610709768,-2486.3645011286467,-2278.2043125238647,-2178.974170288202,-2356.88038922218
-2249.399794147781,-2211.8228291737482,-2469.964700577298,-2263.9261757162753,-2164.8327867044036,-2341.9108168280977
-2234.857448507915,-2197.858297479883,-2453.677510846802,-2249.747402592503,-2150.794025560231,-2327.0451295121698
-2220.419509724506,-2183.99237380599,-2437.5042839753773,-2235.6692187803656,-2136.859040313194,-2312.2845563477636
-2206.0871696221943,-2170.226252954124,-2421.446356162538,-2221.692837994449,-2123.028971323942,-2297.630311928915
-2191.8616073988946,-2156.561118160992,-2405.5050482194365,-2207.819461479517,-2109.3049483728573,-2283.0835990802802
-2177.7439871166926,-2142.998139699087,-2389.681664982659,-2194.050278210355,-2095.6880871122626,-2268.645606461828
-2163.7354606427048,-2129.5384758005325,-2373.9774961781955,-2180.386464536934,-2082.1794931126337,-2254.3175091306566
-2149.837167188291,-2116.183272186103,-2358.3938158736796,-2166.829184184725,-2068.780257774687,-2240.1004696808964
-2136.0502309732124,-2102.933661003546,-2342.9318809191623,-2153.379588859005,-2055.4914613738333,-2225.9956364898035
-2122.3757636992673,-2089.7907631294556,-2327.5929339975896,-2140.038817238197,-2042.3141715888744,-2212.0041446770865
-2108.814863663254,-2076.7556852880557,-2312.378201116953,-2126.807994537085,-2029.2494426127814,-2198.127116422556
-2095.368615421031,-2063.8295221474177,-2297.288892933679,-2113.688235357659,-2016.298317353554,-2184.3656593893597
-2082.0380901355866,-2051.013355642122,-2282.3262032164503,-2100.6806387648917,-2003.4618260694526,-2170.7208672887214
-2068.824345247365,-2038.3082545914535,-2267.4913109173085,-2087.786292498201,-1990.7409852529595,-2157.193821713748
-2055.7284244082725,-2025.7152741637224,-2252.7853780231285,-2075.0062714715264,-1978.136799605847,-2143.785588716398
-2042.7513577874527,-2013.2354576750602,-2238.2095510404947,-2062.34163653672,-1965.6502620010945,-2130.497221749608
-2029.894161631896,-2000.8698343030508,-2223.764960669129,-2049.7934359649207,-1953.282350754341,-2117.3297605877333
-2017.1578390209606,-1988.6194211935508,-2209.452720587207,-2037.3627057527822,-1941.0340326788225,-2104.2842294679513
-2004.543378773492,-1976.485221208077,-2195.2739296370273,-2025.0504671956264,-1928.906261556087,-2091.3616410180043
-1992.0517558640624,-1964.4682244901512,-2181.2296688758406,-2012.857729483396,-1916.8999781734033,-2078.562992533342
-1979.6839319851595,-1952.5694083491921,-2167.3210053451035,-2000.785488227109,-1905.0161104598567,-2065.889268192473
-1967.4408550217745,-1940.7897361080989,-2153.548988354147,-1988.8347254936907,-1893.2555741116664,-2053.341436869469
-1955.3234579272894,-1929.1301580305837,-2139.9146518135153,-1977.0064107820504,-1881.6192708998037,-2040.9204550649388
-1943.3326613014524,-1917.5916118568907,-2126.4190134570317,-1965.30149897645,-1870.1080900533861,-2028.6272644188857
-1931.4693704235167,-1906.1750204172827,-2113.0630750835935,-1953.7209326370778,-1858.722908253565,-2016.4627923700832
-1919.7344788425023,-1894.88129426426,-2099.8478220010606,-1942.2656406443707,-1847.4645887984668,-2004.4279531562609
-1908.1288634744694,-1883.7113302832033,-2086.7742235240016,-1930.9365383084814,-1836.3339824913169,-1992.523646773767
-1896.6533893082453,-1872.6660119854143,-2073.8432327055284,-1919.734527527594,-1825.3319263483077,-1980.75075765836
-1885.3089070520973,-1861.7462091347554,-2061.055787073966,-1908.6604962951985,-1814.4592447706573,-1969.1101589254247
-1874.09625338748,-1850.9527784219126,-2048.412807750308,-1897.7153196850945,-1803.7167490468153,-1957.6027076962453
-1863.016250844339,-1840.286562928588,-2035.915199953815,-1886.8998588908391,-1793.1052383813035,-1946.2292473296038
-1852.0697087675753,-1829.748391860565,-2023.563852507691,-1876.2149618152541,-1782.6254974461235,-1934.9906074860585
-1841.2574214707174,-1819.3390815446432,-2011.359638399217,-1865.6614622251172,-1772.27829843844,-1923.8876036298557
-1830.5801709439008,-1809.0594344311276,-1999.3034152497244,-1855.2401811652983,-1762.0644006179825,-1912.9210374317258
-1820.0387235559547,-1798.9102389950274,-1987.396023758215,-1844.951924953975,-1751.9845505578714,-1902.091695366287
-1809.6338337091017,-1788.8922713117604,-1975.6382895028191,-1834.7974874712315,-1742.0394806947832,-1891.4003520473545
-1799.3662401606252,-1779.0062932034778,-1964.031021285612,-1824.7776480420835,-1732.2299115834219,-1880.8477662262587
-1789.2366694726422,-1769.253053067261,-1952.5750132311432,-1814.89317268245,-1722.556549826525,-1870.4346828849195
-1779.2458329662154,-1759.6332855135881,-1941.2710433274124,-1805.1448144833134,-1713.020089503739,-1860.1618340989473
-1769.3944287536958,-1750.14771210813,-1930.1198725482852,-1795.5333115659605,-1703.6212108920922,-1850.0299368697945
-1759.6831417725045,-1740.7970406417178,-1919.1222475342697,-1786.0593895579452,-1694.3605822898605,-1840.0396942712966
-1750.1126416346951,-1731.5819653418769,-1908.2788985721754,-1776.7237595994163,-1685.2388582604638,-1830.1917963883595
-1740.6835862323137,-1722.50316648607,-1897.5905400585134,-1767.527120023038,-1676.2566801490739,-1820.4869188958799
-1731.3966181910696,-1713.5613123352753,-1887.0578723070628,-1758.4701556659672,-1667.4146770567147,-1810.9257227809812
-1722.2523670442984,-1704.7570559973615,-1876.6815779256021,-1749.5535358685088,-1658.713464206123,-1801.508856532605
-1713.2514484440544,-1696.0910377545133,-1866.4623252623906,-1740.7779187759127,-1650.1536445451845,-1792.2369541947864
-1704.3944647485225,-1687.5638848324847,-1856.4007668355,-1732.1439481560922,-1641.7358069165557,-1783.1106355353916
-1695.6820040183482,-1679.1762103142898,-1846.4975397633702,-1723.6522529914255,-1633.4605290916675,-1774.1305072721357
-1687.1146412032622,-1670.9286145639232,-1836.7532665343201,-1715.30345042196,-1625.3283730349153,-1765.2971618157424
-1678.6929378176587,-1662.8216834224168,-1827.1685528853038,-1707.0981427615632,-1617.3398908176757,-1756.611178423061
-1670.4174418879065,-1654.8559906078265,-1817.7439904855771,-1699.0369196717118,-1609.4956196896978,-1748.0731223127782
-1662.288687780938,-1647.0320957623164,-1808.4801546071576,-1691.1203573716498,-1601.796084798675,-1739.6835454663421
-1654.3071957964337,-1639.3505451802523,-1799.3776071378343,-1683.3490174337999,-1594.241797415395,-1731.442985646853
-1646.4734740263352,-1631.811872150984,-1790.4368934642503,-1675.7234489329712,-1586.8332570213845,-1723.3519678383207
-1638.788016164457,-1624.4165963693774,-1781.6585446132146,-1668.244187722405,-1579.570949556431,-1715.4110023919307
-1631.2513031153514,-1617.1652246853257,-1773.0430756492283,-1660.9117554170145,-1572.4553490781548,-1707.6205869615242
-1623.8638023913975,-1610.0582499168709,-1764.590988272656,-1653.726660688527,-1565.4869154697576,-1699.9812065912595
-1616.6259680226526,-1603.0961524752888,-1756.3027687271187,-1646.6893984869944,-1558.6660969897955,-1692.4933306224264
-1609.538241126756,-1596.2793991047026,-1748.1788878712762,-1639.8004512714692,-1551.993328751175,-1685.1574176121346
-1602.6010490442168,-1589.6084440433845,-1740.219802595748,-1633.0602872448899,-1545.4690330145968,-1677.973911758256
-1595.8148074219944,-1583.0804549133811,-1732.4259549616386,-1626.4693618580745,-1539.09361950872,-1670.943243347528
-1589.1799168612515,-1576.6993042324643,-1724.797772537578,-1620.0281174996167,-1532.8674854812452,-1664.0658298344717
-1582.696766178876,-1570.4655187355977,-1717.3356685084161,-1613.7369823135332,-1526.7910152803718,-1657.342076824468
-1576.3657310389253,-1564.379331921815,-1710.040040896867,-1607.596372420847,-1520.8645808301296,-1650.772374831731
-1570.187174090055,-1558.4409827928912,-1702.911274631991,-1601.6066908239334,-1515.0885416645997,-1644.3571030131636
-1564.1614445508853,-1552.6511375147384,-1695.9497395264357,-1595.768326150375,-1509.4632442870843,-1638.09662669414
-1558.2888802685704,-1547.0096333813415,-1689.155791318234,-1590.0816550681764,-1503.989023477524,-1631.9912986230804
-1552.569804579025,-1541.5183283821743,-1682.5297718724619,-1584.5470413136875,-1498.6662009723593,-1626.0414583475745
-1547.004529338978,-1536.1743108565681,-1676.072009298996,-1579.1648353449539,-1493.4950862256453,-1620.2474330706336
-1541.5933524072227,-1530.9788726266866,-1669.7828166763375,-1573.935374420691,-1488.4759766582542,-1614.609536610266
-1536.336560926937,-1525.9353199025763,-1663.6624941304958,-1568.8589828970685,-1483.6091569728035,-1609.1280708945126
-1531.2344274643042,-1521.0449446797024,-1657.71132815535,-1563.9359731736715,-1478.8949000432974,-1603.8033248897518
-1526.2872131971847,-1516.305082240906,-1651.9295909150146,-1559.1666432957409,-1474.3334664592403,-1598.6355743112103
-1521.4951669597983,-1511.716005315978,-1646.317540765414,-1554.5512801722189,-1469.9251037939603,-1593.6250842069587
-1516.8585244966,-1507.277975585707,-1640.875423812512,-1550.0901573810224,-1465.6700486258549,-1588.772105330138
-1512.3775096954332,-1502.991242390847,-1635.6034708991808,-1545.783535413916,-1461.5685249809237,-1584.0768763131782
-1508.05233394518,-1498.856041678078,-1630.5019012153734,-1541.6316625580635,-1457.6207442401446,-1579.5396252893074
-1503.8831965190097,-1494.872597936136,-1625.57091945104,-1537.6347746131528,-1453.8269072271582,-1575.1605660397006
-1499.870284472403,-1491.0411225777248,-1620.810717808761,-1533.7930948024862,-1450.1872016225607,-1570.9399009720753
-1496.013773041684,-1487.3618158167092,-1616.2214747381797,-1530.1068336266435,-1446.7018030158433,-1566.8778206058348
-1492.313824954881,-1483.8348640229713,-1611.8033562214518,-1526.5761899538481,-1443.3708762502213,-1562.974503788641
-1488.7705912850383,-1480.4604430433,-1607.5565149468564,-1523.201349323153,-1440.1945736451064,-1559.2301163761997
-1485.3842104875112,-1477.238716104587,-1603.4810913594852,-1519.9824854196117,-1437.1730359100134,-1555.6448128777038
-1482.1548107381732,-1474.1698334092036,-1599.5772114954036,-1516.9197599193099,-1434.3063919039257,-1552.2187367900572
-1479.0825068603908,-1471.253934721449,-1595.8449909381286,-1514.0133224365673,-1431.5947593682579,-1548.9520179286783
-1476.1674027861684,-1468.4911473037769,-1592.2845313589908,-1511.2633096615873,-1429.0382436135494,-1545.8447767159616
-1473.4095903036548,-1465.881585725522,-1588.8959222032481,-1508.6698469948087,-1426.6369392331667,-1542.897120586056
-1470.8091502610123,-1463.423435932601,-1585.6792399300632,-1506.2330477524135,-1424.390928701133,-1540.1091455722708
-1468.366151472032,-1461.1183317825069,-1582.6345496099577,-1503.953012886892,-1422.3002838631267,-1537.4809372208435
-1466.080651428924,-1458.9682357516895,-1579.7619041123603,-1501.8298320839604,-1420.3650645308207,-1535.0125686424426
-1463.9526960344026,-1456.9693770671934,-1577.0613434129114,-1499.863582527458,-1418.5853188843034,-1532.7041018353184
-1461.982320886287,-1455.1244440830828,-1574.5328955531297,-1498.0543304283826,-1416.9610846815283,-1530.5555880784382
-1460.1695491834382,-1453.4345584453454,-1572.1765775660926,-1496.4021295696323,-1415.492388257204,-1528.5670676741813
-1458.5143928689506,-1451.8977809811872,-1569.9923935943243,-1494.9070228735682,-1414.1792447537473,-1526.7385691693225
-1457.016853946369,-1450.5169054846342,-1567.9803361579036,-1493.5690410121276,-1413.0216581112704,-1525.0701103875003
-1455.6769228855333,-1449.2897675619588,-1566.1403864749875,-1492.3882035952556,-1412.0196212996134,-1523.5616988034433
-1454.4945786488256,-1448.216366886362,-1564.4725146907333,-1491.3645184431882,-1411.173116318947,-1522.2133307811414
-1453.4697897823357,-1447.2966927530538,-1562.9766778904734,-1490.497982435734,-1410.4821148126016,-1521.0249913299065
-1452.6025143526545,-1446.530723069205,-1561.6528236711565,-1489.7885812908196,-1409.9465766756073,-1519.9966557529524
-1451.89269900589,-1445.9184239412825,-1560.5008871319237,-1489.2362885773223,-1409.5664516134045,-1519.1282888383505
-1451.3402804107059,-1445.4597518382243,-1559.5207922111974,-1488.8410680513991,-1409.3416786777263,-1518.419843910931
-1450.9451842733608,-1445.154650873466,-1558.7124525379302,-1488.6028716410044,-1409.2721861144626,-1517.8712652260308
-1450.7073259702413,-1445.0030557237014,-1558.0757700733488,-1488.5216401149423,-1409.3578917270265,-1517.4824852035867
-1450.6266099313466,-1445.00488925677,-1557.6106361774027,-1488.5973034499668,-1409.5987025209563,-1517.2534280957373
-1450.7029309930451,-1445.1600642939356,-1557.316931442041,-1488.8297814327225,-1409.9945157238183,-1517.184006019597
-1450.9361737163251,-1445.4674878718208,-1557.1945255921037,-1489.2189816250618,-1410.5452177762859,-1517.274122110683
-1451.3262119794254,-1445.926715952646,-1557.2432781603989,-1489.7648026719805,-1411.2506845171333,-1517.523669832719
-1451.8729095753267,-1446.5398741370961,-1557.4630380618362,-1490.4671310612732,-1412.1107817279878,-1517.9325319612583
-1452.5761209015002,-1447.3057700483714,-1557.8536430089578,-1491.3258438809596,-1413.1253659111728,-1518.500581591615
-1453.4356893646618,-1448.2247794748419,-1558.4149218953319,-1492.340806359568,-1414.2942821911613,-1519.227682953004
-1454.4514494223815,-1449.2954642915126,-1559.1466924647789,-1493.5118750010406,-1415.6173668218444,-1520.1136903552008
-1455.623225748626,-1450.5192361584884,-1560.048762603078,-1494.8388945058273,-1417.0944449613996,-1521.158448077997
