SP,num,Seq,ILU,ILURes,SORC
-4315.5798759329455,-4339.1253110848165,-5034.652479329309,-4979.465578682403,-4391.384068857458,-5020.764284214297
-4329.882421961775,-4352.853206353126,-5052.335121020264,-4995.04547513903,-4405.520394016427,-5036.971327231528
-4344.456436592357,-4366.8546145444,-5070.368381145149,-5010.925294667396,-4419.917417789228,-5053.495117040582
-4359.302771730747,-4381.121706697358,-5088.753751431005,-5027.10596963471,-4434.575758389693,-5070.336730169296
-4374.422275369314,-4395.676579774054,-5107.4927348383735,-5043.588437746261,-4449.49602716877,-5087.497248642089
-4389.815791280562,-4410.529517045103,-5126.586845734885,-5060.373642259305,-4464.678828643349,-5104.977759937809
-4405.484158937718,-4425.641348633481,-5146.037609894276,-5077.462532129152,-4480.124760006612,-5122.779356994584
-4421.428213356126,-4441.037965007156,-5165.846564624571,-5094.856061616176,-4495.8344112942,-5140.903138246909
-4437.648784722531,-4456.682875419262,-5186.015258959838,-5112.555191170472,-4511.808365029286,-5159.3502079655045
-4454.146698410405,-4472.588938550776,-5206.545253683985,-5130.560887208501,-4528.047196316669,-5178.121676003223
-4470.922774733192,-4488.819180085738,-5227.438121694216,-5148.874122393872,-4544.551472452038,-5197.218658262163
-4487.977828855948,-4505.328535582814,-5248.695448137608,-5167.495875671181,-4561.321753294649,-5216.642276732646
-4505.312670763089,-4522.129453542685,-5270.318830793795,-5186.427132864261,-4578.358590758554,-5236.393659772373
-4522.928104999914,-4539.198148782573,-5292.309879879843,-5205.6688866405175,-4595.66252921718,-5256.473942069816
-4540.824930896246,-4556.539776480173,-5314.670219008319,-5225.222136839137,-4613.234105138918,-5276.884265269039
-4559.003942326497,-4574.16913725838,-5337.401484972391,-5245.087890832317,-4631.073847366946,-5297.625777864436
-4577.465927763944,-4592.093172477093,-5360.505328624382,-5265.267163933972,-4649.182276966341,-5318.699635670825
-4596.211670237552,-4610.307533077673,-5383.983414653847,-5285.760979410172,-4667.559907595413,-5340.10700194346
-4615.241947344162,-4628.778358434981,-5407.837422264118,-5306.570369263708,-4686.20724511274,-5361.849047982703
-4634.557531381202,-4647.517027341027,-5432.069045639394,-5327.696374079273,-4705.124788089188,-5383.926953392685
-4654.159189415638,-4666.512780694418,-5456.679994446554,-5349.140043953393,-4724.313027806721,-5406.341906177273
-4674.04768338933,-4685.852606359805,-5481.671994190094,-5370.902438566344,-4743.772448383203,-5429.095103665384
-4694.223770102754,-4705.451888436594,-5507.046786667178,-5392.984627618063,-4763.503526963196,-5452.1877524484635
-4714.688201682214,-4725.350709208325,-5532.80613071381,-5415.38769156575,-4783.506733941448,-5475.62106908737
-4735.441725274189,-4745.512451262805,-5558.951802576645,-5438.112721713227,-4803.78253318672,-5499.396280329114
-4756.485083618231,-4766.022907216513,-5585.485596356934,-5461.160820937106,-4824.331382297556,-5523.51462393771
-4777.819015241861,-4786.79908141972,-5612.409325081795,-5484.533104056288,-4845.153732739589,-5547.977348860414
-4799.444254356671,-4807.857495190803,-5639.724820574187,-5508.230698339809,-4866.250030329643,-5572.78571605808
-4821.361531684223,-4829.232117960566,-5667.433934815147,-5532.254744192501,-4887.620715471394,-5597.940998778223
-4843.57157398903,-4850.868087875971,-5695.538540330455,-5556.606395367302,-4909.266223431426,-5623.444483357324
-4866.075105114619,-4872.893096944623,-5724.040530672101,-5581.286819980349,-4931.186984660226,-5649.297469394089
-4888.8728458065025,-4895.171939240228,-5752.941821208472,-5606.297200617768,-4953.383425266431,-5675.5012710614465
-4911.965514379448,-4917.758895779558,-5782.244349863239,-5631.638735325102,-4975.855967369588,-5702.057216818982
-4935.3538267168315,-4940.607473171361,-5811.950077872088,-5657.31263762923,-4998.605029403546,-5728.966650762833
-4959.0384969823135,-4963.772103931608,-5842.060990374142,-5683.320137548038,-5021.631026610345,-5756.230932970564
-4983.020237688575,-4987.239412897228,-5872.579097174375,-5709.662482325092,-5044.934371666118,-5783.851440143541
-5007.29976041002,-5010.992356385097,-5903.50643351512,-5736.340936709266,-5068.515474671503,-5811.829566176431
-5031.877775895206,-5035.069728608513,-5934.845060704359,-5763.35678350746,-5092.374744070574,-5840.166723304695
-5056.754994747857,-5059.452141592155,-5966.597067123722,-5790.711324560066,-5116.512586957682,-5868.864342154294
-5081.932127815121,-5084.112765950678,-5998.764568680143,-5818.405881042565,-5140.929409344979,-5897.923872623708
-5107.409886592862,-5109.110287362665,-6031.349709601052,-5846.441794133613,-5165.625617139854,-5927.346784962051
-5133.1889835055945,-5134.4701176881135,-6064.354663266073,-5874.820425804394,-5190.6016161631505,-5957.134569867701
-5159.270132592097,-5160.11998097011,-6097.7816327455375,-5903.54315931582,-5215.857813049265,-5987.288739485579
-5185.654050024599,-5186.033251662737,-6131.632852045503,-5932.611399701806,-5241.39461555957,-6017.810828213201
-5212.341454426182,-5212.2305345830155,-6165.9105861747485,-5962.026574705706,-5267.212433133521,-6048.702393301564
-5239.333067434248,-5238.785652477635,-6200.6171320207395,-5991.790135080613,-5293.311677477663,-6079.965015395476
-5266.62961402967,-5265.688782784123,-6235.754819362152,-6021.903555198268,-5319.692763110651,-6111.600299387258
-5294.231823237925,-5292.926478943378,-6271.326011325303,-6052.368333858209,-5346.3561078955645,-6143.609875015705
-5322.140428386405,-5320.454520540315,-6307.333104937396,-6083.185994633983,-5373.302133444381,-6175.995397644515
-5350.356167836108,-5348.290191005657,-6343.778531939632,-6114.3580866369175,-5400.531265896532,-6208.758548770622
-5378.879785246587,-5376.463683272397,-6380.664759348037,-6145.886184902168,-5428.043936452552,-6241.9010370105425
-5407.712029936792,-5404.951761630712,-6417.994290133272,-6177.77189112083,-5455.8405817461025,-6275.4245981867725
-5436.853657730157,-5433.776066279806,-6455.769663459894,-6210.016834024431,-5483.9216443582245,-6309.330996469688
-5466.305430970053,-5462.913872301314,-6493.993455653897,-6242.622669833671,-5512.287573619326,-6343.622024765983
-5496.068119169778,-5492.332814539021,-6532.668280585203,-6275.591082922178,-5540.938825779711,-6378.29950540548
-5526.142499531801,-5522.063310933601,-6571.7967899740315,-6308.923786096593,-5569.8758648887115,-6413.365290756339
-5556.52935697329,-5552.06381169629,-6611.3816740932125,-6342.622521223345,-5599.099163206645,-6448.821263286836
-5587.229484885437,-5582.421869857023,-6651.4256619251355,-6376.689059678935,-5628.609201523602,-6484.6693370772655
-5618.243685423225,-5613.179171086573,-6691.9315216376335,-6411.125202516256,-5658.406469674314,-6520.911457285565
-5649.572769834401,-5644.205755399719,-6732.902061045835,-6445.932781139402,-5688.491467273417,-6557.549601480144
-5681.217558628907,-5675.5803162836955,-6774.3401274255875,-6481.113657575603,-5718.864704253946,-6594.585779571975
-5713.178882218276,-5707.321561908001,-6816.248608615705,-6516.66972446499,-5749.5267008627725,-6632.022034328752
-5745.457580805798,-5739.387693919785,-6858.6304325026995,-6552.602905922993,-5780.477988511242,-6669.8604421527125
-5778.054505123403,-5771.776156809253,-6901.488567335912,-6588.91515746337,-5811.719110088023,-6708.103113085483
-5810.970516236282,-5804.443813567597,-6944.826022016937,-6625.608466262029,-5843.250620215791,-6746.752191075147
-5844.206486050522,-5837.362340046551,-6988.64584566123,-6662.684851420172,-5875.073086052286,-6785.809854271176
-5877.763297597859,-5870.805582181304,-7032.951128647309,-6700.146364280448,-5907.187087418016,-6825.278315878293
-5911.641844738023,-5904.588965194008,-7077.745001216887,-6737.995088299597,-5939.5932171904515,-6865.159823935179
-5945.843032688696,-5938.706700754851,-7123.030634284151,-6776.233139271983,-5972.292081632629,-6905.456661296332
-5980.36777823387,-5973.1151845523655,-7168.81123924219,-6814.8626656422275,-6005.284300769626,-6946.1711461768655
-6015.217009442367,-6007.825807613497,-7215.090067025801,-6853.885847745453,-6038.5705090350975,-6987.305632259966
-6050.391665921641,-6042.852293409606,-7261.870408922277,-6893.304899044199,-6072.151354990846,-7028.862508311651
-6085.892698753129,-6078.325799707787,-7309.155595516185,-6933.122065103549,-6106.027502119637,-7070.844198870911
-6121.721070718521,-6114.150367310604,-7356.9489960491,-6973.339623857539,-6140.199628743344,-7113.253163966075
-6157.877756331987,-6150.260405590854,-7405.254019001607,-7013.959885665105,-6174.668428610302,-7156.091898923071
-6194.36374120505,-6186.710951141425,-7454.074110262925,-7054.985192392136,-6209.434610803873,-7199.362934178972
-6231.180022459954,-6223.5361782418495,-7503.41275343602,-7096.417918091046,-6244.498900396766,-7243.068835502843
-6268.327608624764,-6260.720395986014,-7553.273469066923,-7138.260468359522,-6279.862038262871,-7287.212203704901
-6305.807519291331,-6298.2039051765305,-7603.659813388915,-7180.515280323037,-6315.5247812829875,-7331.795674000674
-6343.6207849396205,-6336.17751505953,-7654.575378857808,-7223.184821377571,-6351.487902794947,-7376.821916378356
-6381.768446742941,-6374.52933123426,-7706.023791053159,-7266.271589914575,-6387.752192681736,-7422.293634643639
-6420.2515567104165,-6413.148702978908,-7758.008710294744,-7309.778114268543,-6424.318456987617,-7468.213566290704
-6459.07117671648,-6452.076835792502,-7810.533828585965,-7353.706952770459,-6461.187518913945,-7514.584482157563
-6498.228378575649,-6491.461217829087,-7863.6028695535515,-7398.060692499237,-6498.3602183678195,-7561.409185708007
-6537.724244025671,-6531.263395586264,-7917.219587583097,-7442.84194917805,-6535.837411711437,-7608.690512473907
-6577.559863964384,-6571.40511605807,-7971.38776545637,-7488.05336579057,-6573.619972708398,-7656.431329530998
-6617.736338315042,-6611.924716919316,-8026.111214248786,-7533.69761332714,-6611.708792047906,-7704.634535269305
-6658.254774933845,-6652.846035641627,-8081.39377119187,-7579.777388569349,-6650.104776982157,-7753.303057297087
-6699.116290406658,-6694.072086521537,-8137.239298079487,-7626.295414240221,-6688.80885219219,-7802.439853421227
-6740.322008604863,-6735.727854694729,-8193.65168117997,-7673.254438061399,-6727.821959161786,-7852.047909848504
-6781.8730605067685,-6777.73078823372,-8250.634827937503,-7720.657230944845,-6767.145056552602,-7902.130240348024
-6823.770583709367,-6820.096811630098,-8308.192666284705,-7768.506587095636,-6806.779119329936,-7952.689885113992
-6866.01572168313,-6862.859570788657,-8366.329141982675,-7816.805322471705,-6846.7251397239725,-8003.7299101052
-6908.609623646768,-6905.944776288411,-8425.04821787844,-7865.55627408045,-6886.9841268390055,-8055.253405949068
-6951.553443509529,-6949.342097117964,-8484.35387185048,-7914.762298551059,-6927.557105822425,-8107.263486921971
-6994.848339411836,-6993.279381579625,-8544.250093754978,-7964.4262706093405,-6968.445118696698,-8159.7632889290935
-7038.495473366443,-7037.554171748986,-8604.740884144634,-8014.551082262313,-7009.6492237691655,-8212.755969560996
-7082.496010016352,-7082.041816633411,-8665.830252816017,-8065.139642284113,-7051.170495281714,-8266.24470540867
-7126.851116482116,-7126.948100106534,-8727.522215159846,-8116.194872748223,-7093.010023812128,-8320.232691697443
-7171.561961103974,-7172.27146448765,-8789.820790475096,-8167.719709808793,-7135.16891511888,-8374.723140739696
-7216.629713322684,-7218.0108002112875,-8852.730000494019,-8219.717100516871,-7177.648290861222,-8429.719279580484
-7262.055542389323,-7264.165391630347,-8916.253865283637,-8272.190002037558,-7220.449287977927,-8485.224349737859
-7307.840616892198,-7310.734867528496,-8980.396401770671,-8325.141380408702,-7263.5730575469215,-8541.241604427452
-7353.986103763374,-7357.719157729359,-9045.161620997509,-8378.574208492631,-7307.020766122567,-8597.774307157706
-7400.493167425162,-7405.118455028242,-9110.553525387855,-8432.491463704471,-7350.793594076133,-8654.82573069071
-7447.362969410499,-7452.933180271395,-9176.5761055912,-8486.896126817435,-7394.892735875821,-8712.399154203154
-7494.596666253505,-7501.163951308625,-9243.233338171434,-8541.791179913052,-7439.3193992649,-8770.497861956503
-7542.19541016458,-7549.8115559420585,-9310.529182595876,-8597.179604599738,-7484.0748048936675,-8829.125141769802
-7590.160346855922,-7598.876927748442,-9378.467578094718,-8653.064379759004,-7529.160186042349,-8888.284281667735
-7638.492615114908,-7648.361124497908,-9447.052440894338,-8709.448480087782,-7574.576788259347,-8947.978569282617
-7687.193345727887,-7698.265308559218,-9516.287661154982,-8766.334872634026,-7620.325868644987,-9008.211289502537
-7736.26366023035,-7748.590730201338,-9586.177098822049,-8823.726516599763,-7666.408695078229,-9068.985721740417
-7785.704670547009,-7799.338712379612,-9656.724581746585,-8881.62635937275,-7712.826545592361,-9130.305137169331
-7835.517477022222,-7850.510637005217,-9727.933901226032,-8940.037335340932,-7759.580708484045,-9192.172797929807
-7885.703168173185,-7902.107933339538,-9799.808809968448,-8998.962362763581,-7806.672480726907,-9254.591954040152
-7936.262818564676,-7954.13206656642,-9872.353016817657,-9058.404342009175,-7854.10316769557,-9317.565840873702
-7987.19748874215,-8006.5845291101805,-9945.570185391274,-9118.36615236651,-7901.874082233795,-9381.097677364276
-8038.508223150491,-8059.4668311092455,-10019.463929092342,-9178.850650480117,-7949.9865436203845,-9445.190662615898
-8090.196049678806,-8112.7804937487645,-10094.037807838075,-9239.86066775946,-7998.441878058138,-9509.847973302154
-8142.261977748708,-8166.527041549751,-10169.29532509726,-9301.399006256112,-8047.241416022666,-9575.072762344715
-8194.706997382993,-8220.707996584084,-10245.239923369909,-9363.468437762245,-8096.386491960136,-9640.868154994138
-8247.532078216023,-8275.324872830288,-10321.874980595016,-9426.071700602253,-8145.8784433491455,-9707.23724610946
-8300.73816716969,-8330.379170862638,-10399.203807478101,-9489.211495584064,-8195.71860983102,-9774.183098826032
-8354.326188085277,-8385.872373152359,-10477.229642468856,-9552.890485735685,-8245.908332254052,-9841.708740750842
-8408.297040209425,-8441.888149486387,-10555.955648109133,-9617.111291128713,-8296.448950563987,-9909.817160763776
-8462.651595989315,-8498.612550481617,-10635.384907958656,-9681.876487570415,-8347.341803656356,-9978.511307254226
-8517.390700291977,-8555.607694014381,-10715.520422972642,-9747.188602423885,-8398.588227519587,-10047.794083399605
-8572.515168899412,-8612.84078702661,-10796.365106992398,-9813.050113221276,-8450.189554063578,-10117.668346361088
-8628.025786572349,-8670.85212283868,-10877.921782274163,-9879.46344331861,-8502.147109957505,-10188.136903356624
-8683.923305462215,-8729.120082116222,-10960.193177624069,-9946.43095958452,-8554.462214536767,-10259.202508687815
-8740.208444722206,-8787.820357197374,-11043.181922510354,-10013.954968670603,-8607.136179130768,-10330.86786071583
-8796.881886826732,-8846.941686273227,-11126.890544579346,-10082.037716048886,-8660.170304539013,-10403.1355985952
-8853.944277759161,-8906.510775680192,-11211.32146571281,-10150.681380316546,-8713.565880402293,-10476.008299367668
-8911.396223852451,-8966.621719029185,-11296.476997438127,-10219.888071736597,-8767.324182858227,-10549.488475173548
-8969.238291344662,-9027.305253790086,-11382.359338700397,-10289.659827988806,-8821.44647283298,-10623.578569369261
-9027.47100348482,-9088.422246595417,-11468.970570778401,-10359.99861366859,-8875.933994402149,-10698.280953539514
-9086.09483911877,-9149.86964548083,-11556.312653826024,-10430.906314582518,-8930.787972595035,-10773.597926291168
-9145.110230875809,-9211.782401252098,-11644.387423786136,-10502.384735434343,-8986.009611731362,-10849.531706694275
-9204.517564123955,-9274.145283862565,-11733.196587606097,-10574.435597695025,-9041.600093205358,-10926.084434324632
-9264.317172907395,-9336.93630842869,-11822.741722103441,-10647.06053495686,-9097.560573771283,-11003.258162582235
-9324.509340782071,-9400.145133685228,-11913.024267796853,-10720.261091410297,-9153.892181789313,-11081.054859130485
-9385.094296216243,-9463.754479716641,-12004.045528164348,-10794.038717796922,-9210.596018074526,-11159.476400049913
-9446.07221255855,-9527.86101489295,-12095.806662918681,-10868.394769790433,-9267.673150068484,-11238.52456791296
-9507.443204400453,-9592.331247482325,-12188.30868806165,-10943.330503381176,-9325.124612217556,-11318.201048536437
-9569.207326812393,-9657.15911839101,-12281.552470963632,-11018.847073756539,-9382.951402070312,-11398.507426582044
-9631.364572393553,-9722.884447225793,-12375.538727915236,-11094.945530369603,-9441.15447745463,-11479.445183506556
-9693.914870241222,-9788.909140875485,-12470.26802137571,-11171.626815554937,-9499.734755481397,-11561.015693640487
-9756.858082264558,-9855.236418583198,-12565.740755948362,-11248.891760438572,-9558.693108380996,-11643.220221636087
-9820.194001998982,-9921.74267444641,-12661.957176520626,-11326.74108495959,-9618.030362010224,-11726.059919296807
-9883.922352927286,-9988.789747085306,-12758.917365023033,-11405.17539205946,-9677.747291687045,-11809.535821758049
-9948.042784399011,-10056.35739838054,-12856.621239532928,-11484.195165893592,-9737.844620919284,-11893.648843952871
-10012.554872123019,-10124.43019459262,-12955.068549930511,-11563.800770518643,-9798.323017730487,-11978.39977803537
-10077.45811330653,-10192.996339872427,-13054.258876096605,-11643.992444783646,-9859.183091577062,-12063.789290678782
-10142.751926388099,-10262.046779658385,-13154.191626144066,-11724.770303324685,-9920.425390118453,-12149.817919283825
-10208.43564798347,-10331.574511078528,-13254.866034148976,-11806.13433020895,-9982.050397493129,-12236.486068535043
-10274.508530609624,-10401.574056757772,-13356.281158807256,-11888.084379349255,-10044.058529770826,-12323.794007120312
-10340.9697406967,-10472.041060803416,-13458.435880654066,-11970.62017118376,-10106.450133318434,-12411.741866730517
-10407.818356444872,-10542.971982283803,-13520.332985660574,-12053.741290059304,-10169.225480250785,-12500.329636956632
-10475.053366080658,-10614.363859821708,-13558.309429655135,-12137.447183293612,-10232.384765766152,-12589.557161114715
-10542.673664153435,-10686.214133506308,-13582.640364633855,-12221.737156672327,-10295.928105452924,-12679.424136139201
-10610.678051888039,-10758.520510658336,-13599.215435389018,-12306.610375774766,-10359.85553079189,-12769.93010884259
-10679.065232214862,-10831.280863851402,-13611.363771693223,-12392.06585983858,-10424.166987825443,-12861.0744712903
-10747.833810502143,-10904.493152147368,-13620.955036223622,-12478.102484012014,-10488.862331566805,-12952.856458763914
-10816.98228998011,-10978.456835121415,-13629.037661918353,-12564.718973439632,-10553.941324503869,-13045.275147497108
-10886.509072330142,-11052.82879747043,-13636.200986095979,-12651.91390456032,-10619.403633169723,-13138.329450745261
-10956.412453040904,-11127.382182305695,-13642.778371882034,-12739.685701585007,-10685.24882334289,-13232.018117088974
-11026.690621720516,-11202.699153804286,-13648.960453648635,-12828.032635684362,-10751.476358680377,-13326.33972580404
-11097.341658682039,-11278.254433037457,-13654.85809558487,-12916.95282177036,-10818.08559602096,-13421.292686782961
-11168.36353455948,-11354.212113896752,-13660.537367069075,-13006.4442201512,-10885.07578265407,-13486.51812929769
-11239.754107956382,-11430.626577254125,-13666.03898905784,-13096.504632222992,-10952.446052575146,-13526.483985736433
-11311.51112240742,-11507.452302822605,-13671.38917126154,-13187.131698936157,-11020.195425077685,-13551.993608068631
-11383.632208416047,-11584.72852432791,-13676.605675867202,-13278.322901227004,-11088.322799533666,-13569.278561791667
-11456.11487769471,-11662.41805961676,-13681.701231505058,-13370.075556973143,-11156.826952929167,-13581.87299449675
-11528.956524340601,-11740.483413413654,-13686.685472849536,-13457.046575718316,-11225.706536848858,-13591.764759686454
-11602.15442309845,-11819.045220325,-13691.566056649868,-13509.521465543541,-11294.960073656992,-13600.068746268267
-11675.70572889222,-11897.803674264293,-13696.349315756202,-13542.166365482422,-11364.58595512219,-13607.410916963889
-11749.607472959322,-11977.352654043456,-13701.0406516766,-13563.527543153159,-11434.5824385984,-13614.144413711434
-11823.85656424041,-12057.063119828414,-13705.644777454872,-13578.47474849649,-11504.947643903855,-13620.470289035391
-11898.44978725887,-12137.286300689173,-13710.165874027001,-13589.75223179971,-11575.679551192543,-13626.504705984657
-11973.383802721044,-12217.684739671704,-13714.607695141262,-13598.898724453531,-11646.775996737038,-13632.316285718114
-12048.655145702536,-12298.918101261495,-13718.973641175724,-13606.77652658954,-11718.234673821677,-13637.946864376456
-12124.26022355278,-12380.52283676313,-13723.266813409948,-13613.870360612484,-11790.053126007377,-13643.423044747533
-12200.195317344253,-12462.330153672543,-13727.490055514594,-13620.454628038075,-11862.228748547956,-13648.762643040343
-12276.456581409802,-12544.51583482551,-13731.645986507738,-13626.686542891224,-11934.758782544628,-13653.978302902382
-12353.04004293298,-12627.107533971634,-13735.737027704463,-13632.65787082127,-12007.640315871326,-13659.079535658406
-12429.941598673387,-12710.041714764384,-13739.765424998639,-13638.423653373191,-12080.870280522877,-13664.073883810062
-12507.15701981974,-12793.582034284673,-13743.733267704332,-13644.018166917382,-12154.445448502202,-13668.967594371468
-12584.681947041749,-12877.283353394147,-13747.642504907357,-13649.463807133674,-12228.362432825901,-13673.76601653996
-12662.51189465903,-12961.394562818983,-13751.494959497635,-13654.776053137506,-12302.617685000776,-13678.473843538899
-12740.642248019818,-13045.691750278715,-13755.292340218917,-13659.966256911483,-12377.207493599266,-13683.09526448669
-12819.068264844478,-13130.474717796817,-13759.036252686812,-13665.043223904493,-12452.127982260436,-13687.634064276954
-12897.785075399604,-13215.58981368065,-13762.728208552211,-13670.014120086085,-12527.375110151184,-13692.093692619388
-12976.787683227296,-13301.094690321912,-13766.369634030592,-13674.885001391338,-12602.944668602542,-13696.477314020569
-13056.070964000362,-13386.705204453794,-13769.96187725344,-13679.661130623916,-12678.83228358658,-13700.78784543007
-13135.629668131392,-13444.796216454919,-13773.50621493375,-13684.34717324147,-12755.033411633987,-13705.027986461759
-13215.45842102826,-13480.57140798004,-13777.003858371623,-13688.947323172219,-12831.543341402024,-13709.200243596259
-13295.551722802471,-13503.805105171485,-13780.455958442,-13693.465387727489,-12908.357193978876,-13713.306950915254
-13375.903950477636,-13519.972730604773,-13783.863610714816,-13697.904847698215,-12985.469920721547,-13717.35028724274
-13436.797728436228,-13532.236135433479,-13787.22785943995,-13702.268902037058,-13062.876304106412,-13721.332291618735
-13474.426039252283,-13542.16678943526,-13790.549701598775,-13706.56050277067,-13140.570958486554,-13725.254876180814
-13498.728135213109,-13550.543681156458,-13793.830090290267,-13710.78238309699,-13218.548330511881,-13729.119838026947
-13515.428859071646,-13558.329751221603,-13797.069937915878,-13714.937080503414,-13296.802697976986,-13732.928869275733
-13527.778869061349,-13564.988458329064,-13800.270119122702,-13719.02695698905,-13375.32817350544,-13736.683566368896
-13537.611550651076,-13571.233600599677,-13803.431473240467,-13723.054215943517,-13442.07463408814,-13740.385438316383
-13545.95896880735,-13577.429377575152,-13806.554806840997,-13727.020917143003,-13482.956854620927,-13744.03591362275
-13553.403119160856,-13583.645240000786,-13809.640895748911,-13730.928989942458,-13509.032128706367,-13747.636347249436
-13560.273916682912,-13589.633736477423,-13812.690487051146,-13734.780245038211,-13526.679434293394,-13751.188026186088
-13566.760116172049,-13595.595062841792,-13815.704301002308,-13738.576384841455,-13539.521439093256,-13754.69217499898
-13572.9712738888,-13601.42015189172,-13818.683032563804,-13742.319012761785,-13549.599290368657,-13758.149960422827
-13578.972330902403,-13606.951095156253,-13821.627352898891,-13746.009641563704,-13558.05963855372,-13761.562495776863
-13584.802928486393,-13612.788028899427,-13824.53791088995,-13749.649701004395,-13565.547024614096,-13764.930844772764
-13590.488218729184,-13618.310781107977,-13827.415334335788,-13753.240544423825,-13572.425132272525,-13768.25602524378
-13596.044937199973,-13623.618444159063,-13830.260231098593,-13756.783454976123,-13578.900688751839,-13771.539012089
-13601.484833321489,-13628.767396553469,-13833.073190303072,-13760.279651088078,-13585.092610689448,-13774.780740475479
-13606.816623633915,-13633.79036647639,-13835.854783306377,-13763.730291548749,-13591.070542355343,-13777.982108374397
-13612.047116830456,-13638.706935159913,-13838.605564493726,-13767.13647984989,-13596.876339513847,-13781.143978888478
-13617.181871820087,-13643.529327846229,-13841.32607227293,-13770.499268558558,-13602.536063821297,-13784.267182601308
-13622.225590748732,-13648.265611732122,-13844.01682997068,-13773.819662679693,-13608.06669834434,-13787.352519681961
-13627.182360092796,-13652.921466204676,-13846.678346243038,-13777.098623474483,-13613.479924264235,-13790.400761554902
-13632.055803136067,-13657.501166633549,-13849.311116070285,-13780.337071237902,-13618.78425801417,-13793.412652613171
-13636.849180664627,-13662.008135067095,-13851.915621313461,-13783.535888234686,-13623.98627191894,-13796.388911947894
-13641.565459817093,-13666.315498787224,-13854.4923311572,-13786.695921264645,-13629.091299765925,-13799.330234720404
-13646.207363159367,-13670.083753436344,-13857.041702924225,-13789.817984037574,-13634.10385133974,-13802.23729335916
-13650.77740544736,-13674.231093978664,-13859.564182488783,-13792.90285920858,-13639.027861439987,-13805.110738951656
-13655.277921701198,-13678.475244790914,-13862.060204528538,-13795.951300449406,-13643.866843367896,-13807.951202292366
-13659.711089561697,-13682.585886958035,-13864.53019333602,-13798.964034238836,-13648.623986621682,-13810.75929495034
-13664.07894740341,-13686.848084049567,-13866.974563143815,-13801.941761452334,-13653.30222166919,-13813.535610115117
-13668.38340946951,-13690.970941753985,-13869.39371835073,-13804.885158946849,-13657.904264430255,-13816.280723759228
-13672.62627841727,-13695.070653193283,-13871.788054049493,-13807.79488097186,-13662.432648050923,-13818.995195261088
-13676.80925628294,-13699.0022263887,-13874.157956315077,-13810.671560364755,-13666.889746796724,-13821.679568234962
-13680.933953582851,-13702.964125515513,-13876.503802657666,-13813.515809849863,-13671.277794297814,-13824.334371247534
-13685.001897557377,-13706.784187331044,-13878.82596215672,-13816.328222993552,-13675.598898348815,-13826.96011843778
-13689.014539121175,-13710.585930933295,-13881.124795858223,-13819.109375357515,-13679.855052810228,-13829.557310335826
-13692.97325913299,-13714.348617880532,-13883.400657039296,-13821.859825473819,-13684.048147553478,-13832.126434274684
-13696.879373921553,-13718.043707266048,-13885.653891484075,-13824.58011542169,-13688.179977158821,-13834.667965001348
-13700.7341401865,-13721.481946205253,-13887.884837718206,-13827.270771897525,-13692.252248316203,-13837.182365108798
-13704.538759314602,-13725.198955337022,-13890.093827219427,-13829.932306926537,-13696.26658624344,-13839.670085743439
-13708.2943814942,-13729.100434497555,-13892.281184659105,-13832.565218513819,-13700.224540346919,-13842.131566807344
-13712.002109101828,-13732.329457977405,-13894.447228178906,-13835.169991330818,-13704.127589644775,-13844.56723752272
-13715.662999968948,-13735.708542423956,-13896.592269456365,-13837.747097174859,-13707.977147136857,-13846.977516829415
-13719.278070330362,-13739.140480580181,-13898.71661400484,-13840.296995739984,-13711.774564082809,-13849.362813756563
-13722.848297351524,-13742.65391669063,-13900.820561329427,-13842.820135039456,-13715.521134033572,-13851.723527738175
-13726.374621821922,-13746.215655572203,-13902.90440515326,-13845.316951857914,-13719.218096030729,-13854.060049064277
-13729.857950020747,-13749.391827419,-13904.968433459935,-13847.78787231832,-13722.866638060765,-13856.372759124162
-13733.299156055189,-13752.697369939968,-13907.012928712329,-13850.233312194165,-13726.467900046846,-13858.662030639804
-13736.699083600299,-13755.956323316932,-13909.038168082438,-13852.653677388642,-13730.022976454502,-13860.928228101226
-13740.058547573995,-13759.257721592854,-13911.044423463121,-13855.049364329769,-13733.53291901131,-13863.171708051512
-13743.378335764579,-13762.388158783919,-13913.031961774968,-13857.420760331821,-13736.998739068242,-13865.392819188039
-13746.659210389073,-13765.641671975123,-13915.001044929078,-13859.768243824265,-13740.42140970079,-13867.591902710008
-13749.901909325723,-13768.567577555057,-13916.951929980452,-13862.092184762421,-13743.801868044377,-13869.769292637893
-13753.107147414172,-13771.605621135068,-13918.884869388432,-13864.392944961752,-13747.14101699021,-13871.925315820923
-13756.275617667841,-13774.426748276292,-13920.800110993172,-13866.6708783244,-13750.439727043995,-13874.060292437636
-13759.407992354245,-13777.368488778831,-13922.697898202634,-13868.926331065733,-13753.69883816116,-13876.174535942922
-13762.504923900075,-13780.444479955298,-13924.578470058492,-13871.159642081584,-13756.91916121741,-13878.268353423915
-13765.567046005966,-13783.309276547772,-13926.442061445618,-13873.37114308646,-13760.101479448216,-13880.342045793388
-13768.594974401205,-13786.311517713613,-13928.28890299848,-13875.561158930263,-13763.246550024382,-13882.395907744249
-13771.589307752063,-13789.408259972732,-13930.119221368514,-13877.730007744105,-13766.355105120669,-13884.43022824887
