R,Height1,Height2,Height3
0.14433333333333323,-100,-116.6155050455853,-135.72354864521174
0.14466666666666655,-100,-116.60888979017376,-135.71262306542747
0.14499999999999988,-100,-116.60229143798944,-135.70172634287326
0.14533333333333323,-100,-116.59570988684244,-135.69085829785462
0.14566666666666656,-100,-116.58914503581484,-135.68001875295155
0.14599999999999988,-100,-116.58259688490664,-135.66920770816407
0.1463333333333332,-100,-116.57606533383196,-135.65842498720292
0.14666666666666656,-100,-116.56955028354557,-135.64767041599643
0.14699999999999988,-100,-116.56305173404748,-135.63694399454468
0.14733333333333323,-100,-116.55656958690912,-135.6262455498795
0.14766666666666656,-100,-116.55010374491236,-135.61557491119441
0.14799999999999988,-100,-116.54365420805723,-135.60493207848947
0.14833333333333323,-100,-116.53722087972722,-135.59431688203497
0.14866666666666656,-100,-116.53080366448688,-135.5837291542104
0.1489999999999999,-100,-116.52440256233628,-135.57316889501595
0.14933333333333326,-100,-116.51801747842708,-135.56263593788026
0.14966666666666656,-100,-116.51164831906362,-135.55213011829076
0.14999999999999988,-100,-116.50529508424592,-135.54165143624758
0.15033333333333324,-100,-116.49895768085139,-135.53119972826167
0.15066666666666656,-100,-116.4926360168823,-135.52077483285237
0.15099999999999988,-100,-116.48633009233869,-135.51037675001962
0.15133333333333324,-100,-116.48003981578225,-135.50000531928188
0.15166666666666656,-100,-116.47376509687288,-135.4896603821173
0.15199999999999989,-100,-116.46750593561066,-135.47934193852595
0.15233333333333324,-100,-116.46126224220149,-135.46904983096073
0.15266666666666656,-100,-116.45503392792361,-135.45878390378775
0.1529999999999999,-100,-116.44882099277704,-135.44854415700703
0.15333333333333327,-100,-116.44262334857316,-135.43833043593642
0.1536666666666666,-100,-116.43644090817027,-135.42814258776033
0.15399999999999991,-100,-116.43027367156839,-135.41798061247883
0.15433333333333324,-100,-116.4241215521465,-135.40784435820552
0.15466666666666656,-100,-116.41798446430613,-135.39773367487754
0.1549999999999999,-100,-116.41186240804727,-135.38764856249503
0.1553333333333332,-100,-116.40575529827991,-135.37758887190083
0.15566666666666656,-100,-116.39966305091276,-135.36755445571933
0.1559999999999999,-100,-116.39358566594582,-135.35754531395042
0.15633333333333324,-100,-116.38752305978436,-135.34756130010334
0.15666666666666657,-100,-116.38147514980942,-135.3376022694255
0.15699999999999992,-100,-116.37544193602105,-135.32766822191707
0.15733333333333327,-100,-116.36942333628535,-135.3177590136905
0.15766666666666657,-100,-116.3634192694217,-135.30787450255593
0.15799999999999992,-100,-116.35742973543015,-135.2980146885134
0.15833333333333327,-100,-116.35145465360402,-135.28817943021795
0.1586666666666666,-100,-116.34549394416817,-135.27836858798292
0.15899999999999992,-100,-116.33954760712265,-135.26858216180835
0.15933333333333327,-100,-116.33361556315543,-135.25882001283293
0.15966666666666657,-100,-116.32769773386472,-135.24908200381537
0.1599999999999999,-100,-116.32179411925051,-135.23936813475575
0.16033333333333324,-100,-116.31590464136379,-135.22967826921897
0.16066666666666657,-100,-116.3100292231451,-135.22001227235327
0.16099999999999992,-100,-116.30416786459445,-135.21037014415867
0.16133333333333327,-100,-116.2983204890948,-135.20075175057096
0.1616666666666666,-100,-116.2924870208989,-135.19115695907308
0.16199999999999992,-100,-116.28666746000675,-135.1815857696652
0.16233333333333327,-100,-116.28086173110344,-135.1720380505996
0.1626666666666666,-100,-116.2750697597244,-135.16251367164134
0.16299999999999992,-100,-116.26929154586969,-135.15301263279036
0.16333333333333327,-100,-116.2635270154974,-135.14353480456367
0.16366666666666657,-100,-116.25777609539706,-135.1340800589562
0.16399999999999992,-100,-116.25203878556873,-135.12464839596802
0.16433333333333328,-100,-116.24631501321531,-135.11523968832944
0.1646666666666666,-100,-116.24060470635263,-135.10585381021556
0.16499999999999992,-100,-116.23490786498074,-135.09649076162643
0.16533333333333328,-100,-116.2292244175197,-135.08715041745626
0.1656666666666666,-100,-116.22355429318472,-135.0778326540116
0.16599999999999993,-100,-116.21789749197585,-135.06853747129242
0.16633333333333328,-100,-116.21225394350351,-135.0592647463083
0.16666666666666657,-100,-116.20662357815601,-135.05001435745024
0.16699999999999993,-100,-116.20100639593338,-135.04078630471824
0.16733333333333328,-100,-116.19540232761048,-135.03158046719054
0.1676666666666666,-100,-116.18981130472295,-135.02239672529583
0.16799999999999993,-100,-116.18423332727083,-135.01323507903422
0.16833333333333328,-100,-116.17866832716805,-135.0040954095072
0.16866666666666658,-100,-116.17311623707288,-134.99497759913683
0.16899999999999993,-100,-116.1675770569853,-134.98588164792318
0.16933333333333328,-100,-116.1620507199337,-134.97680743894608
0.16966666666666658,-100,-116.1565371596746,-134.96775485657767
0.16999999999999993,-100,-116.15103637620803,-134.95872390081794
0.17033333333333328,-100,-116.14554830365272,-134.94971445668213
0.1706666666666666,-100,-116.14007287684,-134.9407264104498
0.17099999999999993,-100,-116.13461009576993,-134.93175976212092
0.17133333333333328,-100,-116.12915989562826,-134.9228143986044
0.17166666666666658,-100,-116.12372221229816,-134.91389020804561
0.17199999999999993,-100,-116.11829704577964,-134.90498719044467
0.17233333333333328,-100,-116.11288433230281,-134.89610523456295
0.17266666666666658,-100,-116.10748400878029,-134.88724423037206
0.17299999999999993,-100,-116.10209607521213,-134.87840417787203
0.17333333333333328,-100,-116.09672046885055,-134.86958496763685
0.1736666666666666,-100,-116.09135712761595,-134.8607864914252
0.17399999999999996,-100,-116.0860060515084,-134.85200874923706
0.17433333333333328,-100,-116.08066717878067,-134.84325163342046
0.17466666666666658,-100,-116.0753404483398,-134.83451503748304
0.17499999999999993,-100,-116.07002586018584,-134.8257989614248
0.17533333333333329,-100,-116.06472335355116,-134.81710329933014
0.17566666666666658,-100,-116.0594328683087,-134.80842794641822
0.17599999999999993,-100,-116.05415440445856,-134.79977290268914
0.1763333333333333,-100,-116.0488879021922,-134.79113806392692
0.1766666666666666,-100,-116.04363330232852,-134.78252332702664
0.17699999999999994,-100,-116.03839060486753,-134.77392869198837
0.1773333333333333,-100,-116.03315975093997,-134.76535405626
0.17766666666666664,-100,-116.027940682291,-134.7567993183773
0.17799999999999996,-100,-116.02273339892066,-134.74826447834022
0.17833333333333332,-100,-116.01753784287948,-134.73974943522526
0.17866666666666664,-100,-116.01235395681984,-134.7312540891752
0.17899999999999996,-100,-116.00718174074176,-134.72277844018996
0.17933333333333332,-100,-116.00202113759681,-134.7143223889411
0.17966666666666664,-100,-115.9968720909258,-134.70588583714405
0.17999999999999994,-100,-115.9917346007288,-134.69746878479899
0.1803333333333333,-100,-115.98660861083991,-134.68907113413957
0.1806666666666666,-100,-115.98149406567046,-134.6806927884219
0.18099999999999994,-100,-115.97639096522047,-134.67233374764604
0.1813333333333333,-100,-115.97129925418861,-134.66399391557553
0.1816666666666666,-100,-115.96621887783901,-134.6556731969752
0.18199999999999994,-100,-115.96114983617176,-134.64737159184503
0.1823333333333333,-100,-115.95609207473242,-134.63908900544723
0.18266666666666662,-100,-115.95104553962085,-134.63082534402474
0.18299999999999997,-100,-115.94601023083706,-134.62258060757753
0.1833333333333333,-100,-115.94098609475665,-134.61435470283575
0.18366666666666664,-100,-115.93597307829829,-134.6061475374901
0.18399999999999997,-100,-115.930971181462,-134.5979591115407
0.1843333333333333,-100,-115.92598035143668,-134.58978933315575
0.18466666666666662,-100,-115.92100053594343,-134.58163811144436
0.18499999999999994,-100,-115.9160317349823,-134.57350544640656
0.1853333333333333,-100,-115.91107389653924,-134.5653912476202
0.18566666666666662,-100,-115.90612696912187,-134.55729542558407
0.18599999999999994,-100,-115.90119095273027,-134.5492179802982
0.1863333333333333,-100,-115.89626579613167,-134.54115882272106
0.18666666666666665,-100,-115.89135144860461,-134.53311786471374
0.18699999999999997,-100,-115.8864479101491,-134.52509510627632
0.18733333333333332,-100,-115.88155513029822,-134.51709045971995
0.18766666666666665,-100,-115.87667305908626,-134.50910383824103
0.18799999999999997,-100,-115.87180169651327,-134.50113524183956
0.18833333333333332,-100,-115.86694099286306,-134.493184584153
0.18866666666666665,-100,-115.86209089891089,-134.4852517796858
0.18899999999999997,-100,-115.85725141465676,-134.4773368284381
0.1893333333333333,-100,-115.85242249112054,-134.46943964534725
0.1896666666666666,-100,-115.84760407980394,-134.46156014620047
0.18999999999999995,-100,-115.84279618070703,-134.45369833099787
0.1903333333333333,-100,-115.83799874557137,-134.44585411595054
0.19066666666666665,-100,-115.83321172661105,-134.43802741810353
0.19099999999999998,-100,-115.82843512382613,-134.43021823745687
0.19133333333333333,-100,-115.82366888966591,-134.42242649147067
0.19166666666666665,-100,-115.81891297704313,-134.4146520984228
0.19199999999999998,-100,-115.8141673859578,-134.40689505831327
0.1923333333333333,-100,-115.80943206955324,-134.399155289827
0.19266666666666665,-100,-115.80470698142744,-134.39143271245064
0.19299999999999998,-100,-115.79999212158039,-134.38372732618421
0.19333333333333333,-100,-115.79528744383622,-134.37603905091348
0.19366666666666665,-100,-115.79059290246487,-134.36836780731025
0.19399999999999998,-100,-115.78590849746637,-134.36071359537462
0.19433333333333333,-100,-115.78123418333251,-134.35307633617012
0.19466666666666665,-100,-115.77656991499263,-134.34545595153122
0.19499999999999998,-100,-115.77191569244671,-134.33785244145798
0.1953333333333333,-100,-115.76727147084155,-134.33026572816868
0.19566666666666666,-100,-115.76263720575317,-134.32269573463782
0.19599999999999998,-100,-115.75801289718162,-134.31514246086542
0.19633333333333333,-100,-115.75339850091636,-134.30760583020296
0.19666666666666666,-100,-115.74879397316789,-134.30008576674308
0.19699999999999998,-100,-115.74419931393624,-134.29258227048592
0.19733333333333333,-100,-115.73961447964145,-134.28509526589386
0.19766666666666666,-100,-115.73503942711659,-134.27762467815674
0.19799999999999998,-100,-115.7304741563617,-134.2701705072746
0.19833333333333333,-100,-115.7259186244155,-134.26273267879995
0.19866666666666666,-100,-115.72137278872204,-134.25531111899903
0.199,-100,-115.71683664928138,-134.247905827872
0.19933333333333336,-100,-115.7123101637393,-134.2405167320408
0.19966666666666666,-100,-115.7077932901395,-134.23314375882737
0.19999999999999998,-100,-115.70328602848198,-134.22578690823184
0.20033333333333334,-100,-115.69878833700845,-134.2184461079253
0.20066666666666666,-100,-115.69430017435107,-134.2111212862664
0.20099999999999998,-100,-115.68982154050984,-134.20381244325523
0.2013333333333333,-100,-115.68535239431121,-134.1965195075922
0.20166666666666666,-100,-115.68089269496501,-134.1892424086529
0.20199999999999999,-100,-115.67644244247126,-134.18198114643735
0.20233333333333334,-100,-115.67200159623044,-134.1747356506566
0.20266666666666666,-100,-115.66757011601938,-134.16750585168384
0.203,-100,-115.66314800183812,-134.1602917495191
0.20333333333333337,-100,-115.65873521365066,-134.1530932748653
0.20366666666666666,-100,-115.65433171179043,-134.14591035907506
0.20400000000000001,-100,-115.6499374962575,-134.13874300214843
0.20433333333333337,-100,-115.64555252756908,-134.13159113576134
0.20466666666666666,-100,-115.64117676660516,-134.12445469222817
0.205,-100,-115.63681021336573,-134.11733367154886
0.20533333333333334,-100,-115.63245282891127,-134.1102280063546
0.20566666666666666,-100,-115.62810457465828,-134.1031376299035
0.206,-100,-115.62376545060683,-134.09606254219545
0.20633333333333337,-100,-115.61943541835068,-134.08900267679988
0.20666666666666667,-100,-115.61511443983329,-134.08195796790105
0.20700000000000002,-100,-115.6108025150547,-134.0749284154991
0.20733333333333337,-100,-115.6064996061324,-134.0679139540842
0.2076666666666667,-100,-115.60220567552736,-134.06091451875008
0.20800000000000002,-100,-115.59792072323964,-134.05393010949678
0.20833333333333337,-100,-115.59364471190104,-134.0469606617189
0.20866666666666667,-100,-115.58937760448069,-134.0400061114031
0.20900000000000002,-100,-115.58511940097864,-134.03306645854934
0.20933333333333334,-100,-115.5808700645319,-134.02614163944003
0.20966666666666667,-100,-115.57662955860876,-134.01923159093914
0.21,-100,-115.57239788320928,-134.01233631304675
0.21033333333333332,-100,-115.56817500196661,-134.00545574291647
0.21066666666666667,-100,-115.56396087883938,-133.99858981827362
0.211,-100,-115.55975551382764,-133.9917385391182
0.21133333333333335,-100,-115.5555588710519,-133.98490184346048
0.21166666666666667,-100,-115.55137091495244,-133.97807966987148
0.21200000000000002,-100,-115.54719164552934,-133.97127201835124
0.21233333333333337,-100,-115.5430210273819,-133.96447882775047
0.21266666666666667,-100,-115.53885902542366,-133.95770003747134
0.21300000000000002,-100,-115.53470563965462,-133.95093564751392
0.21333333333333337,-100,-115.53056083514447,-133.94418559755488
0.2136666666666667,-100,-115.52642457727167,-133.9374498278124
0.21400000000000002,-100,-115.52229686603624,-133.93072833828657
0.21433333333333338,-100,-115.51817766697013,-133.9240210694653
0.21466666666666667,-100,-115.51406694590847,-133.91732796236855
0.215,-100,-115.50996470285132,-133.9106490169964
0.21533333333333338,-100,-115.50587090378475,-133.9039841746338
0.21566666666666667,-100,-115.50178551499286,-133.89733337708844
0.21600000000000003,-100,-115.49770853647566,-133.89069662436034
0.21633333333333338,-100,-115.49363993466548,-133.88407385851735
0.2166666666666667,-100,-115.4895796762875,-133.87746502214114
0.21700000000000003,-100,-115.48552776134181,-133.8708701152317
0.21733333333333338,-100,-115.48148415669927,-133.864289080626
0.21766666666666667,-100,-115.47744882951865,-133.8577218616664
0.21800000000000003,-100,-115.47342177979998,-133.85116845835284
0.21833333333333335,-100,-115.46940297484521,-133.8446288142785
0.21866666666666668,-100,-115.46539238223916,-133.8381028735325
0.219,-100,-115.4613900019819,-133.83159063611487
0.21933333333333335,-100,-115.45739580179905,-133.82509204636156
0.21966666666666668,-100,-115.45340974969427,-133.81860704909633
0.22000000000000003,-100,-115.44943184566758,-133.8121356443192
0.22033333333333338,-100,-115.44546205786104,-133.80567777709592
0.22066666666666668,-100,-115.4415003546901,-133.79923339297193
0.22100000000000003,-100,-115.43754673615484,-133.7928024919473
0.22133333333333338,-100,-115.4336011708066,-133.7863850198055
0.22166666666666668,-100,-115.42966362746563,-133.77998092280112
0.22200000000000003,-100,-115.42573410613198,-133.77359020093414
0.22233333333333338,-100,-115.42181257575945,-133.76721280069316
0.2226666666666667,-100,-115.4178990055663,-133.76084866903037
0.22300000000000003,-100,-115.41399339555252,-133.75449780594582
0.22333333333333338,-100,-115.41009571506767,-133.74816015862095
0.22366666666666668,-100,-115.40620593372118,-133.74183567469325
0.22400000000000003,-100,-115.40232405151309,-133.7355243541628
0.22433333333333338,-100,-115.39845003818203,-133.72922614489292
0.22466666666666668,-100,-115.39458386372215,-133.72294099519465
0.22500000000000003,-100,-115.39072552813349,-133.716668905068
0.22533333333333339,-100,-115.38687500153732,-133.71040982304626
0.2256666666666667,-100,-115.38303225430606,-133.70416369810303
0.22600000000000003,-100,-115.37919728643972,-133.69793053023824
0.2263333333333334,-100,-115.37537006843583,-133.69171026864396
0.22666666666666668,-100,-115.37155057103887,-133.6855028629449
0.22700000000000004,-100,-115.36773879424884,-133.67930831314115
0.2273333333333334,-100,-115.36393470893317,-133.67312656907234
0.22766666666666674,-100,-115.36013828620241,-133.66695758100366
0.22800000000000006,-100,-115.35634952605653,-133.66080134893514
0.22833333333333342,-100,-115.35256839972686,-133.65465782334329
0.22866666666666674,-100,-115.34879487868376,-133.64852695512317
0.22900000000000004,-100,-115.34502896292723,-133.64240874427483
0.2293333333333334,-100,-115.34127062404653,-133.63630314190084
0.22966666666666669,-100,-115.33751983386604,-133.63021009951578
0.23000000000000004,-100,-115.33377659238585,-133.62412961711965
0.2303333333333334,-100,-115.33004087154714,-133.61806164643085
0.2306666666666667,-100,-115.32631264352261,-133.61200613957294
0.23100000000000004,-100,-115.32259190831226,-133.60596309654596
0.2313333333333334,-100,-115.3188786382038,-133.59993246967463
0.2316666666666667,-100,-115.31517280571234,-133.59391421168118
0.23200000000000004,-100,-115.31147441083795,-133.58790832256565
0.2323333333333334,-100,-115.30778342620897,-133.5819147552484
0.2326666666666667,-100,-115.30409982467765,-133.57593346304114
0.23300000000000004,-100,-115.30042360624401,-133.56996444594387
0.2333333333333334,-100,-115.29675474387166,-133.56400765746298
0.2336666666666667,-100,-115.29309321074444,-133.55806305148982
0.23400000000000004,-100,-115.28943900686237,-133.5521306280245
0.2343333333333334,-100,-115.28579210551878,-133.5462103411501
0.2346666666666667,-100,-115.28215248022389,-133.54030214532807
0.23500000000000004,-100,-115.2785201309777,-133.53440604055845
0.2353333333333334,-100,-115.27489503139816,-133.52852198149117
0.2356666666666667,-100,-115.27127715531644,-133.52264992314915
0.23600000000000004,-100,-115.26766650273264,-133.51678986553253
0.2363333333333334,-100,-115.26406304758397,-133.51094176384922
0.2366666666666667,-100,-115.26046676401761,-133.50510557367366
0.23700000000000004,-100,-115.25687765203361,-133.49928129500594
0.2373333333333334,-100,-115.25329568588356,-133.4934688836035
0.23766666666666675,-100,-115.24972084002553,-133.48766829558403
0.2380000000000001,-100,-115.24615311445957,-133.48187953094757
0.2383333333333334,-100,-115.24259248374659,-133.47610254599093
0.2386666666666667,-100,-115.23903892265065,-133.47033729736688
0.23900000000000005,-100,-115.2354924311718,-133.46458378507546
0.2393333333333334,-100,-115.2319529841754,-133.45884196594542
0.2396666666666667,-100,-115.22842055672673,-133.45311179715495
0.24000000000000005,-100,-115.2248951488259,-133.44739327870403
0.2403333333333334,-100,-115.22137673563778,-133.44168636794478
0.2406666666666667,-100,-115.21786529252425,-133.4359910225729
0.24100000000000005,-100,-115.21436081948535,-133.43030724258838
0.2413333333333334,-100,-115.21086329198091,-133.4246349858581
0.2416666666666667,-100,-115.2073726856647,-133.41897421058732
0.24200000000000005,-100,-115.20388900053673,-133.41332491677608
0.2423333333333334,-100,-115.20041221234719,-133.40768706279803
0.24266666666666675,-100,-115.19694229703722,-133.4020606073595
0.2430000000000001,-100,-115.19347925460683,-133.3964455504604
0.2433333333333334,-100,-115.19002306109198,-133.39084185097332
0.24366666666666675,-100,-115.18657369271669,-133.38524946809846
0.24400000000000005,-100,-115.18313114948104,-133.3796684018359
0.2443333333333334,-100,-115.17969540770231,-133.37409861154842
0.24466666666666675,-100,-115.17626644388307,-133.36854005692217
0.2450000000000001,-100,-115.17284425802337,-133.3629927379572
0.24533333333333346,-100,-115.16942882671768,-133.3574566145
0.24566666666666676,-100,-115.1660201267427,-133.35193164671483
0.24600000000000005,-100,-115.16261815809844,-133.34641783460174
0.2463333333333334,-100,-115.15922289765223,-133.34091513848284
0.2466666666666667,-100,-115.15583432245079,-133.33542351899317
0.24700000000000005,-100,-115.15245243249419,-133.32994297613283
0.2473333333333334,-100,-115.14907720491836,-133.32447347069242
0.24766666666666676,-100,-115.14570861703595,-133.3190149637706
0.2480000000000001,-100,-115.14234666884697,-133.3135674553674
0.24833333333333346,-100,-115.13899133775185,-133.30813090673433
0.24866666666666676,-100,-115.13564260132517,-133.3027052794268
0.24900000000000005,-100,-115.13230045956699,-133.29729057344474
0.2493333333333334,-100,-115.12896489013825,-133.29188675049394
0.24966666666666676,-100,-115.1256358708714,-133.28649377257886
0.2500000000000001,-100,-115.12231340176645,-133.28111163969956
0.25033333333333346,-100,-115.11899746074096,-133.275740314009
0.2506666666666668,-100,-115.11568802588138,-133.27037975795434
0.2510000000000001,-100,-115.11238509718777,-133.26502997153565
0.25133333333333346,-100,-115.1090886528304,-133.25969091734592
0.25166666666666676,-100,-115.10579867114585,-133.25436255826824
0.25200000000000006,-100,-115.10251515213422,-133.24904489430273
0.2523333333333334,-100,-115.09923807421468,-133.2437378884759
0.25266666666666676,-100,-115.09596741597028,-133.23844150410028
0.2530000000000001,-100,-115.09270317740102,-133.23315574117592
0.2533333333333334,-100,-115.08944533717141,-133.2278805631565
0.2536666666666667,-100,-115.08619387410718,-133.22261593377695
0.25400000000000006,-100,-115.08294878820834,-133.21736185303732
0.2543333333333334,-100,-115.07971005838091,-133.21211828481214
0.25466666666666676,-100,-115.07647766368983,-133.20688519325276
0.2550000000000001,-100,-115.07325160413511,-133.20166257835916
0.25533333333333347,-100,-115.07003185886069,-133.19645040442
0.25566666666666676,-100,-115.06681840716709,-133.19124863599686
0.2560000000000001,-100,-115.06361124905439,-133.18605727308974
0.2563333333333334,-100,-115.06041036390093,-133.18087628039544
0.2566666666666667,-100,-115.05721573123937,-133.1757056228794
0.25700000000000006,-100,-115.05402735106972,-133.17054530054176
0.2573333333333334,-100,-115.05084520300143,-133.1653952784813
0.25766666666666677,-100,-115.04766926679575,-133.16025552206148
0.2580000000000001,-100,-115.04449954245278,-133.15512603128235
0.2583333333333334,-100,-115.04133600980944,-133.15000677163874
0.25866666666666677,-100,-115.03817864885248,-133.14489770888625
0.25900000000000006,-100,-115.03502745958187,-133.1397988430248
0.2593333333333334,-100,-115.03188242205889,-133.13471013993947
0.25966666666666677,-100,-115.02874351649233,-133.12963156577212
0.2600000000000001,-100,-115.0256107428822,-133.1245631205227
0.26033333333333347,-100,-115.02248408151064,-133.1195047704609
0.26066666666666677,-100,-115.01936351280536,-133.11445648210884
0.2610000000000001,-100,-115.01624903676641,-133.1094182554666
0.2613333333333334,-100,-115.01314063389363,-133.1043900571826
0.26166666666666677,-100,-115.01003828483043,-133.0993718541541
0.26200000000000007,-100,-115.00694198957684,-133.09436364638117
0.2623333333333334,-100,-115.00385172884738,-133.08936540088524
0.26266666666666677,-100,-115.0007674834979,-133.08437708493327
0.2630000000000001,-100,-114.99768925352849,-133.07939869852518
0.2633333333333335,-100,-114.99461701986516,-133.0744302090503
0.26366666666666677,-100,-114.99155076357337,-133.06947158413973
0.2640000000000001,-100,-114.98849048465316,-133.06452282379362
0.2643333333333335,-100,-114.98543616423896,-133.05958389576327
0.26466666666666677,-100,-114.98238778360276,-133.0546547680389
0.2650000000000001,-100,-114.97934534274457,-133.0497354406205
0.2653333333333335,-100,-114.97630882300437,-133.04482588161676
0.26566666666666683,-100,-114.97327820585761,-133.03992605937137
0.2660000000000001,-100,-114.97025349130429,-133.03503597388436
0.2663333333333335,-100,-114.96723466088707,-133.03015559361646
0.2666666666666668,-100,-114.964221696282,-133.02528488726
0.26700000000000007,-100,-114.96121459748905,-133.020423854815
0.2673333333333334,-100,-114.95821334625049,-133.0155724650889
0.2676666666666668,-100,-114.95521792444025,-133.01073068711787
0.2680000000000001,-100,-114.95222833205828,-133.00589852090198
0.2683333333333335,-100,-114.94924455104378,-133.0010759355903
0.26866666666666683,-100,-114.94626656346554,-132.99626290055798
0.26900000000000013,-100,-114.94329436932357,-132.99145941580497
0.2693333333333335,-100,-114.94032795075114,-132.98666545081755
0.2696666666666668,-100,-114.93736729000926,-132.98188097530434
0.27000000000000013,-100,-114.93441238709798,-132.9771059892653
0.2703333333333335,-100,-114.93146322434188,-132.97234046251964
0.2706666666666668,-100,-114.92851978419158,-132.96758436510447
0.27100000000000013,-100,-114.92558206664707,-132.96283769701986
0.2713333333333335,-100,-114.92265005422155,-132.95810042841237
0.27166666666666683,-100,-114.91972372955256,-132.953372529644
0.27200000000000013,-100,-114.9168030926401,-132.94865400071475
0.2723333333333335,-100,-114.91388812618342,-132.94394481209386
0.2726666666666668,-100,-114.9109788130043,-132.93924493446323
0.27300000000000013,-100,-114.90807515310276,-132.93455436782293
0.2733333333333335,-100,-114.90517712936149,-132.92987308296048
0.2736666666666668,-100,-114.90228472478398,-132.92520105087334
0.27400000000000013,-100,-114.89939793937025,-132.92053827156144
0.2743333333333335,-100,-114.89651675618384,-132.91588471612627
0.27466666666666684,-100,-114.8936411584075,-132.91124035587615
0.27500000000000013,-100,-114.89077114604126,-132.90660519081106
0.2753333333333335,-100,-114.88790670232699,-132.90197919234168
0.2756666666666668,-100,-114.88504781062414,-132.89736233208328
0.27600000000000013,-100,-114.88219447093277,-132.8927546100358
0.2763333333333335,-100,-114.87934666667074,-132.88815599791545
0.2766666666666668,-100,-114.87650438137177,-132.88356646763924
0.27700000000000014,-100,-114.8736676150359,-132.87898601920733
0.2773333333333335,-100,-114.87083635125441,-132.8744146246366
0.27766666666666684,-100,-114.86801057373309,-132.86985225614276
0.27800000000000014,-100,-114.86519028247193,-132.86529891372595
0.2783333333333335,-100,-114.86237546123334,-132.86075456969922
0.2786666666666668,-100,-114.85956609389258,-132.8562191965726
0.27900000000000014,-100,-114.8567621804497,-132.8516927943462
0.2793333333333335,-100,-114.85396370483592,-132.84717533562625
0.27966666666666684,-100,-114.85117065109375,-132.8426667932123
0.2800000000000002,-100,-114.84838301922323,-132.83816716710427
0.28033333333333355,-100,-114.84560079332208,-132.8336764301971
0.28066666666666684,-100,-114.84282395759782,-132.82919455557655
0.28100000000000014,-100,-114.84005251205049,-132.82472154324262
0.2813333333333335,-100,-114.83728644094197,-132.82025736637485
0.2816666666666668,-100,-114.8345257286426,-132.81580199834096
0.28200000000000014,-100,-114.83177037515239,-132.81135543914098
0.2823333333333335,-100,-114.82902036489527,-132.80691766223524
0.2826666666666668,-100,-114.82627568240214,-132.80248864126978
0.28300000000000014,-100,-114.82353632767305,-132.7980683762447
0.2833333333333335,-100,-114.82080228529168,-132.79365684089728
0.28366666666666684,-100,-114.81807353994736,-132.78925400914784
0.28400000000000014,-100,-114.81535009164017,-132.7848598809964
0.28433333333333355,-100,-114.81263192511145,-132.78047443045375
0.28466666666666685,-100,-114.80991902520682,-132.7760976317109
0.2850000000000002,-100,-114.80721139192636,-132.77172948476792
0.28533333333333355,-100,-114.80450901016702,-132.76736996390477
0.28566666666666685,-100,-114.80181186492862,-132.76301904357976
0.28600000000000014,-100,-114.79911995621119,-132.758676723793
0.2863333333333335,-100,-114.79643326906525,-132.75434297909032
0.28666666666666685,-100,-114.79375178864274,-132.75001778419366
0.28700000000000014,-100,-114.79107551494369,-132.74570113910303
0.2873333333333335,-100,-114.78840443317007,-132.7413930186265
0.2876666666666668,-100,-114.78573852862395,-132.73709339774572
0.28800000000000014,-100,-114.78307780130538,-132.7328022764608
0.2883333333333335,-100,-114.78042223656583,-132.72851962983916
0.2886666666666668,-100,-114.77777181985545,-132.72424543311865
0.28900000000000015,-100,-114.77512655117428,-132.71997968629924
0.2893333333333335,-100,-114.77248641602134,-132.71572236470357
0.28966666666666685,-100,-114.76985139999299,-132.7114734438226
0.2900000000000002,-100,-114.76722150308922,-132.70723292365642
0.29033333333333355,-100,-114.7645967109546,-132.7030007797796
0.29066666666666685,-100,-114.7619770093298,-132.69877698793297
0.2910000000000002,-100,-114.75936239821482,-132.69456154811664
0.29133333333333356,-100,-114.75675286339786,-132.69035443615346
0.2916666666666669,-100,-114.75414839076191,-132.6861556280308
0.29200000000000026,-100,-114.75154898030698,-132.68196512374877
0.29233333333333367,-100,-114.7489546179631,-132.67778289937556
0.29266666666666696,-100,-114.74636528975377,-132.6736089311418
0.2930000000000003,-100,-114.74378099567903,-132.6694432190476
0.29333333333333367,-100,-114.7412017218088,-132.66528573940306
0.29366666666666696,-100,-114.7386274543053,-132.6611364686786
0.2940000000000003,-100,-114.73605819316852,-132.6569954068743
0.29433333333333367,-100,-114.73349392460649,-132.6528625305397
0.294666666666667,-100,-114.73093463491834,-132.64873781638187
0.2950000000000004,-100,-114.72838032410414,-132.64462126440085
0.2953333333333337,-100,-114.72583097850809,-132.64051285138163
0.2956666666666671,-100,-114.72328658456463,-132.63641255426546
0.2960000000000004,-100,-114.72074714227375,-132.63232037305238
0.2963333333333337,-99.99999999999999,-114.71821263811418,-132.62823628475968
0.2966666666666671,-99.99999999999999,-114.71568305865372,-132.6241602665593
0.29700000000000043,-100,-114.71315840389242,-132.62009231845127
0.2973333333333338,-100,-114.71063866044193,-132.61603241768324
0.29766666666666713,-100,-114.70812381500161,-132.6119805416543
0.2980000000000005,-100,-114.70561386757147,-132.60793669036448
0.29833333333333384,-100,-114.70310880489434,-132.60390084128784
0.2986666666666672,-100,-114.70060861379962,-132.59987297204876
0.2990000000000005,-100,-114.69811329428734,-132.59585308264718
0.2993333333333339,-100,-114.69562283322966,-132.59184115078062
0.2996666666666672,-100,-114.69313721758441,-132.58783715429539
