time,cm0,cm10,cm20,cm40,cm60,cm75
152.75,-15989.95,-15979.96,-15959.88,-15940.87,-15939.87,-15929.87
152.8,-15989.96,-15979.95,-15959.88,-15940.87,-15939.87,-15929.87
152.85,-15989.95,-15979.96,-15959.88,-15940.87,-15939.87,-15929.88
152.9,-15989.54,-15979.53,-15959.65,-15940.65,-15939.65,-15929.65
152.95,-15989.07,-15979.08,-15959.2,-15940.2,-15939.19,-15929.2
153,-15988.62,-15978.62,-15958.74,-15939.74,-15938.74,-15928.74
153.05,-15988.14,-15978.13,-15958.27,-15939.27,-15938.27,-15928.28
153.1,-15987.62,-15977.62,-15957.81,-15938.82,-15937.81,-15927.82
153.15,-15987.02,-15977.01,-15957.22,-15938.26,-15937.26,-15927.26
153.2,-15986.1,-15976.1,-15956.32,-15937.35,-15936.36,-15926.35
153.25,-15985.16,-15975.15,-15955.4,-15936.45,-15935.44,-15925.44
153.3,-15989.88,-15979.89,-15959.17,-15940.07,-15939.07,-15929.05
153.35,-15989.95,-15979.94,-15959.88,-15940.81,-15939.8,-15929.81
153.4,-15989.95,-15979.95,-15959.89,-15940.87,-15939.87,-15929.86
153.45,-15989.95,-15979.94,-15959.89,-15940.87,-15939.87,-15929.87
153.5,-15989.95,-15979.95,-15959.89,-15940.87,-15939.87,-15929.86
153.55,-15989.95,-15979.94,-15959.89,-15940.87,-15939.87,-15929.86
153.6,-15989.95,-15979.94,-15959.89,-15940.87,-15939.87,-15929.86
153.65,-15989.95,-15979.95,-15959.89,-15940.86,-15939.87,-15929.87
153.7,-15989.95,-15979.95,-15959.88,-15940.86,-15939.87,-15929.86
153.75,-15989.95,-15979.95,-15959.88,-15940.87,-15939.87,-15929.86
153.8,-15989.95,-15979.95,-15959.89,-15940.87,-15939.87,-15929.86
153.85,-15989.95,-15979.94,-15959.89,-15940.86,-15939.86,-15929.87
153.9,-15989.6,-15979.61,-15959.67,-15940.66,-15939.66,-15929.67
153.95,-15989.11,-15979.12,-15959.22,-15940.21,-15939.21,-15929.21
154,-15989.95,-15979.96,-15959.78,-15940.75,-15939.75,-15929.75
