beta_C,beta_O,"C_thres,C","C_thres,O",DS_W,"k_C,S","k_d,C","k_d,O",K_L,"k_O,S","k_r,C","k_r,O","m_max,C","m_max,O",p_L,JS_s,JL_l,r_a,r_b,ro_B,"u_max,C","u_max,O","v_max,L",Y,Y_C,Y_O,"q_wr,a",theta,CSS_max,k_sorp,CL_init,CS_init
0.000363346178,0.1580632057,0.06244929408,0.03326970097,0.4120416859,7.719637199,0.2720440626,0.5704613848,0.0001429105904,335.4132886,24.24800082,1.957261682,0.0004392827142,0.000373804916,0.03317762551,0.001284186128,0.003480102507,0.001537455777,3.166172467,1.142182531,0.2065147264,0.0167357791,0.10726743,0.02650599025,0.0278971296,0.1291057238,0.003554429278,0.2973978939,1.473806198,0.006082949217,8.171307251,0.03803629813
0.0003649867825,0.3029100814,0.1092871932,0.07486046247,1.38935661,1.462652412,0.3901343516,8.83992876,0.0214441403,143.8485533,10.98562327,21.57045547,0.003923146968,0.0003273856272,0.06817543008,0.1070934039,0.02900374447,0.001163952724,4.30074197,1.143927257,0.3304197882,0.0115524102,0.002166107851,0.6528702779,0.01823765637,0.7162152076,5.640884301,0.313035766,0.737594392,0.09216977322,10.5810749,0.02530424048
0.000367403177,0.2252956562,0.1345855019,0.01882078994,0.05221718279,182.4537304,0.9812073265,0.5475149634,0.00073867974,546.9252864,88.26948291,2.073147023,0.003682010247,0.0005048151464,0.04172648471,0.002910124484,0.01345293378,0.009099155985,6.203178765,1.422883755,0.1014154974,0.01280707668,0.04776411517,0.09906844309,0.04774418116,0.3324340431,0.000711546428,0.316751608,0.9275484569,0.009099216181,10.74780425,0.001115310055
0.0003732436969,0.02197851075,0.01813138135,0.01116133165,0.3103203888,52.12310882,1.776362232,3.945849897,0.001801981449,555.1742977,47.42172792,12.97127655,0.002452983732,0.0002827177298,0.06681389698,0.00116446347,0.02959338245,0.04352604246,3.882567067,1.240052711,0.1430414041,0.05250903101,0.001900130935,0.5623214191,0.01013144999,0.730106887,0.01678374217,0.2905001679,1.562518519,0.008819067369,8.355441261,0.009279933124
0.00037403066,0.02815680895,0.09986338988,0.05956539921,0.02794422116,57.59675794,0.590309323,0.4024643873,0.002261224091,226.1284699,14.89127136,1.478058354,0.006721789474,0.001968299576,0.152256743,0.001262527349,0.01445318894,0.05775245271,9.351002948,1.549920744,0.3575042712,0.01723735774,0.09392342832,0.60172651,0.2208393117,0.4729436598,0.07831633538,0.3076460003,0.06457585007,0.111745284,13.72259991,0.00994161089
0.0003741479303,0.5821316396,0.2162673384,0.1357624839,0.8446247144,5.246503392,0.3844112692,0.5371029198,0.1880393289,163.1375885,8.185938726,5.141098039,0.0009826215805,0.0006944905089,0.4511978863,0.001550908361,0.1318058116,0.001631231805,8.672163255,1.061789294,0.2943520992,0.01953899049,0.001889580303,0.08734301106,0.01199000118,0.7023762503,1.02E-05,0.2834007099,0.4334012736,0.05120359357,9.084860925,0.0835764734
0.0003779977168,0.2817565854,0.2722428615,0.1377709424,0.3261917035,3.54645787,0.3889597598,3.237171943,0.0007587819968,38.40092568,11.2119945,85.35061386,0.02068875688,0.0002749095193,0.04732752449,0.03170690893,0.1928210536,0.001222567527,1.549891108,1.348824883,0.2934781193,0.0105457737,0.03903452834,0.4283342437,0.2583056971,0.5002702169,1.603108239,0.3104215103,0.3956104551,0.1335899353,8.81083859,0.02696967648
0.0003787041464,0.1844952595,0.03363872717,0.01861452782,0.6780216651,343.4828242,4.832750138,1.367236987,0.001482848359,398.0105497,49.53836824,76.87595773,0.008877417606,0.00173622329,0.01777394819,0.01193125015,0.002908968385,0.01255108905,1.177477153,1.142095005,2.383346377,0.01291278231,0.04355999474,0.01988463702,0.01837699118,0.3106538719,0.0343341427,0.2920568396,1.495756431,0.01007311451,7.846402255,0.001388637461
0.0003833669458,0.1861867444,0.1382514282,0.06688067203,0.1684937221,8.720286586,0.4619012217,1.31048875,0.003292315171,347.8337858,68.37028945,2.15497953,0.008429625519,0.0001410356869,0.05855119651,0.005844705254,0.02663284044,0.001244211486,1.976651545,1.278626083,0.1356666806,0.02670138867,0.003168738881,0.1090899205,0.04173183074,0.7182697474,0.01117878435,0.3148653079,1.097894439,0.05951384041,8.324875136,0.02792349018
0.0003834982718,0.3525089354,0.1587092896,0.06299574706,0.7648528302,30.46304491,11.11209091,9.801015284,0.2167847026,98.0525374,28.09314564,45.3434819,0.0009498571851,0.0001779372239,0.2777679701,0.01010115152,0.004033772576,0.001182246171,2.100952831,1.040703558,5.914629787,0.01828976475,0.3138304895,0.07864318935,0.1177864842,0.3434039247,0.00303177628,0.3103452809,0.2504649418,0.06703255755,10.00880057,0.02381038364
0.0003865893283,0.05674580937,0.223338508,0.1205613532,0.921965444,6.826227352,0.5326219733,0.02176528316,0.04250790238,62.14276825,43.99846397,0.2381916612,0.01737997772,0.000267447926,0.01123895921,0.005818298231,0.003034401315,0.001928464387,7.73280979,1.265145028,0.2923764634,0.01621874944,0.002322392204,0.6421401763,0.5833969011,0.8657146866,0.005259524193,0.3075047042,1.632750682,0.0071251882,10.15431902,0.05971192965
0.0003920531495,0.02861161777,0.1060445256,0.05454556192,0.1608617981,14.37252414,0.4314482198,0.3354109995,4.103759039,38.4715245,14.7494867,0.5355854486,0.00680948771,0.0007673849088,0.0239598764,0.002096715196,0.002309227665,0.002071675103,8.532910464,1.318569367,0.4273782549,0.02892455299,0.002247023588,0.3887407341,0.09648568727,0.2562039081,1.83E-05,0.2953929118,0.8920202549,0.2077296791,8.649800984,0.02268533075
0.0003928007082,0.01955014028,0.211725649,0.09671802852,0.6284585343,18.43802131,0.9625372642,4.633260902,0.01533377166,444.0404042,80.54907541,68.93252227,0.004823752096,0.001072276216,0.03154274033,0.03035902078,0.01366347779,0.002848974704,9.317996694,1.044989239,0.4327614002,0.03437235283,0.02682554032,0.3207868109,0.2444464089,0.9279500445,0.001030243324,0.2934527476,0.3477388907,0.01465883643,7.344208248,0.0109470409
0.0003928824198,0.06721297004,0.06450938196,0.05101237888,0.09640666435,3.697686667,1.431405574,0.4612673279,0.0001250350661,34.03751966,45.56734668,3.26340575,0.09068541852,0.06000106155,0.4529219375,0.05974076423,0.002895126194,0.01312924473,5.896462582,1.127737078,0.2573481212,0.06780585886,0.13494864,0.660128269,0.0111050328,0.06149549589,1.47E-05,0.3053998468,0.40698814,0.01254740263,7.899737838,0.01648176629
0.0003969099855,0.1210721792,0.04669496657,0.02309125994,2.247192991,88.89224836,0.3345652737,0.06666715448,0.0001877128875,524.7365818,79.46866976,0.9788613106,0.0009238405435,0.0008562723692,0.04264046591,0.01350327402,0.001409452025,0.05350946099,5.324354563,1.273137598,0.2133094463,0.03275899298,0.2735845036,0.7654889321,0.05508277619,0.1255488943,0.4129202276,0.3176574082,0.7180068055,0.02064189459,7.232312451,0.01772953664
0.0003972457205,0.2733584703,0.2414356989,0.1041282212,1.818477738,144.7152359,0.9359409831,0.5940568132,0.7921471004,416.9900683,47.91895883,3.788187329,0.0003792817192,0.0003600668188,0.1988734852,0.08665659136,0.01789371874,0.0136240673,8.727394655,1.09080216,0.109154118,0.05007344833,0.06202549598,0.2595162407,0.1907631421,0.4260507163,0.01359804707,0.2943210581,0.9748335983,0.006669956095,8.442445151,0.005182856815
0.0003977961615,0.3112124771,0.13452006,0.09869033937,0.1367420218,31.73670287,0.6156154642,0.1887744108,0.3626879937,450.0757218,10.09361403,1.605009528,0.02379652663,0.0004703918588,0.03661275504,0.001449704073,0.1452896241,0.002175338433,2.375275724,1.263950117,0.3261838722,0.03892464885,0.8009787182,0.3007164666,0.3077388876,0.4447837352,0.1935706229,0.3116404999,0.2952587314,0.1373648899,9.875514672,0.007440955268
0.0003997473666,0.01736765435,0.1830199771,0.04059531251,0.01068044969,81.16980644,0.6450402401,0.1602015688,0.007622346179,319.0584369,36.44764746,0.4856385753,0.276098079,0.001710983834,0.01180106288,0.006483600439,0.01546143859,0.00528077396,6.449440905,1.065202316,0.1420224726,0.01515828209,0.009025774793,0.4583889488,0.2387470349,0.9530804985,0.200533019,0.2891862097,0.1750427514,0.02201239628,14.53542213,0.02179651316
0.0004013464402,0.1953390248,0.02637458246,0.01015932877,0.1562566121,30.60332921,0.2695563876,1.106626773,0.01315207572,60.31720383,6.204349098,1.601387111,0.003389877791,0.0002514782742,0.1126759168,0.002642742063,0.1938926597,0.007382034309,2.431670768,1.428735434,0.1031993307,0.02953488657,0.8485160381,0.3694389897,0.01410186768,0.07730167893,0.2333531974,0.2987842271,0.2022778543,0.009510970285,9.638928021,0.0049653998
0.0004014898435,0.01903781902,0.07903898251,0.05082322486,0.03599485062,34.91381996,2.251457824,0.2756593333,0.0001803522089,140.6410072,18.70006199,2.896632071,0.0116858831,0.004151443167,0.1416068613,0.001932277904,0.1455801853,0.002758676005,4.246482503,1.443590062,1.029198778,0.05839440077,0.007333154418,0.5665086805,0.1374372515,0.3595907569,0.001064215655,0.3116800667,0.7445954835,0.1561695585,8.076815219,0.02508514297
0.0004021018978,0.04754913576,0.1388370919,0.03563438266,0.8544152594,25.8566507,1.222542783,1.139874534,1.353050439,83.86395614,22.58070179,1.688475334,0.001733297512,0.001576444835,0.3093416962,0.003720196765,0.003361896343,0.0118715898,4.260096662,1.237086952,0.2845940512,0.02166390402,0.009398339124,0.7768407952,0.05419674269,0.8931340067,0.004199628421,0.3056262843,1.289999295,0.1192120441,9.625595079,0.02749245766
0.0004029780799,0.063708,0.2326639022,0.1586792012,0.09080970167,2.154436362,1.343709638,0.1810927096,7.168466575,31.92215182,84.2060304,0.2366347356,0.0008762530836,0.0008516684142,0.01798231818,0.05091318311,0.0635820645,0.001103120155,1.530123519,1.295430363,0.1627822733,0.01238556151,0.01483214008,0.07009676359,0.1996428332,0.5579531036,0.0001690415704,0.2943694821,0.4676087875,0.04285913229,7.527639035,0.03106501416
0.0004043185982,0.0146813062,0.1117951568,0.05386897192,0.1755049872,32.17949334,1.30797772,3.535664408,1.299150528,546.130124,2.652644607,8.757203282,0.009096067447,0.001217886358,0.02938493721,0.04680747447,0.001087180145,0.05414721743,7.055989283,1.367206167,0.567640818,0.02755379029,0.2015861035,0.1158236557,0.02452674951,0.5348217047,0.0004011845626,0.2907499097,1.628741047,0.08758616327,9.722272015,0.03885758484
0.0004072391551,0.1331621579,0.1729792994,0.03619933321,0.05910395438,247.4326915,1.758453194,18.36757438,0.8553122891,263.4049071,99.97489649,60.83898927,0.008943876069,0.001913160589,0.01294685719,0.00601570963,0.006575361485,0.01143378489,3.338454971,1.557318132,1.333945783,0.01784012877,0.8180234714,0.02640691408,0.06407411975,0.2689741356,0.6163683117,0.2939904041,0.2642260771,0.006331394175,7.386379047,0.01360441624
0.0004084065861,0.1003846352,0.1276964453,0.03427101493,0.6523064035,13.58491141,0.9264524339,3.154131564,0.1341379855,43.39685551,94.75033951,39.13324866,0.01102923712,0.0001005645215,0.02863983175,0.004737576364,0.02773064134,0.00490542435,2.124438141,1.300869052,0.5488427937,0.06072825854,0.001887174257,0.07219208349,0.02629356891,0.5908930198,0.004108825846,0.2936786335,1.199648493,0.01192930115,7.920596693,0.02050543796
0.0004084967337,0.03591028523,0.004138246937,0.003860550062,0.02105345835,41.27892123,6.73438873,19.95460644,0.005426108846,194.7172587,17.24403372,39.84890085,0.009573757483,0.0001214738655,0.1718575163,0.001451006248,0.01624544592,0.004531089815,5.844985216,1.248130585,0.1324930094,0.01178042353,0.01358988189,0.1563390673,0.2307372441,0.9476713519,0.006744578797,0.3071834101,1.512584032,0.00766077812,7.05937349,0.001611577844
0.0004099750376,0.3952724988,0.1086953988,0.03113299971,0.1146082264,13.89465818,3.074786201,1.571732861,0.0007047843478,83.8763237,40.49314984,3.865439843,0.06569528122,0.01530500834,0.214418671,0.09113352757,0.004298140516,0.005801992665,7.266627743,1.005557164,0.6599985677,0.05766122794,0.07550689971,0.1231582652,0.01016285643,0.02982748338,1.98E-05,0.2847498527,1.325108985,0.01782842722,7.465037672,0.021137556
0.0004102686201,0.1130311986,0.2140457634,0.1253786969,0.03615625866,30.99414989,4.38298879,1.24927059,0.003510327603,171.6187907,80.89838696,1.413926864,0.01633234988,0.0004780886695,0.03262423784,0.02433997543,0.01244329317,0.001212255325,7.684357353,1.355026234,1.063424905,0.01826500032,0.8350660886,0.3576392337,0.1863172538,0.2647257702,0.05928127212,0.3101414789,0.3084734049,0.02226952195,12.15077898,0.00868533602
0.0004120753116,0.4644451883,0.1063149692,0.0997959578,0.5378005055,24.90399513,2.245035955,0.4379687381,0.08610419364,100.3840346,4.74461034,10.21532024,0.007743811243,0.001097432995,0.01540084312,0.0161118935,0.001148384289,0.01715529416,1.068800392,1.151530841,0.4505858285,0.01905200847,0.04418882652,0.09159456444,0.04490428523,0.714962718,0.00848765166,0.3136935132,0.4164082891,0.03530735145,10.51669466,0.04333388435
0.0004130838606,0.1834011078,0.1362293166,0.06315970017,0.05876941945,19.9800074,1.03695436,1.068110399,0.000995373165,117.0923022,31.869393,1.126959444,0.007907416929,0.0005490168245,0.05156115679,0.003400186918,0.008274113443,0.002351172453,6.348575795,1.15885975,0.1924221391,0.012718041,0.00150578613,0.3955034515,0.07052833221,0.3583898981,0.01212453306,0.2912030403,0.8905268552,0.01711631772,7.708265066,0.01165848055
0.0004131661911,0.05291685461,0.03759245114,0.02648039343,0.09194668125,15.08429642,18.65515545,0.375105818,0.07272906836,194.2675925,39.63062118,2.514242988,0.002114110538,0.0004477832422,0.07696656153,0.02635954298,0.006789367837,0.06000465808,1.73296231,1.480257866,0.4405815569,0.02009416481,0.01124602025,0.3217571232,0.02737613986,0.07325480287,5.49E-05,0.302955753,0.6954133511,0.0109796497,10.30792826,0.00267107511
0.0004144963513,0.1370258195,0.1678904673,0.08472099242,0.05296221611,14.9364956,1.246364468,0.4354438227,2.435409318,83.38074929,37.00763783,3.319343733,0.01417712301,0.008712376314,0.08071427807,0.00151212221,0.02620732856,0.001984375572,3.132509164,1.436184633,0.3958501703,0.0167327896,0.001705648813,0.1595349945,0.2561840342,0.3574509945,0.006556369919,0.2982461154,0.5268665779,0.01888156565,8.494445895,0.07266822716
0.0004163535244,0.1252121217,0.04717890384,0.009162544121,0.05815565432,48.20569197,2.107284641,1.782664183,0.001194822255,314.0304526,10.3509365,9.848320518,0.002517782463,0.0004106875774,0.9268436033,0.02937298284,0.01760816386,0.002161570568,1.014059993,1.49963268,1.30147906,0.01086878765,0.1452918568,0.03324002508,0.02271586084,0.1255650133,0.2226932993,0.2925864601,1.260779475,0.008675116767,11.01464682,0.002774395545
0.0004188376468,0.9924864313,0.2229593365,0.07937710844,1.338771101,76.48356951,7.806556851,5.539898101,0.01558080316,140.8658683,72.23989265,29.67535072,0.002956391414,0.0002235916348,0.2675510562,0.005803316725,0.001803529615,0.002923412819,1.416641712,1.316938759,2.631391521,0.01515282408,0.8134048937,0.3821630889,0.08671748271,0.239014575,0.01310046146,0.281126754,0.4299166554,0.01823313558,11.92816428,0.04433611802
0.0004192500673,0.05318229596,0.07722009544,0.02499459075,0.2573081523,19.91304309,0.3227536085,1.35120778,0.002250395549,26.3052817,29.76847574,1.951935341,0.01026328501,0.002199445892,0.02047840045,0.001091942085,0.02253491608,0.001941280471,1.310825088,1.079820837,0.1183149055,0.01167854879,0.01031086572,0.4111954848,0.02311584081,0.6797690209,0.01280762889,0.307049114,1.203602,0.02636432692,8.328743942,0.01064291949
0.0004201792237,0.02393117723,0.2360541996,0.2007346416,0.6504289278,2.098406669,0.6099775941,0.0497073591,2.894094459,6.514472909,78.67419466,0.1048229455,0.001349028669,0.001090712427,0.02257211344,0.05543649014,0.2256719765,0.001371468331,2.306792673,1.168809058,0.3545601145,0.01008582075,0.009164569396,0.1316655106,0.272155807,0.8932162913,0.001160226554,0.2879005985,0.1338668874,0.2318296138,7.661367341,0.03886639652
0.0004207989297,0.4601400974,0.1936011288,0.06582837796,0.9383824439,54.81085442,4.297738379,1.344051223,0.008642748351,158.504928,89.8612718,14.95196757,0.00103844402,0.0001037748081,0.6583832208,0.002561786544,0.001781217108,0.00191338933,1.942454951,1.243401536,1.169203633,0.01250009563,0.4038194674,0.2936239495,0.04475282823,0.2731595781,0.006300686646,0.2958434128,0.7028363737,0.01777445112,11.45193144,0.05271625552
0.0004220339575,0.7413710233,0.02462085181,0.01242450009,0.01767282275,126.4335504,3.155107921,3.110795838,0.0005659031771,551.8833849,11.92755703,63.96462257,0.001011941167,0.0003944016967,0.418563496,0.0173551555,0.02361718476,0.001605306933,2.63454249,1.337536091,1.838036112,0.0111373406,0.7339459392,0.1202798808,0.02653853724,0.082785421,0.004922700491,0.2919850151,1.271582695,0.009247634304,13.26938498,0.00510188676
0.0004249021506,0.03136585788,0.08516013649,0.06184879784,0.1510061354,21.82177972,1.163290981,0.0602424203,0.3266691901,585.5760783,14.23922879,1.274015965,0.03169026897,0.0006911092935,0.08152943406,0.007653675948,0.008998768175,0.02956835749,9.897247046,1.203082741,0.259242475,0.0124810159,0.001532008402,0.4300215848,0.1075018666,0.8625562416,1.25E-05,0.3166348618,0.2318203366,0.03408066815,8.905351746,0.03248254039
0.0004294758838,0.1650174092,0.2256292473,0.10627888,0.9794720749,20.97897039,0.4637616632,5.520529897,0.004721426644,52.8741889,36.58618207,60.82074099,0.005618066893,0.002578982138,0.01683286491,0.01351561259,0.07408227178,0.01357879967,2.084732473,1.349381028,0.2970428269,0.1960691421,0.006549909589,0.388459903,0.01741894815,0.01826813618,3.64E-05,0.3086737952,0.4359802927,0.0108817088,7.935290016,0.01072084886
0.0004299241537,0.0136463108,0.01053701888,0.01027674555,0.7878191366,86.04284055,3.10304035,0.7103802891,0.01022039901,477.7528635,39.57124828,3.656831101,0.002622799128,0.0001954904334,0.1506727565,0.001740205245,0.00458155356,0.0135900042,9.646471438,1.03160108,0.5858458013,0.05658613893,0.001122804043,0.5415041004,0.01506871561,0.6197001017,0.01075584277,0.3102555,1.351505138,0.006372973362,7.872822048,0.005093029142
0.0004304526027,0.05704767944,0.2432030243,0.2333133675,0.09512664971,174.0050948,2.025567302,5.649072995,0.4960800574,402.9018343,27.18061561,14.23717211,0.01393942444,0.0001179547504,0.8124808895,0.003036785315,0.005374280213,0.02355678131,2.027482047,1.364474723,0.3648415516,0.03274798811,0.05189834398,0.1688017807,0.09410019932,0.1916665017,0.001765797262,0.2875836445,0.3854202855,0.08562378369,10.02313724,0.08400764148
0.0004345024091,0.03898848269,0.07362431669,0.06203897657,0.5314886242,12.41742966,1.30041248,2.236653946,0.0005823375443,24.28767304,88.42176289,4.806870289,0.001109467977,0.0001756386281,0.8637009812,0.008920844662,0.2058302256,0.01118969487,4.421615299,1.22239303,0.1633335835,0.06560607519,0.0319218904,0.6027244345,0.1447014837,0.369226805,0.0002195874163,0.2969659535,0.2495979362,0.02269573319,7.955988615,0.003965141126
0.0004375165293,0.01493938099,0.1325257935,0.06096734571,1.814597037,12.31073532,0.8564425117,1.817986501,0.0001238855561,260.2877515,55.5094609,4.95699892,0.002600593016,0.0003685490502,0.01781339777,0.003378079672,0.03593358417,0.02597766511,6.615320051,1.252854385,0.6717975058,0.2484062146,0.04766765034,0.06597749247,0.0964683696,0.6321712372,0.3899891252,0.307819196,0.5756334257,0.1801585888,9.074048843,0.02946944659
0.000437900809,0.1849225346,0.1849970816,0.02580840945,1.248940041,30.07016646,0.3727640131,7.39044299,0.02296614236,49.60798252,39.43787216,25.65608797,0.0003662804602,0.0001225719926,0.04721016343,0.004390946398,0.1224071764,0.03730771976,2.136231168,1.511383016,0.192292463,0.1627335135,0.001172878565,0.2404896446,0.04674112158,0.05201161313,3.59E-05,0.2972995126,0.1634245274,0.01081747399,7.801896938,0.01130266724
0.0004382705881,0.06682848628,0.1218492229,0.1075131803,0.01964447925,69.42621924,0.6734171643,1.568603864,0.0002271199164,168.9587385,6.639955625,4.631893101,0.008549787155,0.002661620778,0.09095187167,0.004258329545,0.2813157126,0.002759172981,9.502969531,1.451593123,0.2247187671,0.1246870142,0.0287385117,0.8548793971,0.0552434701,0.416888927,1.98E-05,0.3168357427,1.620564394,0.190164621,7.117436433,0.02253868519
0.0004386520497,0.6538180198,0.111767692,0.0386332656,0.01095581802,28.91993506,2.399075898,2.202949699,0.004955719624,165.676868,72.95718334,16.65135574,0.004183642681,0.0003145542464,0.0111860209,0.002113944683,0.008088069334,0.001453836315,7.567606835,1.05139045,0.1625239451,0.05339151583,0.4047411592,0.01081661732,0.01104348583,0.02200108649,0.0002573904267,0.3100053929,0.8645693262,0.01995793847,12.43017229,0.02163891223
0.0004407698213,0.02037484924,0.2338699199,0.07004591522,0.01989706587,16.68408915,0.8079266456,0.1069112344,0.002933000386,310.8219233,29.33414489,0.7021429338,0.002081925058,0.001035887261,0.01660884121,0.01190243031,0.00201608921,0.0511828333,3.739273251,1.140298227,0.4529544349,0.03326595003,0.01004154832,0.3476317298,0.1562189937,0.2312339353,0.0001839480347,0.3177858406,0.3834039066,0.0227616749,9.714759383,0.02685410393
0.0004442543499,0.4982351659,0.1713932452,0.1523613398,0.1809886358,93.2432243,2.091803033,1.246865373,6.72611668,504.3471767,86.08516801,3.408912597,0.000539351222,0.0002351016192,0.364311271,0.002538460456,0.02249961573,0.0038556956,8.574812317,1.296374153,0.103055436,0.02831604925,0.1240840684,0.2535780935,0.06625003078,0.243258865,0.5004030786,0.315557189,0.8818206581,0.06377306751,8.478298852,0.009283830468
0.0004452300351,0.174491227,0.2038504967,0.09767615216,0.1826125125,75.1590932,1.582504168,0.1239302353,0.02697757162,525.6511785,32.60253824,3.90252394,0.00721836675,0.0009544050733,0.01083977659,0.001762262242,0.002813761575,0.003009313382,6.31201547,1.408603938,0.2917675134,0.01049742567,0.005459141025,0.08588414938,0.06154018532,0.9138125869,0.0756964359,0.3158023362,0.7493239446,0.02311882374,8.619413038,0.023487783
0.0004477015531,0.04445270574,0.1141636696,0.0687421175,0.03210781913,6.525497851,1.809081186,2.498724979,0.0345872924,48.3410828,58.32951777,3.146183144,0.0345378513,0.0004458516408,0.02054540331,0.01277675136,0.02226163621,0.00132280516,8.481680696,1.011069618,1.20126413,0.01713519742,0.02965519172,0.7232618663,0.1019371616,0.2492124154,0.00208603528,0.3030190688,0.8208791975,0.03184912631,9.946178272,0.03352317721
0.0004508101492,0.9699395634,0.115139189,0.02271116622,0.1003272731,34.38592276,5.135966742,0.3406870127,0.0001005436757,58.07782093,34.39873611,1.358936543,0.01434608851,0.0001652336878,0.2753304869,0.02822563056,0.01032500344,0.04227201653,4.767571867,1.257447183,2.51928515,0.01065940807,0.01202496163,0.05853311402,0.0215866834,0.1003146548,0.0005248129825,0.3021730067,0.875850221,0.006337199312,10.25972734,0.005239401697
0.0004525501016,0.7202431076,0.05281436552,0.02639521556,1.1918412,15.27595661,1.73630491,0.9370462818,0.0006165816967,38.60211236,25.35872081,4.391249904,0.00238253547,0.000114638051,0.5196140174,0.007819999071,0.05893481288,0.009090655497,3.52003935,1.562959384,1.531454285,0.02711072327,0.0153332435,0.6276885887,0.1323780242,0.9542015724,0.6497499338,0.3053654678,0.4645649412,0.1662252666,9.481560117,0.007336230357
0.00045376468,0.02814531379,0.1922279726,0.05196696332,1.786550058,33.05661595,0.2090214242,4.00780791,0.0008914834399,46.03000071,14.55075533,21.92080556,0.004650529519,0.0003016264296,0.1409069943,0.004083489182,0.007517311333,0.003039280911,4.885104289,1.176387707,0.1057443641,0.06708066798,0.01885752018,0.1283365013,0.06990610074,0.4188137946,2.851064841,0.2937521187,0.2668683025,0.01164850964,9.059190143,0.009774444683
0.000455398871,0.2758798743,0.1331653879,0.04578885876,1.152704446,33.77534059,0.4204069519,6.723051802,0.004907884235,392.0370425,49.86172463,10.70736769,0.004017450809,0.003504195811,0.0108162041,0.03463124829,0.003025745084,0.009273840515,1.007301221,1.487884007,0.1969225053,0.02023012552,0.2598396731,0.4121511388,0.01567219557,0.1406218267,0.0002470945998,0.2979097486,1.529916937,0.0392441683,10.68072863,0.008984047307
0.0004562848915,0.01199739139,0.01004845585,0.009179829154,0.5873139792,146.365515,3.01798118,1.366813801,0.002076564454,519.029035,45.41171024,12.56347379,0.005072656571,0.0001599142415,0.08592064394,0.002517420234,0.02939622693,0.05019332116,7.414316205,1.117188085,0.2128823816,0.07904858487,0.006319771061,0.6910030411,0.0139863554,0.6216620701,0.01376974009,0.3014862056,1.357355829,0.00804959231,8.030651249,0.004384097319
0.0004611252049,0.206950385,0.1115625912,0.07091709545,0.8484977857,6.709201858,0.5010499312,21.65047294,0.01781346856,529.6396072,10.56314457,33.79142406,0.03288581214,0.000157025374,0.08162693651,0.07202376333,0.005932355343,0.001037469262,6.060911581,1.105775674,0.3646080372,0.01067711588,0.004220967115,0.6502909068,0.03676967072,0.6614910893,9.800705816,0.3077340608,0.3339144672,0.06220401493,11.43714407,0.03441066265
0.000462187974,0.05330950469,0.08783801655,0.0581352903,0.8434277574,93.27047289,1.18421976,0.3583644935,0.09891691753,522.8973019,21.09201955,2.247391251,0.004604134095,0.0006886176935,0.03138205431,0.001878580556,0.08543917222,0.004653073916,1.720980701,1.330758357,0.4512488073,0.01556015017,0.04860948303,0.02528447734,0.02935092111,0.1227692472,0.0007240045656,0.3136625538,1.47597657,0.01766019464,8.26669591,0.002618700079
0.0004636214453,0.1888312204,0.008032738903,0.00794959069,0.2567943536,68.29738476,3.793216895,0.4040800692,0.09309664415,288.3901292,39.71860223,2.527962057,0.004139169405,0.00085629235,0.422378586,0.001247312901,0.007700119484,0.004540750374,1.515493835,1.349673896,2.435198442,0.03425402716,0.9946702502,0.05539910451,0.1051972173,0.1875069096,0.001864530551,0.2971416283,0.4049740581,0.01833831164,8.765024507,0.003014353045
0.000467684085,0.2696896064,0.1233895415,0.05057419348,0.5358478457,3.902205812,2.017117851,8.699086203,0.004198081647,19.94989188,61.31190196,22.06142456,0.0009957027882,0.0009625696918,0.1418518479,0.006442177573,0.2347225653,0.002451137546,2.726662245,1.065570243,0.2060804695,0.05278932079,0.002017013679,0.05921656465,0.1307472081,0.2170574856,0.0007247391394,0.2885476432,0.248561675,0.02262359794,9.64808638,0.03162969787
0.0004680469463,0.01038079637,0.02819434315,0.02451714332,1.386031901,34.96816496,0.6254271536,14.52738127,7.99791848,478.4344543,44.04109619,14.83995651,0.001140625877,0.0001386616671,0.8377087309,0.1021714235,0.2887109411,0.001289213865,3.927389513,1.050666121,0.1459206912,0.01669203911,0.1518572513,0.1663052387,0.01173352905,0.1361226188,0.0006263374146,0.3089284409,1.273985016,0.01013270125,8.798070076,0.009204507742
0.0004717910297,0.04157218766,0.09851668546,0.0529251992,1.068940092,150.7187398,1.196357875,1.606538459,0.005544873216,304.3682353,63.0747682,18.674837,0.002001124174,0.0006587090982,0.03307551968,0.007853035573,0.004016909564,0.002690493938,5.735667782,1.01919583,0.151983747,0.06071123318,0.00120516459,0.01068535261,0.04148288452,0.3635563123,1.85E-05,0.2949567758,0.8716043427,0.0130715095,10.59513798,0.006383336458
0.0004726018995,0.01157381886,0.1177100854,0.01313094139,0.03974640791,124.5475493,0.8194421608,0.5377925011,0.0945866771,401.1378384,39.0454695,0.7271411908,0.001814555415,0.0002809749808,0.6274134852,0.001077236657,0.004014913825,0.003712064843,1.079016028,1.579644119,0.6791139479,0.04706484302,0.01673776135,0.06420984033,0.6300714893,0.8210097282,0.008541502214,0.3060421125,0.04807507721,0.01188442577,8.202127717,0.003210620946
